ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
774	Muher	destroy	ʔafǝrrǝsǝm1	ʔafǝrrǝsǝm	f ə rː ə s ə		154	62	f ə rː ə s ə	C V C V C V	ʔ a f ə rː ə s ə m	ʔ a f ə rː ə s ə m	C V C V C V C V C
804	Tigre	destroy	ʔafrǝsa1	ʔafrǝsa	f r ə s a		154	62	f - r ə s a	C C V C V	ʔ a f - r ə s a -	ʔ a f r ə s a	C V C C V C V
834	Zway	destroy	fǝrǝsǝ1	fǝrǝsǝ	f ə r ə s ə		154	62	f ə r ə s ə	C V C V C V	- - f ə r ə s ə -	f ə r ə s ə	C V C V C V
654	Chaha	destroy	banǝrǝm2	banǝrǝm	b a n ə r ə m		166	75	b a n ə r ə m	C V C V C V C	b a n ə r ə m	b a n ə r ə m	C V C V C V C
664	Endegagn	destroy	bannǝrǝ2	bannǝrǝ	b a nː ə r ə		166	75	b a nː ə r ə -	C V C V C V	b a nː ə r ə -	b a nː ə r ə	C V C V C V
674	Ezha	destroy	bannǝsǝm2	bannǝsǝm	b a nː ə s ə m		166	75	b a nː ə s ə m	C V C V C V C	b a nː ə s ə m	b a nː ə s ə m	C V C V C V C
714	Gura	destroy	banǝrǝm2	banǝrǝm	b a n ə r ə m		166	75	b a n ə r ə m	C V C V C V C	b a n ə r ə m	b a n ə r ə m	C V C V C V C
744	Inor	destroy	banǝrǝ2	banǝrǝ	b a n ə r ə		166	75	b a n ə r ə -	C V C V C V	b a n ə r ə -	b a n ə r ə	C V C V C V
724	Gyeto	destroy	dasǝ3	dasǝ	d a s ə		184	95	d a s ə	C V C V	d a - - s ə -	d a s ə	C V C V
734	Harari	destroy	daamǝsa3	daamǝsa	d aː s a		184	95	d aː s a	C V C V	d aː m ə s a -	d aː m ə s a	C V C V C V
754	Kistane	destroy	dasǝm3	dasǝm	d a s ə		184	95	d a s ə	C V C V	d a - - s ə m	d a s ə m	C V C V C
794	Silte	destroy	dasǝm3	dasǝm	d a s ə		184	95	d a s ə	C V C V	d a - - s ə m	d a s ə m	C V C V C
824	Wolane	destroy	dasaa3	dasaa	d a s aː		184	95	d a s aː	C V C V	d a - - s aː -	d a s aː	C V C V
635	Amharic	dog	wɨšša1	wɨšša	w ɨ ʃː a		155	63	w ɨ ʃː a	C V C V	w ɨ ʃː a	w ɨ ʃː a	C V C V
645	Argobba	dog	wɨša1	wɨša	w ɨ ʃ a		155	63	w ɨ ʃ a	C V C V	w ɨ ʃ a	w ɨ ʃ a	C V C V
755	Kistane	dog	wɨssa1	wɨssa	w ɨ sː a		155	63	w ɨ sː a	C V C V	w ɨ sː a	w ɨ sː a	C V C V
655	Chaha	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
665	Endegagn	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
675	Ezha	dog	gɨyyǝ2	gɨyyǝ	g ɨ yy/jː ə		167	76	g ɨ yy/jː ə	C V V V	g ɨ yy/jː ə	g ɨ yy/jː ə	C V V V
695	Gogot	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
705	Gumer	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
715	Gura	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
725	Gyeto	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
745	Inor	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
765	Mesqan	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
775	Muher	dog	gɨyǝ2	gɨyǝ	g ɨ y/j ə		167	76	g ɨ y/j ə	C V V V	g ɨ y/j ə	g ɨ y/j ə	C V V V
685	Geez	dog	kǝlb3	kǝlb	k ə l b		177	87	k ə l b	C V C C	k ə l - b -	k ə l b	C V C C
805	Tigre	dog	kǝlɨb3	kǝlɨb	k ə l b		177	87	k ə l b	C V C C	k ə l ɨ b -	k ə l ɨ b	C V C V C
815	Tigrigna	dog	kǝlbi3	kǝlbi	k ə l b		177	87	k ə l b	C V C C	k ə l - b i	k ə l b i	C V C C V
735	Harari	dog	buči4	buči	b u tʃ i		187	98	b u tʃ i	C V C V	b u tʃ i	b u tʃ i	C V C V
795	Silte	dog	buučo4	buučo	b uː tʃ o		187	98	b uː tʃ o	C V C V	b uː tʃ o	b uː tʃ o	C V C V
825	Wolane	dog	bučo4	bučo	b u tʃ o		187	98	b u tʃ o	C V C V	b u tʃ o	b u tʃ o	C V C V
656	Chaha	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
666	Endegagn	donkey	ʔǝwan2	ʔǝwan	ʔ ə w a n		168	77	ʔ ə w a n	C V C V C	ʔ ə w a n	ʔ ə w a n	C V C V C
676	Ezha	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
696	Gogot	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
706	Gumer	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
716	Gura	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
726	Gyeto	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
746	Inor	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
756	Kistane	donkey	ʔǝmar2	ʔǝmar	ʔ ə m a r		168	77	ʔ ə m a r	C V C V C	ʔ ə m a r	ʔ ə m a r	C V C V C
766	Mesqan	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
776	Muher	donkey	ʔɨmar2	ʔɨmar	ʔ ɨ m a r		168	77	ʔ ɨ m a r	C V C V C	ʔ ɨ m a r	ʔ ɨ m a r	C V C V C
796	Silte	donkey	ʔuumar2	ʔuumar	ʔ uː m a r		168	77	ʔ uː m a r	C V C V C	ʔ uː m a r	ʔ uː m a r	C V C V C
826	Wolane	donkey	ʔumar2	ʔumar	ʔ u m a r		168	77	ʔ u m a r	C V C V C	ʔ u m a r	ʔ u m a r	C V C V C
836	Zway	donkey	ʔumar2	ʔumar	ʔ u m a r		168	77	ʔ u m a r	C V C V C	ʔ u m a r	ʔ u m a r	C V C V C
686	Geez	donkey	ʔadg3	ʔadg	ʔ a d g		178	88	ʔ a d g	C V C C	ʔ a d - g -	ʔ a d g	C V C C
806	Tigre	donkey	ʔadɨg3	ʔadɨg	ʔ a d g		178	88	ʔ a d g	C V C C	ʔ a d ɨ g -	ʔ a d ɨ g	C V C V C
816	Tigrigna	donkey	ʔadgi3	ʔadgi	ʔ a d g		178	88	ʔ a d g	C V C C	ʔ a d - g i	ʔ a d g i	C V C C V
2920	Amharic	down	tačč1	tačč	t a tʃː		647	609	t a - - tʃː	C V C	t a - - - tʃː - -	t a tʃː	C V C
2940	Chaha	down	tǝtnǝyǝ1	tǝtnǝyǝ	t ə t ə		647	609	t ə t ə -	C V C V	t ə t n ə - y/j ə	t ə t n ə y/j ə	C V C C V V V
2960	Ezha	down	tǝttɨnya1	tǝttɨnya	t ə tː ɨ n		647	609	t ə tː ɨ n	C V C V C	t ə tː - ɨ n y/j a	t ə tː ɨ n y/j a	C V C V C V V
2980	Gogot	down	tǝt1	tǝt	t ə t		647	609	t ə - - t	C V C	t ə - - - t - -	t ə t	C V C
3020	Harari	down	taħay1	taħay	t a ħ ay/ai̯		647	609	t a ħ ay/ai̯ -	C V C V	t a ħ - ay/ai̯ - - -	t a ħ ay/ai̯	C V C V
3040	Kistane	down	tǝtatǝy1	tǝtatǝy	t ə t a t		647	609	t ə t a t	C V C V C	t ə t - a t - əy/əi̯	t ə t a t əy/əi̯	C V C V C V
3050	Mesqan	down	tǝtǝtte1	tǝtǝtte	t ə t ə tː		647	609	t ə t ə tː	C V C V C	t ə t - ə tː - e	t ə t ə tː e	C V C V C V
3060	Muher	down	tǝttiyǝ1	tǝttiyǝ	t ə tː i		647	609	t ə tː i -	C V C V	t ə tː - i - y/j ə	t ə tː i y/j ə	C V C V V V
3090	Tigre	down	tǝħat1	tǝħat	t ə ħ a t		647	609	t ə ħ a t	C V C V C	t ə ħ - a t - -	t ə ħ a t	C V C V C
3100	Tigrigna	down	kǝtač1	kǝtač	k ə t a tʃ		647	609	k ə t a tʃ	C V C V C	k ə t - a tʃ - -	k ə t a tʃ	C V C V C
3110	Wolane	down	tut1	tut	t u t		647	609	t u - - t	C V C	t u - - - t - -	t u t	C V C
2950	Endegagn	down	gǝdǝni3	gǝdǝni	g ə d ə n i		656	619	g ə d ə n i	C V C V C V	g ə d ə n - - i	g ə d ə n i	C V C V C V
3030	Inor	down	gǝdaniyǝ3	gǝdaniyǝ	g ə d a n ə		656	619	g ə d a n ə	C V C V C V	g ə d a n i y/j ə	g ə d a n i y/j ə	C V C V C V V V
3070	Oromo	down	gadi3	gadi	g a d i		656	619	g a d - - i	C V C V	g a d - - - - i	g a d i	C V C V
2990	Gumer	down	wǝsťɨnyǝ5	wǝsťɨnyǝ	w ə s ť/tʼ		662	626	w ə s ť/tʼ	C V C 0	w ə s ť/tʼ ɨ n - y/j ə	w ə s ť/tʼ ɨ n y/j ə	C V C 0 V C V V
3000	Gura	down	wǝsťiniyǝ5	wǝsťiniyǝ	w ə s ť/tʼ		662	626	w ə s ť/tʼ	C V C 0	w ə s ť/tʼ i n i y/j ə	w ə s ť/tʼ i n i y/j ə	C V C 0 V C V V V
3010	Gyeto	down	wǝsť5	wǝsť	w ə s ť/tʼ		662	626	w ə s ť/tʼ	C V C 0	w ə s ť/tʼ - - - - -	w ə s ť/tʼ	C V C 0
3120	Zway	down	wɨst5	wɨst	w ɨ s t		662	626	w ɨ s t	C V C C	w ɨ s t - - - - -	w ɨ s t	C V C C
637	Amharic	dreamt	ʔallǝmǝ1	ʔallǝmǝ	ʔ a lː ə m		157	65	ʔ a lː ə m	C V C V C	ʔ a lː ə m ə	ʔ a lː ə m ə	C V C V C V
687	Geez	dreamt	ħɨlum1	ħɨlum	ħ ɨ l u m		157	65	ħ ɨ l u m	C V C V C	ħ ɨ l u m -	ħ ɨ l u m	C V C V C
807	Tigre	dreamt	ħallǝm1	ħallǝm	ħ a lː ə m		157	65	ħ a lː ə m	C V C V C	ħ a lː ə m -	ħ a lː ə m	C V C V C
817	Tigrigna	dreamt	ħalǝmǝ1	ħalǝmǝ	ħ a l ə m		157	65	ħ a l ə m	C V C V C	ħ a l ə m ə	ħ a l ə m ə	C V C V C V
657	Chaha	dreamt	nǝzǝzǝm3	nǝzǝzǝm	n ə z ə z ə		169	78	- - n ə z ə z ə	C V C V C V	- - n - ə z ə z ə m	n ə z ə z ə m	C V C V C V C
667	Endegagn	dreamt	nǝzǝzǝ3	nǝzǝzǝ	n ə z ə z ə		169	78	- - n ə z ə z ə	C V C V C V	- - n - ə z ə z ə -	n ə z ə z ə	C V C V C V
677	Ezha	dreamt	nǝzzǝzǝm3	nǝzzǝzǝm	n ə zː ə z ə		169	78	- - n ə zː ə z ə	C V C V C V	- - n - ə zː ə z ə m	n ə zː ə z ə m	C V C V C V C
697	Gogot	dreamt	bɨrǝzzǝzǝm3	bɨrǝzzǝzǝm	b ɨ r ə zː ə z ə		169	78	b ɨ r ə zː ə z ə	C V C V C V C V	b ɨ r - ə zː ə z ə m	b ɨ r ə zː ə z ə m	C V C V C V C V C
707	Gumer	dreamt	nǝzǝzǝm3	nǝzǝzǝm	n ə z ə z ə		169	78	- - n ə z ə z ə	C V C V C V	- - n - ə z ə z ə m	n ə z ə z ə m	C V C V C V C
717	Gura	dreamt	nǝzǝzǝm3	nǝzǝzǝm	n ə z ə z ə		169	78	- - n ə z ə z ə	C V C V C V	- - n - ə z ə z ə m	n ə z ə z ə m	C V C V C V C
727	Gyeto	dreamt	bǝrzazašǝ3	bǝrzazašǝ	b ə r a z a ʃ ə		169	78	b ə r a z a ʃ ə	C V C V C V C V	b ə r z a z a ʃ ə -	b ə r z a z a ʃ ə	C V C C V C V C V
737	Harari	dreamt	bɨrzǝzǝšǝ3	bɨrzǝzǝšǝ	b ɨ r ə z ə ʃ ə		169	78	b ɨ r ə z ə ʃ ə	C V C V C V C V	b ɨ r z ə z ə ʃ ə -	b ɨ r z ə z ə ʃ ə	C V C C V C V C V
747	Inor	dreamt	nǝzǝzǝ3	nǝzǝzǝ	n ə z ə z ə		169	78	- - n ə z ə z ə	C V C V C V	- - n - ə z ə z ə -	n ə z ə z ə	C V C V C V
757	Kistane	dreamt	bɨrǝzǝzǝ3	bɨrǝzǝzǝ	b ɨ r ə z ə z ə		169	78	b ɨ r ə z ə z ə	C V C V C V C V	b ɨ r - ə z ə z ə -	b ɨ r ə z ə z ə	C V C V C V C V
767	Mesqan	dreamt	bɨrǝzzǝzǝ3	bɨrǝzzǝzǝ	b ɨ r ə zː ə z ə		169	78	b ɨ r ə zː ə z ə	C V C V C V C V	b ɨ r - ə zː ə z ə -	b ɨ r ə zː ə z ə	C V C V C V C V
777	Muher	dreamt	nǝzǝzǝm3	nǝzǝzǝm	n ə z ə z ə		169	78	- - n ə z ə z ə	C V C V C V	- - n - ə z ə z ə m	n ə z ə z ə m	C V C V C V C
797	Silte	dreamt	birǝzǝzǝ3	birǝzǝzǝ	b i r ə z ə z ə		169	78	b i r ə z ə z ə	C V C V C V C V	b i r - ə z ə z ə -	b i r ə z ə z ə	C V C V C V C V
827	Wolane	dreamt	bɨrǝzǝzǝ3	bɨrǝzǝzǝ	b ɨ r ə z ə z ə		169	78	b ɨ r ə z ə z ə	C V C V C V C V	b ɨ r - ə z ə z ə -	b ɨ r ə z ə z ə	C V C V C V C V
837	Zway	dreamt	birǝzǝzǝ3	birǝzǝzǝ	b i r ə z ə z ə		169	78	b i r ə z ə z ə	C V C V C V C V	b i r - ə z ə z ə -	b i r ə z ə z ə	C V C V C V C V
638	Amharic	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
648	Argobba	dress (n)	ќemis1	ќemis	ќ/kʼ e m i s		158	66	ќ/kʼ e m i s	0 V C V C	ќ/kʼ e m - i s -	ќ/kʼ e m i s	0 V C V C
658	Chaha	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
668	Endegagn	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
688	Geez	dress (n)	ќǝmiś1	ќǝmiś	ќ/kʼ ə m i ś/s		158	66	ќ/kʼ ə m i ś/s	0 V C V C	ќ/kʼ ə m - i ś/s -	ќ/kʼ ə m i ś/s	0 V C V C
708	Gumer	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
718	Gura	dress (n)	ќambis1	ќambis	ќ/kʼ a m i s		158	66	ќ/kʼ a m i s	0 V C V C	ќ/kʼ a m b i s -	ќ/kʼ a m b i s	0 V C C V C
768	Mesqan	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
778	Muher	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
798	Silte	dress (n)	ќǝmbissǝ1	ќǝmbissǝ	ќ/kʼ ə m i sː		158	66	ќ/kʼ ə m i sː	0 V C V C	ќ/kʼ ə m b i sː ə	ќ/kʼ ə m b i sː ə	0 V C C V C V
818	Tigrigna	dress (n)	qəmɨŠ1	qəmɨŠ	q ə m ɨ Š/ʃ		158	66	q ə m ɨ Š/ʃ	C V C V 0	q ə m - ɨ Š/ʃ -	q ə m ɨ Š/ʃ	C V C V 0
828	Wolane	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
838	Zway	dress (n)	ќǝmis1	ќǝmis	ќ/kʼ ə m i s		158	66	ќ/kʼ ə m i s	0 V C V C	ќ/kʼ ə m - i s -	ќ/kʼ ə m i s	0 V C V C
649	Argobba	drink	sǝča2	sǝča	s ə tʃ a		163	72	s ə tʃ a	C V C V	s ə tʃ - - a	s ə tʃ a	C V C V
659	Chaha	drink	sǝćǝ2	sǝćǝ	s ə ć/tʃʼ ə		163	72	s ə ć/tʃʼ ə	C V 0 V	s ə ć/tʃʼ - - ə	s ə ć/tʃʼ ə	C V 0 V
669	Endegagn	drink	seććǝ2	seććǝ	s e ćć/tʃʼ ə		163	72	s e ćć/tʃʼ ə	C V 0 V	s e ćć/tʃʼ - - ə	s e ćć/tʃʼ ə	C V 0 V
679	Ezha	drink	sǝććǝ2	sǝććǝ	s ə ćć/tʃʼ ə		163	72	s ə ćć/tʃʼ ə	C V 0 V	s ə ćć/tʃʼ - - ə	s ə ćć/tʃʼ ə	C V 0 V
689	Geez	drink	sǝtyǝ2	sǝtyǝ	s ə t ə		163	72	s ə t ə	C V C V	s ə t - y/j ə	s ə t y/j ə	C V C V V
699	Gogot	drink	sǝććǝm2	sǝććǝm	s ə ćć/tʃʼ		163	72	s ə ćć/tʃʼ -	C V 0	s ə ćć/tʃʼ ə m -	s ə ćć/tʃʼ ə m	C V 0 V C
709	Gumer	drink	sɨťǝ2	sɨťǝ	s ɨ ť/tʼ ə		163	72	s ɨ ť/tʼ ə	C V 0 V	s ɨ ť/tʼ - - ə	s ɨ ť/tʼ ə	C V 0 V
719	Gura	drink	sǝćǝ2	sǝćǝ	s ə ć/tʃʼ ə		163	72	s ə ć/tʃʼ ə	C V 0 V	s ə ć/tʃʼ - - ə	s ə ć/tʃʼ ə	C V 0 V
729	Gyeto	drink	sǝćǝ2	sǝćǝ	s ə ć/tʃʼ ə		163	72	s ə ć/tʃʼ ə	C V 0 V	s ə ć/tʃʼ - - ə	s ə ć/tʃʼ ə	C V 0 V
739	Harari	drink	sǝča2	sǝča	s ə tʃ a		163	72	s ə tʃ a	C V C V	s ə tʃ - - a	s ə tʃ a	C V C V
749	Inor	drink	sǝćǝ2	sǝćǝ	s ə ć/tʃʼ ə		163	72	s ə ć/tʃʼ ə	C V 0 V	s ə ć/tʃʼ - - ə	s ə ć/tʃʼ ə	C V 0 V
759	Kistane	drink	sǝććǝ2	sǝććǝ	s ə ćć/tʃʼ ə		163	72	s ə ćć/tʃʼ ə	C V 0 V	s ə ćć/tʃʼ - - ə	s ə ćć/tʃʼ ə	C V 0 V
769	Mesqan	drink	sǝććǝ2	sǝććǝ	s ə ćć/tʃʼ ə		163	72	s ə ćć/tʃʼ ə	C V 0 V	s ə ćć/tʃʼ - - ə	s ə ćć/tʃʼ ə	C V 0 V
779	Muher	drink	sǝććǝm2	sǝććǝm	s ə ćć/tʃʼ		163	72	s ə ćć/tʃʼ -	C V 0	s ə ćć/tʃʼ ə m -	s ə ćć/tʃʼ ə m	C V 0 V C
799	Silte	drink	sǝče2	sǝče	s ə tʃ e		163	72	s ə tʃ e	C V C V	s ə tʃ - - e	s ə tʃ e	C V C V
809	Tigre	drink	sǝtǝ2	sǝtǝ	s ə t ə		163	72	s ə t ə	C V C V	s ə t - - ə	s ə t ə	C V C V
819	Tigrigna	drink	sǝtǝyǝ2	sǝtǝyǝ	s ə t ə		163	72	s ə t ə	C V C V	s ə t ə y/j ə	s ə t ə y/j ə	C V C V V V
829	Wolane	drink	sǝče2	sǝče	s ə tʃ e		163	72	s ə tʃ e	C V C V	s ə tʃ - - e	s ə tʃ e	C V C V
839	Zway	drink	sǝči2	sǝči	s ə tʃ i		163	72	s ə tʃ i	C V C V	s ə tʃ - - i	s ə tʃ i	C V C V
640	Amharic	dry (adj)	dǝrǝќ1	dǝrǝќ	d ə r ə kʼ		160	69	d ə r ə kʼ	C V C V C	d ə r ə kʼ -	d ə r ə kʼ	C V C V C
650	Argobba	dry (adj)	dǝrǝќa1	dǝrǝќa	d ə r ə ќ/kʼ		160	69	d ə r ə ќ/kʼ	C V C V 0	d ə r ə ќ/kʼ a	d ə r ə ќ/kʼ a	C V C V 0 V
660	Chaha	dry (adj)	ťǝrǝќ1	ťǝrǝќ	ť/tʼ ə r ə kʼ		160	69	ť/tʼ ə r ə kʼ	0 V C V C	ť/tʼ ə r ə kʼ -	ť/tʼ ə r ə kʼ	0 V C V C
670	Endegagn	dry (adj)	dǝrǝʔ1	dǝrǝʔ	d ə r ə ʔ		160	69	d ə r ə ʔ	C V C V C	d ə r ə ʔ -	d ə r ə ʔ	C V C V C
680	Ezha	dry (adj)	ťǝrǝќ1	ťǝrǝќ	ť/tʼ ə r ə kʼ		160	69	ť/tʼ ə r ə kʼ	0 V C V C	ť/tʼ ə r ə kʼ -	ť/tʼ ə r ə kʼ	0 V C V C
700	Gogot	dry (adj)	ťǝrǝќ1	ťǝrǝќ	ť/tʼ ə r ə kʼ		160	69	ť/tʼ ə r ə kʼ	0 V C V C	ť/tʼ ə r ə kʼ -	ť/tʼ ə r ə kʼ	0 V C V C
710	Gumer	dry (adj)	ťǝrǝќ1	ťǝrǝќ	ť/tʼ ə r ə kʼ		160	69	ť/tʼ ə r ə kʼ	0 V C V C	ť/tʼ ə r ə kʼ -	ť/tʼ ə r ə kʼ	0 V C V C
720	Gura	dry (adj)	ťɨrǝќ1	ťɨrǝќ	ť/tʼ ɨ r ə kʼ		160	69	ť/tʼ ɨ r ə kʼ	0 V C V C	ť/tʼ ɨ r ə kʼ -	ť/tʼ ɨ r ə kʼ	0 V C V C
730	Gyeto	dry (adj)	ťǝrǝќ1	ťǝrǝќ	ť/tʼ ə r ə kʼ		160	69	ť/tʼ ə r ə kʼ	0 V C V C	ť/tʼ ə r ə kʼ -	ť/tʼ ə r ə kʼ	0 V C V C
740	Harari	dry (adj)	dǝrǝќ1	dǝrǝќ	d ə r ə kʼ		160	69	d ə r ə kʼ	C V C V C	d ə r ə kʼ -	d ə r ə kʼ	C V C V C
750	Inor	dry (adj)	dǝrǝʔ1	dǝrǝʔ	d ə r ə ʔ		160	69	d ə r ə ʔ	C V C V C	d ə r ə ʔ -	d ə r ə ʔ	C V C V C
760	Kistane	dry (adj)	dǝrǝќ1	dǝrǝќ	d ə r ə kʼ		160	69	d ə r ə kʼ	C V C V C	d ə r ə kʼ -	d ə r ə kʼ	C V C V C
770	Mesqan	dry (adj)	ťɨrǝќ1	ťɨrǝќ	ť/tʼ ɨ r ə kʼ		160	69	ť/tʼ ɨ r ə kʼ	0 V C V C	ť/tʼ ɨ r ə kʼ -	ť/tʼ ɨ r ə kʼ	0 V C V C
780	Muher	dry (adj)	ťǝrǝʔ1	ťǝrǝʔ	ť/tʼ ə r ə ʔ		160	69	ť/tʼ ə r ə ʔ	0 V C V C	ť/tʼ ə r ə ʔ -	ť/tʼ ə r ə ʔ	0 V C V C
800	Silte	dry (adj)	dǝrǝќ1	dǝrǝќ	d ə r ə kʼ		160	69	d ə r ə kʼ	C V C V C	d ə r ə kʼ -	d ə r ə kʼ	C V C V C
830	Wolane	dry (adj)	dǝrǝќǝ1	dǝrǝќǝ	d ə r ə ќ/kʼ		160	69	d ə r ə ќ/kʼ	C V C V 0	d ə r ə ќ/kʼ ə	d ə r ə ќ/kʼ ə	C V C V 0 V
840	Zway	dry (adj)	dǝrǝќ1	dǝrǝќ	d ə r ə kʼ		160	69	d ə r ə kʼ	C V C V C	d ə r ə kʼ -	d ə r ə kʼ	C V C V C
690	Geez	dry (adj)	yɨbus2	yɨbus	y/j ɨ b u s		179	89	y/j ɨ b u s	V V C V C	y/j ɨ - b u s	y/j ɨ b u s	V V C V C
810	Tigre	dry (adj)	yɨbus2	yɨbus	y/j ɨ b u s		179	89	y/j ɨ b u s	V V C V C	y/j ɨ - b u s	y/j ɨ b u s	V V C V C
820	Tigrigna	dry (adj)	nɨЌwuś2	nɨЌwuś	n ɨ w u ś/s		179	89	n ɨ w u ś/s	C V C V C	n ɨ Ќ/kʼ w u ś/s	n ɨ Ќ/kʼ w u ś/s	C V 0 C V C
861	Chaha	ear	ʔɨnzɨr2	ʔɨnzɨr	ʔ ɨ n z ɨ r		218	133	ʔ ɨ n z ɨ r	C V C C V C	ʔ ɨ n z ɨ r -	ʔ ɨ n z ɨ r	C V C C V C
871	Ezha	ear	ʔɨnzɨr2	ʔɨnzɨr	ʔ ɨ n z ɨ r		218	133	ʔ ɨ n z ɨ r	C V C C V C	ʔ ɨ n z ɨ r -	ʔ ɨ n z ɨ r	C V C C V C
881	Geez	ear	ʔɨzn2	ʔɨzn	ʔ ɨ z n		218	133	ʔ ɨ - z - n	C V C C	ʔ ɨ - z - n -	ʔ ɨ z n	C V C C
891	Gogot	ear	ʔɨnzɨn2	ʔɨnzɨn	ʔ ɨ n z ɨ n		218	133	ʔ ɨ n z ɨ n	C V C C V C	ʔ ɨ n z ɨ n -	ʔ ɨ n z ɨ n	C V C C V C
901	Gumer	ear	ʔɨnzɨr2	ʔɨnzɨr	ʔ ɨ n z ɨ r		218	133	ʔ ɨ n z ɨ r	C V C C V C	ʔ ɨ n z ɨ r -	ʔ ɨ n z ɨ r	C V C C V C
911	Gura	ear	ʔɨnzɨr2	ʔɨnzɨr	ʔ ɨ n z ɨ r		218	133	ʔ ɨ n z ɨ r	C V C C V C	ʔ ɨ n z ɨ r -	ʔ ɨ n z ɨ r	C V C C V C
921	Gyeto	ear	ʔɨnzɨr2	ʔɨnzɨr	ʔ ɨ n z ɨ r		218	133	ʔ ɨ n z ɨ r	C V C C V C	ʔ ɨ n z ɨ r -	ʔ ɨ n z ɨ r	C V C C V C
931	Harari	ear	ʔuzun2	ʔuzun	ʔ u z u n		218	133	ʔ u - z u n	C V C V C	ʔ u - z u n -	ʔ u z u n	C V C V C
