ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
2481	Cogui	come (v.)	'na-ʃ	'na-ʃ	'n/n a ʃ		1327	362	'n/n a ʃ	C V C	'n/n a ʃ -	'n/n a ʃ	C V C
2483	Malayo	come (v.)	na-k	na-k	n a k		1327	362	n a k	C V C	n a k -	n a k	C V C
2472	MalekuJaika	come (v.)	to-ki:	to-ki:	t o k		1327	362	t o k	C V C	t o k iː	t o k iː	C V C V
2480	SanBlasKuna	come (v.)	ta-ke	ta-ke	t a k		1327	362	t a k	C V C	t a k e	t a k e	C V C V
1318	LencaHonduras	cry (v.)	aj	aj	a j		693	1070	a j - -	V C	a j - -	a j	V C
1320	Mayangna	cry (v.)	ajdi	ajdi	a j d i		693	1070	a j d i	V C C V	a j d i	a j d i	V C C V
1321	Ulwa	cry (v.)	ajda	ajda	a j d a		693	1070	a j d a	V C C V	a j d a	a j d a	V C C V
1335	Arhuaco	cry (v.)	mau	mau	m a u		697	1074	m a u	C V V	m a u -	m a u	C V V
1326	Boruca	cry (v.)	bò	bò	b ò/o		697	1074	b ò/o -	C V	b ò/o - -	b ò/o	C V
1331	Buglere	cry (v.)	moe	moe	m o e		697	1074	m o e	C V V	m o e -	m o e	C V V
1334	Cogui	cry (v.)	'mau	'mau	'm/m a u		697	1074	'm/m a u	C V V	'm/m a u -	'm/m a u	C V V
1332	Dorasque	cry (v.)	bos	bos	b o		697	1074	b o -	C V	b o - s	b o s	C V C
1330	Ngabere	cry (v.)	mui	mui	m u i		697	1074	m u i	C V V	m u i -	m u i	C V V
1324	Rama	cry (v.)	paun	paun	p a u		697	1074	p a u	C V V	p a u n	p a u n	C V V C
1333	SanBlasKuna	cry (v.)	po	po	p o		697	1074	p o -	C V	p o - -	p o	C V
1340	Bari	cry (v.)	kona	kona	k o n a		703	1082	k o n a	C V C V	k o n a	k o n a	C V C V
1339	CentralTunebo	cry (v.)	ko'ni	ko'ni	k o 'n/n i		703	1082	k o 'n/n i	C V C V	k o 'n/n i	k o 'n/n i	C V C V
1338	Chibcha	cry (v.)	kon	kon	k o n		703	1082	k o n -	C V C	k o n -	k o n	C V C
602	LencaHonduras	cut (v.)	taj	taj	t a j		327	668	t a j	C V C	t a j	t a j	C V C
601	LencaSalvador	cut (v.)	t'ih	t'ih	t 'i/i h		327	668	t 'i/i h	C V C	t 'i/i h	t 'i/i h	C V C
604	Mayangna	cut (v.)	dak	dak	d a k		327	668	d a k	C V C	d a k	d a k	C V C
605	Ulwa	cut (v.)	dak	dak	d a k		327	668	d a k	C V C	d a k	d a k	C V C
611	Bribri	cut (v.)	tɪ	tɪ	t ɪ		333	675	t ɪ	C V	t ɪ - - - -	t ɪ	C V
612	Cabecar	cut (v.)	tɪ	tɪ	t ɪ		333	675	t ɪ	C V	t ɪ - - - -	t ɪ	C V
614	Ngabere	cut (v.)	tikekɔ	tikekɔ	t i		333	675	t i	C V	t i k e k ɔ	t i k e k ɔ	C V C V C V
163	Arhuaco	dance (v.)	kué	kué	k u é/e		71	1089	k u é/e	C V V	k - u é/e - - - -	k u é/e	C V V
154	Boruca	dance (v.)	kuìk	kuìk	k u ì/i		71	1089	k u ì/i	C V V	k - u ì/i - k - -	k u ì/i k	C V V C
159	Buglere	dance (v.)	gwie	gwie	g i e		71	1089	g i e	C V V	g w i e - - - -	g w i e	C C V V
165	Chimila	dance (v.)	kuiahné	kuiahné	k u i		71	1089	k u i	C V V	k - u i a h n é/e	k u i a h n é/e	C V V V C C V
162	Cogui	dance (v.)	kuiz	kuiz	k u i		71	1089	k u i	C V V	k - u i - z - -	k u i z	C V V C
160	Dorasque	dance (v.)	kúyi	kúyi	k ú/u		71	1089	k ú/u -	C V	k - ú/u - - - j i	k ú/u j i	C V C V
164	Malayo	dance (v.)	ku'i	ku'i	k 'u/u i		71	1089	k 'u/u i	C V V	k - 'u/u i - - - -	k 'u/u i	C V V
151	Pech	dance (v.)	wiʔ	wiʔ	i		71	1089	- i -	V	- w i - - ʔ - -	w i ʔ	C V C
161	SanBlasKuna	dance (v.)	kuile	kuile	k u i		71	1089	k u i	C V V	k - u i - - l e	k u i l e	C V V C V
1844	LencaHonduras	dog	suj	suj	s u j		995	1401	s u j -	C V C	s u j -	s u j	C V C
1843	LencaSalvador	dog	ʃuʃu	ʃuʃu	ʃ u ʃ u		995	1401	ʃ u ʃ u	C V C V	ʃ u ʃ u	ʃ u ʃ u	C V C V
1846	Mayangna	dog	sulu	sulu	s u l u		995	1401	s u l u	C V C V	s u l u	s u l u	C V C V
1849	Pech	dog	ʃúʃù	ʃúʃù	ʃ ú/u ʃ ù/u		995	1401	ʃ ú/u ʃ ù/u	C V C V	ʃ ú/u ʃ ù/u	ʃ ú/u ʃ ù/u	C V C V
1847	Ulwa	dog	sulu	sulu	s u l u		995	1401	s u l u	C V C V	s u l u	s u l u	C V C V
1857	Buglere	dog	to	to	t o		1003	7	t o	C V	t o	t o	C V
1864	Chibcha	dog	to	to	t o		1003	7	t o	C V	t o	t o	C V
1856	Ngabere	dog	nu	nu	n u		1003	7	n u	C V	n u	n u	C V
171	Cacaopera	drink (v.)	dipa	dipa	d i		81	1198	d i	C V	d i p a	d i p a	C V C V
172	Mayangna	drink (v.)	di	di	d i		81	1198	d i	C V	d i - -	d i	C V
174	Miskito	drink (v.)	di	di	d i		81	1198	d i	C V	d i - -	d i	C V
173	Ulwa	drink (v.)	di	di	d i		81	1198	d i	C V	d i - -	d i	C V
178	Boruca	drink (v.)	dʒáŋ	dʒáŋ	dʒ á/a		84	1231	dʒ á/a	C V	dʒ á/a ŋ -	dʒ á/a ŋ	C V C
179	Bribri	drink (v.)	dʒa	dʒa	dʒ a		84	1231	dʒ a	C V	dʒ a - -	dʒ a	C V
180	Cabecar	drink (v.)	dʒɪ	dʒɪ	dʒ ɪ		84	1231	dʒ ɪ	C V	dʒ ɪ - -	dʒ ɪ	C V
191	CentralTunebo	drink (v.)	'jaʔa	'jaʔa	'j/j a		84	1231	'j/j a	C V	'j/j a ʔ a	'j/j a ʔ a	C V C V
177	MalekuJaika	drink (v.)	tʃa:	tʃa:	tʃ aː		84	1231	tʃ aː	C V	tʃ aː - -	tʃ aː	C V
182	Ngabere	drink (v.)	ɲã	ɲã			84	1231	- -		- - ɲ ã	ɲ ã	C V
181	Teribe	drink (v.)	iɪ́	iɪ́	i		84	1231	- i	V	- i - ɪ́/ɪ	i ɪ́/ɪ	V V
2225	LencaSalvador	dry	tina	tina	t i n a		1209	232	t i n a	C V C V	- - t i n - - a	t i n a	C V C V
2244	Malayo	dry	ʒita	ʒita	ʒ i t a		1209	232	ʒ i t a	C V C V	- - ʒ i t - - a	ʒ i t a	C V C V
2233	MalekuJaika	dry	tiɬa:-xa	tiɬa:-xa	t i ɬ a		1209	232	t i ɬ a	C V C V	- - t i ɬ aː x a	t i ɬ aː x a	C V C V C V
2238	Ngabere	dry	nɣta-ɾe	nɣta-ɾe	t a ɾ e		1209	232	t a ɾ e	C V C V	n ɣ t a ɾ - - e	n ɣ t a ɾ e	C C C V C V
2241	SanBlasKuna	dry	tinna	tinna	t i n a		1209	232	t i n a	C V C V	- - t i n - - a	t i n a	C V C V
2248	Bari	dry	bunũnĩ	bunũnĩ	b u n ũ ĩ		1214	238	b u n ũ - ĩ	C V C V V	b u n ũ - - - n ĩ	b u n ũ n ĩ	C V C V C V
2247	CentralTunebo	dry	buɾ-a'-buɾ-a	buɾ-a'-buɾ-a	b u ɾ 'a/a b a		1214	238	b u ɾ 'a/a b a	C V C V C V	b u ɾ 'a/a - b u ɾ a	b u ɾ 'a/a b u ɾ a	C V C V C V C V
2246	Chibcha	dry	βutʲua	βutʲua	β u tʲ u a		1214	238	β u tʲ u - a	C V C V V	β u tʲ u - - - - a	β u tʲ u a	C V C V V
2245	Chimila	dry	bɾo:nta	bɾo:nta	b ɾ oː t a		1214	238	b - ɾ oː t a	C C V C V	b - ɾ oː n t - - a	b ɾ oː n t a	C C V C C V
2232	Rama	dry	plu:sba	plu:sba	p l uː b a		1214	238	p - l uː b a	C C V C V	p - l uː s b - - a	p l uː s b a	C C V C C V
1772	Cacaopera	ear	tupa	tupa	t u p a		958	1360	t u p a	C V C V	t u p a	t u p a	C V C V
1773	Mayangna	ear	tapa	tapa	t a p a		958	1360	t a p a	C V C V	t a p a	t a p a	C V C V
1774	Ulwa	ear	tapa	tapa	t a p a		958	1360	t a p a	C V C V	t a p a	t a p a	C V C V
1788	Arhuaco	ear	'kukkwɨ	'kukkwɨ	'k/k u k w ɨ		961	1364	'k/k u k w ɨ	C V C C V	'k/k u - - k - w ɨ	'k/k u k w ɨ	C V C C V
1793	Bari	ear	kokti	kokti	k o k t i		961	1364	k o k t i	C V C C V	k o - - k - t i	k o k t i	C V C C V
1779	Boruca	ear	kuágàx	kuágàx	k u g x		961	1364	k u g x -	C V C C	k u - á/a g à/a x -	k u á/a g à/a x	C V V C V C
1780	Bribri	ear	kukʊ́	kukʊ́	k u k ʊ́/ʊ		961	1364	k u k - ʊ́/ʊ	C V C V	k u - - k - - ʊ́/ʊ	k u k ʊ́/ʊ	C V C V
1781	Cabecar	ear	kukʊ́	kukʊ́	k u k ʊ́/ʊ		961	1364	k u k - ʊ́/ʊ	C V C V	k u - - k - - ʊ́/ʊ	k u k ʊ́/ʊ	C V C V
1792	CentralTunebo	ear	kuh-ka'ha	kuh-ka'ha	k u k h a		961	1364	k u k h a	C V C C V	k u h - k 'a/a h a	k u h k 'a/a h a	C V C C V C V
1791	Chibcha	ear	kuhu-ka	kuhu-ka	k u h k a		961	1364	k u h k a	C V C C V	k u - - h u k a	k u h u k a	C V C V C V
1790	Chimila	ear	ku:sa-ka	ku:sa-ka	k uː s k a		961	1364	k uː s k a	C V C C V	k uː - - s a k a	k uː s a k a	C V C V C V
1787	Cogui	ear	'ku-ka	'ku-ka	'k/k u k a		961	1364	'k/k u k - a	C V C V	'k/k u - - k - - a	'k/k u k a	C V C V
1785	Dorasque	ear	ku-gá	ku-gá	k u g á/a		961	1364	k u g - á/a	C V C V	k u - - g - - á/a	k u g á/a	C V C V
1789	Malayo	ear	ku'-kwa	ku'-kwa	k 'u/u k w a		961	1364	k 'u/u k w a	C V C C V	k 'u/u - - k - w a	k 'u/u k w a	C V C C V
1777	Rama	ear	ku-ka:	ku-ka:	k u k aː		961	1364	k u k - aː	C V C V	k u - - k - - aː	k u k aː	C V C V
1782	Teribe	ear	kuòŋ-uó	kuòŋ-uó	k u ŋ ó/o		961	1364	k u ŋ - ó/o	C V C V	k u - ò/o ŋ u - ó/o	k u ò/o ŋ u ó/o	C V V C V V
2330	Boruca	earth	táb	táb	t á/a b		1260	289	t á/a b -	C V C	t á/a - b - -	t á/a b	C V C
2335	Buglere	earth	dbi	dbi	d b i		1260	289	d - b i	C C V	d - - b - i	d b i	C C V
2326	Miskito	earth	tasba	tasba	t a b a		1260	289	t a b a	C V C V	t a s b - a	t a s b a	C V C C V
2334	Ngabere	earth	dɔbrɔ	dɔbrɔ	d ɔ b ɔ		1260	289	d ɔ b ɔ	C V C V	d ɔ - b r ɔ	d ɔ b r ɔ	C V C C V
2337	SanBlasKuna	earth	nappa	nappa	n a p a		1260	289	n a p a	C V C V	n a - p - a	n a p a	C V C V
2339	Arhuaco	earth	'kaʔa	'kaʔa	'k/k a ʔ a		1267	296	'k/k a ʔ - a	C V C V	'k/k a ʔ - - - a	'k/k a ʔ a	C V C V
2343	CentralTunebo	earth	'kahka	'kahka	'k/k a h k a		1267	296	'k/k a h k a	C V C C V	'k/k a h k - - a	'k/k a h k a	C V C C V
2338	Cogui	earth	'kagi	'kagi	'k/k a g i		1267	296	'k/k a - g i	C V C V	'k/k a - g - - i	'k/k a g i	C V C V
2340	Malayo	earth	kɨngɨma	kɨngɨma	k ɨ n g a		1267	296	k ɨ n g a	C V C C V	k ɨ n g ɨ m a	k ɨ n g ɨ m a	C V C C V C V
554	LencaHonduras	eat (v.)	koɾ	koɾ	k o ɾ		300	639	k o ɾ	C V C	k o ɾ	k o ɾ	C V C
556	Mayangna	eat (v.)	kas	kas	k a s		300	639	k a s	C V C	k a s	k a s	C V C
557	Ulwa	eat (v.)	kas	kas	k a s		300	639	k a s	C V C	k a s	k a s	C V C
571	Arhuaco	eat (v.)	'z	'z	'z/z		310	650	'z/z -	C	'z/z -	'z/z	C
570	Cogui	eat (v.)	'za	'za	'z/z a		310	650	'z/z a	C V	'z/z a	'z/z a	C V
572	Malayo	eat (v.)	ʒa	ʒa	ʒ a		310	650	ʒ a	C V	ʒ a	ʒ a	C V
1741	Arhuaco	eye	'umɨ	'umɨ	'u/u m ɨ		931	1332	- 'u/u m ɨ	V C V	- - - 'u/u m - ɨ	'u/u m ɨ	V C V
1746	Bari	eye	o:	o:	oː		931	1332	- - - oː	V	- - - - - - oː	oː	V
1733	Bribri	eye	uʊ́baɺà	uʊ́baɺà	b a ɺ à/a		931	1332	b a ɺ à/a	C V C V	u ʊ́/ʊ b a ɺ - à/a	u ʊ́/ʊ b a ɺ à/a	V V C V C V
1737	Buglere	eye	gwagwa	gwagwa	w a g a		931	1332	w a g a	C V C V	g - w a g w a	g w a g w a	C C V C C V
1734	Cabecar	eye	uʊ́baɺà	uʊ́baɺà	b a ɺ à/a		931	1332	b a ɺ à/a	C V C V	u ʊ́/ʊ b a ɺ - à/a	u ʊ́/ʊ b a ɺ à/a	V V C V C V
1745	CentralTunebo	eye	'uba	'uba	b a		931	1332	b - - a	C V	- 'u/u b - - - a	'u/u b a	V C V
1744	Chibcha	eye	upkua	upkua	p k a		931	1332	p - k a	C C V	- u p - k u a	u p k u a	V C C V V
1743	Chimila	eye	wa:kwa	wa:kwa	w aː k a		931	1332	w aː k a	C V C V	- - w aː k w a	w aː k w a	C V C C V
1740	Cogui	eye	'uba	'uba	b a		931	1332	b - - a	C V	- 'u/u b - - - a	'u/u b a	V C V
1742	Malayo	eye	uma	uma	u m a		931	1332	- u m a	V C V	- - - u m - a	u m a	V C V
1729	Pech	eye	wà	wà	w à/a		931	1332	w - - à/a	C V	- - w - - - à/a	w à/a	C V
1730	Rama	eye	up	up	p		931	1332	p - - -	C	- u p - - - -	u p	V C
1735	Teribe	eye	bòkuò	bòkuò	b ò/o k ò/o		931	1332	b ò/o k ò/o	C V C V	- - b ò/o k u ò/o	b ò/o k u ò/o	C V C V V
347	Bribri	fall (v.)	ã́d	ã́d	ã́/ã d		183	508	ã́/ã d	V C	- ã́/ã d	ã́/ã d	V C
348	Cabecar	fall (v.)	hã́d	hã́d	ã́/ã d		183	508	ã́/ã d	V C	h ã́/ã d	h ã́/ã d	C V C
343	Pech	fall (v.)	ã̀h	ã̀h	ã̀/ã h		183	508	ã̀/ã h	V C	- ã̀/ã h	ã̀/ã h	V C
1259	Buglere	far	bate	bate	b a t e		666	1040	b a t e	C V C V	b a t e	b a t e	C V C V
1265	Chimila	far	matta	matta	m a t a		666	1040	m a t a	C V C V	m a t a	m a t a	C V C V
1258	Ngabere	far	mẽte	mẽte	m ẽ t e		666	1040	m ẽ t e	C V C V	m ẽ t e	m ẽ t e	C V C V
1261	SanBlasKuna	far	panna	panna	p a n a		666	1040	p a n a	C V C V	p a n a	p a n a	C V C V
51	Cacaopera	fasten	wiri	wiri	w i r		23	560	w i r	C V C	w i r i -	w i r i	C V C V
49	LencaSalvador	fasten	waɾ	waɾ	w a ɾ		23	560	w a ɾ	C V C	w a ɾ - -	w a ɾ	C V C
54	Miskito	fasten	wilk	wilk	w i l		23	560	w i l	C V C	w i l - k	w i l k	C V C C
69	Chimila	fasten	sikke	sikke	s i k		25	582	s i k	C V C	s i k e	s i k e	C V C V
52	Mayangna	fasten	sit	sit	s i t		25	582	s i t	C V C	s i t -	s i t	C V C
53	Ulwa	fasten	sit	sit	s i t		25	582	s i t	C V C	s i t -	s i t	C V C
59	Bribri	fasten	bõ	bõ	b õ		30	638	b õ	C V	b õ -	b õ	C V
60	Cabecar	fasten	bõ	bõ	b õ		30	638	b õ	C V	b õ -	b õ	C V
64	Dorasque	fasten	bui	bui	b u		30	638	b u	C V	b u i	b u i	C V V
66	Cogui	fasten	aka-lihi	aka-lihi	a l i h i		34	682	a l i - h i	V C V C V	a k a l i - h - i	a k a l i h i	V C V C V C V
68	Malayo	fasten	ɾinʒii	ɾinʒii	ɾ i n ʒ i		34	682	- ɾ i n ʒ i	C V C C V	- - - ɾ i n ʒ i i	ɾ i n ʒ i i	C V C C V V
65	SanBlasKuna	fasten	e-tinne	e-tinne	e t i n e		34	682	e t i n - e	V C V C V	- - e t i n - - e	e t i n e	V C V C V
1796	Cacaopera	father	wapa	wapa	w a p a		965	1368	w a p a	C V C V	w a p a -	w a p a	C V C V
1795	LencaHonduras	father	papa	papa	p a p a		965	1368	p a p a	C V C V	p a p a -	p a p a	C V C V
1797	Mayangna	father	papaŋ	papaŋ	p a p a		965	1368	p a p a	C V C V	p a p a ŋ	p a p a ŋ	C V C V C
1810	SanBlasKuna	father	papa	papa	p a p a		965	1368	p a p a	C V C V	p a p a -	p a p a	C V C V
1798	Ulwa	father	papaŋ	papaŋ	p a p a		965	1368	p a p a	C V C V	p a p a ŋ	p a p a ŋ	C V C V C
1812	Arhuaco	father	'kakɨ	'kakɨ	'k/k a k ɨ		971	1375	'k/k a k ɨ	C V C V	'k/k a k ɨ	'k/k a k ɨ	C V C V
1814	Atanque	father	káke	káke	k á/a k e		971	1375	k á/a k e	C V C V	k á/a k e	k á/a k e	C V C V
1805	Cabecar	father	kákà	kákà	k á/a k à/a		971	1375	k á/a k à/a	C V C V	k á/a k à/a	k á/a k à/a	C V C V
1806	Teribe	father	kʰók	kʰók	kʰ ó/o k		971	1375	kʰ ó/o k -	C V C	kʰ ó/o k -	kʰ ó/o k	C V C
2024	Dorasque	feather	shũl	shũl	s h ũ l		1080	90	s h ũ l	C C V C	s - h ũ l	s h ũ l	C C V C
2010	LencaHonduras	feather	suk	suk	s u k		1080	90	s - u k	C V C	s - - u k	s u k	C V C
2009	LencaSalvador	feather	ʃumah	ʃumah	ʃ m a h		1080	90	ʃ m a h	C C V C	ʃ u m a h	ʃ u m a h	C V C V C
2018	Boruca	feather	ká	ká	k á/a		1087	97	k á/a	C V	k á/a	k á/a	C V
2019	Bribri	feather	kʊ́	kʊ́	k ʊ́/ʊ		1087	97	k ʊ́/ʊ	C V	k ʊ́/ʊ	k ʊ́/ʊ	C V
2023	Buglere	feather	ga	ga	g a		1087	97	g a	C V	g a	g a	C V
2020	Cabecar	feather	kʊ́	kʊ́	k ʊ́/ʊ		1087	97	k ʊ́/ʊ	C V	k ʊ́/ʊ	k ʊ́/ʊ	C V
2022	Ngabere	feather	kɔ	kɔ	k ɔ		1087	97	k ɔ	C V	k ɔ	k ɔ	C V
2031	CentralTunebo	feather	ana'ɾa	ana'ɾa	a n 'a/a ɾ a		1089	99	a n - 'a/a ɾ a	V C V C V	- a n - 'a/a ɾ a	a n 'a/a ɾ a	V C V C V
2029	Chimila	feather	ga:	ga:	g aː		1089	99	- - g aː - -	C V	- - - g aː - -	g aː	C V
2026	Cogui	feather	gala	gala	g a l a		1089	99	- - g a l a	C V C V	- - - g a l a	g a l a	C V C V
2028	Malayo	feather	dungɨɾa	dungɨɾa	u n g ɨ ɾ a		1089	99	u n g ɨ ɾ a	V C C V C V	d u n g ɨ ɾ a	d u n g ɨ ɾ a	C V C C V C V
2025	SanBlasKuna	feather	apsala	apsala	a p s a l a		1089	99	a p s a l a	V C C V C V	- a p s a l a	a p s a l a	V C C V C V
2043	Bribri	few	uã̂uã̂d	uã̂uã̂d	u ã̂/ã u ã̂/ã d		1102	115	u ã̂/ã - u ã̂/ã d -	V V V V C	- u - - - ã̂/ã - u ã̂/ã d - - -	u ã̂/ã u ã̂/ã d	V V V V C
2044	Cabecar	few	hũã́hũã́dã̀ɺà	hũã́hũã́dã̀ɺà	ũ ã́/ã h ũ ã́/ã d à/a		1102	115	ũ ã́/ã h ũ ã́/ã d à/a	V V C V V C V	h ũ - - - ã́/ã h ũ ã́/ã d ã̀/ã ɺ à/a	h ũ ã́/ã h ũ ã́/ã d ã̀/ã ɺ à/a	C V V C V V C V C V
2052	Malayo	few	'ungwɨzi	'ungwɨzi	'u/u ɨ z i		1102	115	'u/u ɨ z - - - i	V V C V	- 'u/u n g w ɨ z - - - - - i	'u/u n g w ɨ z i	V C C C V C V
946	Cabecar	fire	dʒʊkʊ́	dʒʊkʊ́	dʒ ʊ k ʊ́/ʊ		479	834	dʒ ʊ k ʊ́/ʊ	C V C V	dʒ ʊ - k - ʊ́/ʊ -	dʒ ʊ k ʊ́/ʊ	C V C V
936	LencaHonduras	fire	juka	juka	j u k a		479	834	j u k a	C V C V	j u - k - a -	j u k a	C V C V
935	LencaSalvador	fire	ik'aN	ik'aN	i k 'a/a		479	834	- i k 'a/a	V C V	- i - k - 'a/a n	i k 'a/a n	V C V C
948	Ngabere	fire	ɲukwɔ	ɲukwɔ	ɲ u k ɔ		479	834	ɲ u k ɔ	C V C V	ɲ u - k w ɔ -	ɲ u k w ɔ	C V C C V
947	Teribe	fire	iʊ̀k	iʊ̀k	i k		479	834	- i k -	V C	- i ʊ̀/ʊ k - - -	i ʊ̀/ʊ k	V V C
943	MalekuJaika	fire	kue:	kue:	k u		481	837	k u -	C V	k u eː -	k u eː	C V V
938	Mayangna	fire	kuh	kuh	k u h		481	837	k u h	C V C	k u - h	k u h	C V C
939	Ulwa	fire	kuh	kuh	k u h		481	837	k u h	C V C	k u - h	k u h	C V C
953	Arhuaco	fire	gei	gei	g e i		485	841	g e - i	C V V	g e - - i	g e i	C V V
944	Boruca	fire	dʒìkɾá	dʒìkɾá	dʒ ì/i k á/a		485	841	dʒ ì/i k á/a	C V C V	dʒ ì/i k ɾ á/a	dʒ ì/i k ɾ á/a	C V C C V
949	Buglere	fire	hita	hita	h i t a		485	841	h i t a	C V C V	h i t - a	h i t a	C V C V
956	Chibcha	fire	ɣata	ɣata	ɣ a t a		485	841	ɣ a t a	C V C V	ɣ a t - a	ɣ a t a	C V C V
950	Dorasque	fire	kebú	kebú	k e b ú/u		485	841	k e b ú/u	C V C V	k e b - ú/u	k e b ú/u	C V C V
954	Malayo	fire	gie	gie	g i e		485	841	g i - e	C V V	g i - - e	g i e	C V V
957	CentralTunebo	fire	'oka	'oka	'o/o k a		486	842	'o/o k - a	V C V	- 'o/o - k - - a	'o/o k a	V C V
952	Cogui	fire	gauk'sei	gauk'sei	a k 's/s i		486	842	a k 's/s i	V C C V	g a u k 's/s e i	g a u k 's/s e i	C V V C C V V
951	SanBlasKuna	fire	so:	so:	s oː		486	842	- - s oː	C V	- - - - s - oː	s oː	C V
1907	Arhuaco	fish (animal)	'wakɨ	'wakɨ	'w/w a ɨ		1035	40	'w/w a ɨ	C V V	- 'w/w a - k - ɨ -	'w/w a k ɨ	C V C V
1898	Boruca	fish (animal)	ùŋ	ùŋ	ù/u		1035	40	- ù/u -	V	- - ù/u ŋ - - - -	ù/u ŋ	V C
1903	Buglere	fish (animal)	ŋwe	ŋwe	w e		1035	40	w e -	C V	ŋ w e - - - - -	ŋ w e	C C V
1910	Chibcha	fish (animal)	ɣua	ɣua	ɣ u a		1035	40	ɣ u a	C V V	- ɣ u - - - a -	ɣ u a	C V V
1909	Chimila	fish (animal)	wa:ŋgɾa:ʔ	wa:ŋgɾa:ʔ	w aː aː		1035	40	w aː aː	C V V	- w aː ŋ g ɾ aː ʔ	w aː ŋ g ɾ aː ʔ	C V C C C V C
1906	Cogui	fish (animal)	ũa	ũa	ũ a		1035	40	- ũ a	V V	- - ũ - - - a -	ũ a	V V
1908	Malayo	fish (animal)	waka	waka	w a a		1035	40	w a a	C V V	- w a - k - a -	w a k a	C V C V
1902	Ngabere	fish (animal)	gwa	gwa	w a		1035	40	w a -	C V	g w a - - - - -	g w a	C C V
1895	Pech	fish (animal)	ùʃã̀	ùʃã̀	ù/u ã̀/ã		1035	40	- ù/u ã̀/ã	V V	- - ù/u - - ʃ ã̀/ã -	ù/u ʃ ã̀/ã	V C V
1905	SanBlasKuna	fish (animal)	ua	ua	u a		1035	40	- u a	V V	- - u - - - a -	u a	V V
1901	Teribe	fish (animal)	mà	mà	m à/a		1035	40	m à/a -	C V	- m à/a - - - - -	m à/a	C V
523	Arhuaco	five	a'sewa	a'sewa	'a/a s e w a		282	618	'a/a s e w a	V C V C V	- 'a/a - s e w - a	'a/a s e w a	V C V C V
527	CentralTunebo	five	e'sia	e'sia	e 's/s i a		282	618	e 's/s i - a	V C V V	- e - 's/s i - - a	e 's/s i a	V C V V
526	Chibcha	five	hɨtska	hɨtska	ɨ s k a		282	618	ɨ s - k a	V C C V	h ɨ t s - k - a	h ɨ t s k a	C V C C C V
522	Cogui	five	ha'tʃigua	ha'tʃigua	a ʃ i g a		282	618	a ʃ i g a	V C V C V	h a 't/t ʃ i g u a	h a 't/t ʃ i g u a	C V C C V C V V
524	Malayo	five	əhtʃigua	əhtʃigua	ə tʃ i g a		282	618	ə tʃ i g a	V C V C V	- ə h tʃ i g u a	ə h tʃ i g u a	V C C V C V V
513	MalekuJaika	five	otiŋ	otiŋ	o t i ŋ		282	618	o t i ŋ -	V C V C	- o - t i ŋ - -	o t i ŋ	V C V C
514	Boruca	five	ʃìskáŋ	ʃìskáŋ	s k á/a		283	619	s k á/a	C C V	ʃ ì/i s k á/a ŋ	ʃ ì/i s k á/a ŋ	C V C C V C
515	Bribri	five	skẽ	skẽ	s k ẽ		283	619	s k ẽ	C C V	- - s k ẽ -	s k ẽ	C C V
519	Buglere	five	tiga	tiga	g a		283	619	- g a	C V	t i - g a -	t i g a	C V C V
516	Cabecar	five	skẽ	skẽ	s k ẽ		283	619	s k ẽ	C C V	- - s k ẽ -	s k ẽ	C C V
518	Ngabere	five	ɾike	ɾike	k e		283	619	- k e	C V	ɾ i - k e -	ɾ i k e	C V C V
517	Teribe	five	ʃkíŋ	ʃkíŋ	ʃ k í/i		283	619	ʃ k í/i	C C V	- - ʃ k í/i ŋ	ʃ k í/i ŋ	C C V C
2003	Arhuaco	flea	ku	ku	k u		1078	87	k u	C V	k u - - - -	k u	C V
2008	Bari	flea	ku	ku	k u		1078	87	k u	C V	k u - - - -	k u	C V
1994	Boruca	flea	kuá	kuá	k u		1078	87	k u	C V	k u - - á/a -	k u á/a	C V V
1995	Bribri	flea	kṹ	kṹ	k ṹ/ũ		1078	87	k ṹ/ũ	C V	k ṹ/ũ - - - -	k ṹ/ũ	C V
1999	Buglere	flea	kũ	kũ	k ũ		1078	87	k ũ	C V	k ũ - - - -	k ũ	C V
1996	Cabecar	flea	kṹ	kṹ	k ṹ/ũ		1078	87	k ṹ/ũ	C V	k ṹ/ũ - - - -	k ṹ/ũ	C V
2007	CentralTunebo	flea	'kuɾia	'kuɾia	'k/k u		1078	87	'k/k u	C V	'k/k u ɾ i a -	'k/k u ɾ i a	C V C V V
2006	Chibcha	flea	kue	kue	k u		1078	87	k u	C V	k u - - e -	k u e	C V V
2005	Chimila	flea	ku:	ku:	k uː		1078	87	k uː	C V	k uː - - - -	k uː	C V
2002	Cogui	flea	ku'i	ku'i	k u		1078	87	k u	C V	k u - - 'i/i -	k u 'i/i	C V V
2000	Dorasque	flea	kũ	kũ	k ũ		1078	87	k ũ	C V	k ũ - - - -	k ũ	C V
1993	MalekuJaika	flea	ku:	ku:	k uː		1078	87	k uː	C V	k uː - - - -	k uː	C V
1988	Mayangna	flea	u:bak	u:bak	uː		1078	87	- uː	V	- uː b a - k	uː b a k	V C V C
