ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
1632	nedebang	child	guaqa	guaqa	g u a		53_child-0	2101	g u - - a	C V V	g u - - a q a	g u a q a	C V V C V
1619	teiwa	child	goqai	goqai	g o q a		53_child-0	2101	g o - q a	C V C V	g o - q a - i	g o q a i	C V C V V
1628	westernpantar	child	wakke	wakke	w a k k e		53_child-0	2101	w a k k e	C V C C V	w a k k e - -	w a k k e	C V C C V
1633	klon	child	ʊl	ʊl	ʊ l		53_child-4	2105	ʊ l	V C	ʊ l	ʊ l	V C
1629	kui	child	ol	ol	o l		53_child-4	2105	o l	V C	o l	o l	V C
1626	wersing	child	ol	ol	o l		53_child-4	2105	o l	V C	o l	o l	V C
1350	abui	chin	tawa bak	tawa bak	t a w a b a k		54_chin-0	2106	t a - w - a b a k	C V C V C V C	t a - w - a b a k -	t a w a b a k	C V C V C V C
1352	blagar	chin	təvá	təvá	t ə v a		54_chin-0	2106	t ə - v - - - a -	C V C V	t ə - v - - - a - -	t ə v a	C V C V
1355	kaera	chin	tua somoi	tua somoi	t u a s o m o		54_chin-0	2106	t u a s - o m o -	C V V C V C V	t u a s - o m o - i	t u a s o m o i	C V V C V C V V
1353	kamang	chin	-waa buk	-waa buk	w a a b u k		54_chin-0	2106	- - - w a a b u k	C V V C V C	- - - w a a b u k -	w a a b u k	C V V C V C
1351	protoalorpantar	chin	-wa	-wa	w a		54_chin-0	2106	- - - w - - - a -	C V	- - - w - - - a - -	w a	C V
1359	sawila	chin	wakooya	wakooya	w a k o o j		54_chin-0	2106	w a - k - o - o j	C V C V V C	w a - k - o - o j a	w a k o o j a	C V C V V C V
1349	teiwa	chin	gaaw	gaaw	g a a w		54_chin-0	2106	- - - g - a - a w	C V V C	- - - g - a - a w -	g a a w	C V V C
1354	wersing	chin	newakat	newakat	n e w a k a t		54_chin-0	2106	n e - w - a k a t	C V C V C V C	n e - w - a k a t -	n e w a k a t	C V C V C V C
1817	abui	civet cat	ayo	ayo	a j		56_civetcat-0	2123	a j - -	V C	- a j - - - - - - o	a j o	V C V
1825	adang	civet cat	alumanεmε (lit, 'good smelling deer')	alumanεmε	a l u m		56_civetcat-0	2123	a l u m	V C V C	- a l u m a n ɛ m ɛ	a l u m a n ɛ m ɛ	V C V C V C V C V
1819	blagar	civet cat	ró	ró	r o		56_civetcat-0	2123	- r o -	C V	- - r o - - - - - -	r o	C V
1822	kaera	civet cat	orow	orow	o r o w		56_civetcat-0	2123	o r o w	V C V C	- o r o w - - - - -	o r o w	V C V C
1828	klon	civet cat	aru'	aru'	a r u ʔ		56_civetcat-0	2123	a r u ʔ	V C V C	- a r u ʔ - - - - -	a r u ʔ	V C V C
1818	protoalorpantar	civet cat	haraw	haraw	a r a w		56_civetcat-0	2123	a r a w	V C V C	h a r a w - - - - -	h a r a w	C V C V C
1826	sawila	civet cat	aruwaaka	aruwaaka	a r u w		56_civetcat-0	2123	a r u w	V C V C	- a r u w a - a k a	a r u w a a k a	V C V C V V C V
1816	teiwa	civet cat	xraw	xraw	r a w		56_civetcat-0	2123	- r a w	C V C	ħ - r a w - - - - -	ħ r a w	C C V C
4043	abui	climb	(hong) mira	mira	m i r a		59_climb-0	2139	m i r a	C V C V	m i r a -	m i r a	C V C V
4051	adang	climb	midiʔ	midiʔ	m i d i		59_climb-0	2139	m i d i	C V C V	m i d i ʔ	m i d i ʔ	C V C V C
4055	klon	climb	mde, mid, mod, pkas	mde	m d e		59_climb-0	2139	m - d e	C C V	m - d e -	m d e	C C V
4052	sawila	climb	mada, mudaata	mada	m a d a		59_climb-0	2139	m a d a	C V C V	m a d a -	m a d a	C V C V
4042	teiwa	climb	mir	mir	m i r		59_climb-0	2139	m i r -	C V C	m i r - -	m i r	C V C
953	abui	coconut	ˈwata	ˈwata	w a t		61_coconut-0	2157	w a - t	C V C	ʔ w a - t a -	ʔ w a t a	C C V C V
961	adang	coconut	faʔ	faʔ	f a ʔ		61_coconut-0	2157	f a - ʔ	C V C	- f a - ʔ - -	f a ʔ	C V C
955	blagar	coconut	vet	vet	v e t		61_coconut-0	2157	v e - t	C V C	- v e - t - -	v e t	C V C
958	kaera	coconut	waat	waat	w a a t		61_coconut-0	2157	w a a t	C V V C	- w a a t - -	w a a t	C V V C
956	kamang	coconut	wate	wate	w a t		61_coconut-0	2157	w a - t	C V C	- w a - t e -	w a t e	C V C V
963	nedebang	coconut	wata	wata	w a t		61_coconut-0	2157	w a - t	C V C	- w a - t a -	w a t a	C V C V
954	protoalorpantar	coconut	wat	wat	w a t		61_coconut-0	2157	w a - t	C V C	- w a - t - -	w a t	C V C
962	sawila	coconut	wata	wata	w a t		61_coconut-0	2157	w a - t	C V C	- w a - t a -	w a t a	C V C V
952	teiwa	coconut	wat	wat	w a t		61_coconut-0	2157	w a - t	C V C	- w a - t - -	w a t	C V C
957	wersing	coconut	watá'	watá'	w a t		61_coconut-0	2157	w a - t	C V C	- w a - t a ʔ	w a t a ʔ	C V C V C
2659	blagar	cold	jevi	jevi	dʒ e v i		62_cold-0	2161	- - dʒ e v i	C V C V	- - dʒ e v i	dʒ e v i	C V C V
2662	kaera	cold	qaiwo	qaiwo	q a i w o		62_cold-0	2161	q a - i w o	C V V C V	q a - i w o	q a i w o	C V V C V
2668	nedebang	cold	maxavu	maxavu	m a ħ a v u		62_cold-0	2161	m a ħ a v u	C V C V C V	m a ħ a v u	m a ħ a v u	C V C V C V
2657	teiwa	cold	qi'aw	qi'aw	q i ʔ a w		62_cold-0	2161	q i ʔ a w -	C V C V C	q i ʔ a w -	q i ʔ a w	C V C V C
817	abui	cooked rice	ajak ma:	ajak ma:	a dʒ a k m aː		67_cookedrice-0	2176	a dʒ a k m aː -	V C V C C V	a dʒ a k m aː - - -	a dʒ a k m aː	V C V C C V
826	adang	cooked rice	a:la meje (lit., 'table rice')	a:la meje	aː l a m e dʒ		67_cookedrice-0	2176	aː l a - m e dʒ	V C V C V C	aː l a - m e dʒ e -	aː l a m e dʒ e	V C V C V C V
822	kaera	cooked rice	naqar, naxaro	naqar	n a q a r		67_cookedrice-0	2176	- n a q - a r	C V C V C	- n a q - a r - -	n a q a r	C V C V C
829	klon	cooked rice	ərɑkmɑi	ərɑkmɑi	ə r ɑ k m ɑ		67_cookedrice-0	2176	ə r ɑ k m ɑ -	V C V C C V	ə r ɑ k m ɑ - i -	ə r ɑ k m ɑ i	V C V C C V V
825	kui	cooked rice	arak ma	arak ma	a r a k m a		67_cookedrice-0	2176	a r a k m a -	V C V C C V	a r a k m a - - -	a r a k m a	V C V C C V
828	nedebang	cooked rice	qara	qara	q a r		67_cookedrice-0	2176	- - - q - a r	C V C	- - - q - a r a -	q a r a	C V C V
818	protoalorpantar	cooked rice	araq	araq	a r		67_cookedrice-0	2176	- - - - - a r	V C	- - - - - a r a q	a r a q	V C V C
827	sawila	cooked rice	araka ma	araka ma	a r a k a m		67_cookedrice-0	2176	a r a k - a m	V C V C V C	a r a k - a m a -	a r a k a m a	V C V C V C V
816	teiwa	cooked rice	qar	qar	q a r		67_cookedrice-0	2176	- - - q - a r	C V C	- - - q - a r - -	q a r	C V C
821	wersing	cooked rice	arák mad	arák mad	a r a k m a d		67_cookedrice-0	2176	a r a k m a d	V C V C C V C	a r a k m a d - -	a r a k m a d	V C V C C V C
287	kaera	coral (rock)	xoqís	xoqís	ħ o q i s		68_coralrock-0	2180	ħ o q i s	C V C V C	ħ o q i s	ħ o q i s	C V C V C
292	klon	coral (rock)	kokah	kokah	k o k a h		68_coralrock-0	2180	k o k a h	C V C V C	k o k a h	k o k a h	C V C V C
282	teiwa	coral (rock)	qoqas	qoqas	q o q a s		68_coralrock-0	2180	q o q a s	C V C V C	q o q a s	q o q a s	C V C V C
2915	kaera	correct	quuno	quuno	q u u n o		70_correct-0	2199	q u - u n o	C V V C V	q u - u n o	q u u n o	C V V C V
2920	nedebang	correct	qunna (also straight)	qunna	q u n n a		70_correct-0	2199	q u n - n a	C V C C V	q u n - n a	q u n n a	C V C C V
2910	teiwa	correct	quun	quun	q u u n		70_correct-0	2199	q u - u n -	C V V C	q u - u n -	q u u n	C V V C
1902	abui	crocodile	fahai	fahai	f a h a i		71_crocodile-0	2208	f a h a i	C V C V V	f a h a i -	f a h a i	C V C V V
1910	adang	crocodile	baʔai	baʔai	b a ʔ a i		71_crocodile-0	2208	b a ʔ a i	C V C V V	b a ʔ a i -	b a ʔ a i	C V C V V
1907	kaera	crocodile	bagay	bagay	b a g a		71_crocodile-0	2208	b a g a -	C V C V	b a g a - j	b a g a j	C V C V C
1905	kamang	crocodile	piee	piee	p i e e		71_crocodile-0	2208	p i - e e	C V V V	p i - e e -	p i e e	C V V V
1913	klon	crocodile	bəgɑi	bəgɑi	b ə g ɑ i		71_crocodile-0	2208	b ə g ɑ i	C V C V V	b ə g ɑ i -	b ə g ɑ i	C V C V V
1903	protoalorpantar	crocodile	bagai	bagai	b a g a i		71_crocodile-0	2208	b a g a i	C V C V V	b a g a i -	b a g a i	C V C V V
1901	teiwa	crocodile	baxai	baxai	b a ħ a i		71_crocodile-0	2208	b a ħ a i	C V C V V	b a ħ a i -	b a ħ a i	C V C V V
1908	westernpantar	crocodile	bagai	bagai	b a g a i		71_crocodile-0	2208	b a g a i	C V C V V	b a g a i -	b a g a i	C V C V V
763	kaera	dibble stick	yag	yag	j a g		78_dibblestick-0	2224	j a - g	C V C	j a - g - -	j a g	C V C
760	teiwa	dibble stick	yax	yax	j a ħ		78_dibblestick-0	2224	j a - ħ	C V C	j a - ħ - -	j a ħ	C V C
764	westernpantar	dibble stick	yaggas	yaggas	j a g g		78_dibblestick-0	2224	j a g g	C V C C	j a g g a s	j a g g a s	C V C C V C
2813	kaera	dirty	qaasi	qaasi	q a a s		80_dirty-0	2235	- - - - q a a s	C V V C	- - - - q a a s i	q a a s i	C V V C V
2818	nedebang	dirty	blaqqas	blaqqas	b l a q q a s		80_dirty-0	2235	b l a q q - a s	C C V C C V C	b l a q q - a s -	b l a q q a s	C C V C C V C
2808	teiwa	dirty	blaqas	blaqas	b l a q a s		80_dirty-0	2235	b l a - q - a s	C C V C V C	b l a - q - a s -	b l a q a s	C C V C V C
2815	kui	dirty	maakan	maakan	m a a k a n		80_dirty-6	2240	m a a k a n	C V V C V C	m a a k a n	m a a k a n	C V V C V C
2817	sawila	dirty	makaŋ	makaŋ	m a k a ŋ		80_dirty-6	2240	m a - k a ŋ	C V C V C	m a - k a ŋ	m a k a ŋ	C V C V C
2812	wersing	dirty	makang	makang	m a k a ŋ		80_dirty-6	2240	m a - k a ŋ	C V C V C	m a - k a ŋ	m a k a ŋ	C V C V C
1768	blagar	dog	jabar	jabar	dʒ a b a r		81_dog-0	2243	dʒ a - b a r	C V C V C	dʒ a - b a r	dʒ a b a r	C V C V C
1771	kaera	dog	ibar	ibar	i b a r		81_dog-0	2243	- i - b a r	V C V C	- i - b a r	i b a r	V C V C
1766	teiwa	dog	yifar	yifar	j i f a r		81_dog-0	2243	j i - f a r	C V C V C	j i - f a r	j i f a r	C V C V C
1772	westernpantar	dog	yabbe	yabbe	j a b b e		81_dog-0	2243	j a b b e -	C V C C V	j a b b e -	j a b b e	C V C C V
1767	abui	dog	kai	kai	k a		81_dog-1	2244	k a	C V	k a i -	k a i	C V V
1769	kamang	dog	kui	kui	k u		81_dog-1	2244	k u	C V	k u i -	k u i	C V V
1777	klon	dog	kʊr	kʊr	k ʊ		81_dog-1	2244	k ʊ	C V	k ʊ - r	k ʊ r	C V C
1773	kui	dog	kur	kur	k u		81_dog-1	2244	k u	C V	k u - r	k u r	C V C
3222	adang	dream	pei	pei	p e i		84_dream-2	2260	- - p e i -	C V V	- - - p e i -	p e i	C V V
3216	blagar	dream	yipár	yipár	i p a r		84_dream-2	2260	i - p a - r	V C V C	j i - p a - r	j i p a r	C V C V C
3219	kaera	dream	ipar	ipar	i p a r		84_dream-2	2260	i - p a - r	V C V C	- i - p a - r	i p a r	V C V C
3217	kamang	dream	-foi	-foi	f o i		84_dream-2	2260	- - f o i -	C V V	- - - f o i -	f o i	C V V
3224	klon	dream	eper	eper	e p e r		84_dream-2	2260	e - p e - r	V C V C	- e - p e - r	e p e r	V C V C
3215	protoalorpantar	dream	hipar	hipar	i p a r		84_dream-2	2260	i - p a - r	V C V C	h i - p a - r	h i p a r	C V C V C
3220	westernpantar	dream	hippe	hippe	i p p e		84_dream-2	2260	i p p e - -	V C C V	h i p p e - -	h i p p e	C V C C V
2736	kaera	dry	siso	siso	s i s o		85_dry-3	2267	s i - s o	C V C V	s i - s o	s i s o	C V C V
2741	nedebang	dry	cici	cici	tʃ i tʃ i		85_dry-3	2267	tʃ i - tʃ i	C V C V	tʃ i - tʃ i	tʃ i tʃ i	C V C V
2731	teiwa	dry	siis	siis	s i i s		85_dry-3	2267	s i i s -	C V V C	s i i s -	s i i s	C V V C
2737	westernpantar	dry	sisa	sisa	s i s a		85_dry-3	2267	s i - s a	C V C V	s i - s a	s i s a	C V C V
2732	abui	dry	takata	takata	t a k a t a		85_dry-0	2264	t a k a t a	C V C V C V	t a k a t a	t a k a t a	C V C V C V
2739	adang	dry	taʔata	taʔata	t a ʔ a t a		85_dry-0	2264	t a ʔ a t a	C V C V C V	t a ʔ a t a	t a ʔ a t a	C V C V C V
2733	blagar	dry	táta	táta	t a t a		85_dry-0	2264	t a - - t a	C V C V	t a - - t a	t a t a	C V C V
2742	klon	dry	təkɑt	təkɑt	t ə k ɑ t		85_dry-0	2264	t ə k ɑ t -	C V C V C	t ə k ɑ t -	t ə k ɑ t	C V C V C
2738	kui	dry	takata	takata	t a k a t a		85_dry-0	2264	t a k a t a	C V C V C V	t a k a t a	t a k a t a	C V C V C V
3663	adang	dry in sun	fεd poi	fεd poi	f ɛ d p o i		86_dryinsun-2	2270	f ɛ d p o - i	C V C C V V	f ɛ d p o - i -	f ɛ d p o i	C V C C V V
3657	blagar	dry in sun	póriŋ	póriŋ	p o r i		86_dryinsun-2	2270	p o - - - r i	C V C V	p o - - - r i ŋ	p o r i ŋ	C V C V C
3660	kaera	dry in sun	poring	poring	p o r i		86_dryinsun-2	2270	p o - - - r i	C V C V	p o - - - r i ŋ	p o r i ŋ	C V C V C
3666	klon	dry in sun	ʊpur	ʊpur	ʊ p u r		86_dryinsun-2	2270	- ʊ - p u r -	V C V C	- ʊ - p u r - -	ʊ p u r	V C V C
3656	protoalorpantar	dry in sun	por	por	p o r		86_dryinsun-2	2270	p o - - - r -	C V C	p o - - - r - -	p o r	C V C
3664	sawila	dry in sun	po:pɒrɔ (not quite dry)	po:pɒrɔ	p oː p ɒ r ɔ		86_dryinsun-2	2270	p oː - p ɒ r ɔ	C V C V C V	p oː - p ɒ r ɔ -	p oː p ɒ r ɔ	C V C V C V
565	kaera	dust/fine earth	braam	braam	b r a a m		87_dustfineearth-0	2275	b - r a a m	C C V V C	- - - b - r a a m	b r a a m	C C V V C
560	teiwa	dust/fine earth	di' bəraam	di' bəraam	b ə r a a m		87_dustfineearth-0	2275	b ə r a a m	C V C V V C	d i ʔ b ə r a a m	d i ʔ b ə r a a m	C V C C V C V V C
566	westernpantar	dust/fine earth	bro	bro	b r o		87_dustfineearth-0	2275	b - r o - -	C C V	- - - b - r o - -	b r o	C C V
1312	abui	ear	tawei	tawei	t a w e i		88_ear-0	2284	t a - w e - - - i	C V C V V	t a - w e - - - i -	t a w e i	C V C V V
1317	kaera	ear	tuwar wa	tuwar wa	t u w a r w a		88_ear-0	2284	t u - w a r - w a	C V C V C C V	t u - w a r - w a -	t u w a r w a	C V C V C C V
1315	kamang	ear	-wai	-wai	w a i		88_ear-0	2284	- - - w a - - - i	C V V	- - - w a - - - i -	w a i	C V V
1323	klon	ear	gəwɛr	gəwɛr	g ə w ɛ r		88_ear-0	2284	g ə - w ɛ r - - -	C V C V C	g ə - w ɛ r - - - -	g ə w ɛ r	C V C V C
1322	nedebang	ear	gowwa'a	gowwa'a	g o w w a ʔ a		88_ear-0	2284	g o w w a ʔ - - a	C V C C V C V	g o w w a ʔ - - a -	g o w w a ʔ a	C V C C V C V
1313	protoalorpantar	ear	-uar-i	-uar-i	u a r i		88_ear-0	2284	- u - - a r - - i	V V C V	- u - - a r - - i -	u a r i	V V C V
1321	sawila	ear	wari	wari	w a r i		88_ear-0	2284	- - - w a r - - i	C V C V	- - - w a r - - i -	w a r i	C V C V
1311	teiwa	ear	-uwar wa'	-uwar wa'	u w a r w a		88_ear-0	2284	- u - w a r - w a	V C V C C V	- u - w a r - w a ʔ	u w a r w a ʔ	V C V C C V C
1316	wersing	ear	neweri lak	neweri lak	n e w e r i l a		88_ear-0	2284	n e - w e r i l a	C V C V C V C V	n e - w e r i l a k	n e w e r i l a k	C V C V C V C V C
1318	westernpantar	ear	nauwe	nauwe	n a u w e		88_ear-0	2284	n a - - u w - - e	C V V C V	n a - - u w - - e -	n a u w e	C V V C V
214	blagar	earth	por	por	p o r		89_earth-0	2288	p o - r	C V C	p o - r	p o r	C V C
216	kaera	earth	par	par	p a r		89_earth-0	2288	p a - r	C V C	p a - r	p a r	C V C
212	teiwa	earth	iid, por 'island'	iid	i i d		89_earth-0	2288	- i i d	V V C	- i i d	i i d	V V C
2001	abui	egg	ruo bira	ruo bira	r u o b i r a		92_egg-4	2330	r u o - b i r a	C V V C V C V	r u o - b i r a	r u o b i r a	C V V C V C V
2008	adang	egg	(hiu) do	do	d o		92_egg-4	2330	d o - - - - - -	C V	d o - - - - - -	d o	C V
2002	blagar	egg	eʔdua	eʔdua	e ʔ d u a		92_egg-4	2330	- e - ʔ d u - a	V C C V V	- e - ʔ d u - a	e ʔ d u a	V C C V V
2525	abui	eleven	kar nuk wal nuku	kar nuk wal nuku	k a r n u k w a l n u k u		94_eleven-2	2337	k a - r n u k - w a - l n u k u	C V C C V C C V C C V C V	k a - r n u k - w a - l n u k u	k a r n u k w a l n u k u	C V C C V C C V C C V C V
2532	adang	eleven	airnu waliŋu	airnu waliŋu	a i r n u w a l i ŋ u		94_eleven-2	2337	- a i r n - - u w a - l - i ŋ u	V V C C V C V C V C V	- a i r n - - u w a - l - i ŋ u	a i r n u w a l i ŋ u	V V C C V C V C V C V
2527	kamang	eleven	waal	waal	w a a l		94_eleven-2	2337	- - - - - - - - w a a l - - - -	C V V C	- - - - - - - - w a a l - - - -	w a a l	C V V C
2531	kui	eleven	karnuk wail nuku	karnuk wail nuku	k a r n u k w a i l n u k u		94_eleven-2	2337	k a - r n u k - w a i l n u k u	C V C C V C C V V C C V C V	k a - r n u k - w a i l n u k u	k a r n u k w a i l n u k u	C V C C V C C V V C C V C V
2530	westernpantar	eleven	keanuku wali ye	keanuku wali ye	k e a n u k u w a l i j e		94_eleven-2	2337	k e a - n u k u w a - l - i j e	C V V C V C V C V C V C V	k e a - n u k u w a - l - i j e	k e a n u k u w a l i j e	C V V C V C V C V C V C V
2710	abui	empty	taka	taka	t a k a		95_empty-0	2340	t a k - a -	C V C V	t a k - a -	t a k a	C V C V
2714	kaera	empty	isik	isik	i s i k		95_empty-0	2340	- i - s i k	V C V C	- i - s i k	i s i k	V C V C
2713	kamang	empty	saka	saka	s a k a		95_empty-0	2340	s a k - a -	C V C V	s a k - a -	s a k a	C V C V
2711	protoalorpantar	empty	hasak	hasak	h a s a k		95_empty-0	2340	h a - s a k	C V C V C	h a - s a k	h a s a k	C V C V C
2709	teiwa	empty	hasak	hasak	h a s a k		95_empty-0	2340	h a - s a k	C V C V C	h a - s a k	h a s a k	C V C V C
2715	westernpantar	empty	hakkas	hakkas	h a k k a s		95_empty-0	2340	h a k k a s	C V C C V C	h a k k a s	h a k k a s	C V C C V C
1240	kamang	excrement	asi	asi	a s		96_excrement-0	2345	a s	V C	- a s i	a s i	V C V
1246	klon	excrement	ǝhi	ǝhi	ǝ h		96_excrement-0	2345	ǝ h	V C	- ǝ h i	ǝ h i	V C V
1243	kui	excrement	es	es	e s		96_excrement-0	2345	e s	V C	- e s -	e s	V C
1238	protoalorpantar	excrement	has	has	a s		96_excrement-0	2345	a s	V C	h a s -	h a s	C V C
1245	sawila	excrement	ɑtʊ	ɑtʊ	ɑ t		96_excrement-0	2345	ɑ t	V C	- ɑ t ʊ	ɑ t ʊ	V C V
1236	teiwa	excrement	xas	xas	a s		96_excrement-0	2345	a s	V C	ħ a s -	ħ a s	C V C
1241	wersing	excrement	atú	atú	a t		96_excrement-0	2345	a t	V C	- a t u	a t u	V C V
1242	westernpantar	excrement	has	has	a s		96_excrement-0	2345	a s	V C	h a s -	h a s	C V C
1303	kaera	eye	teet gwaq, teet mudu' 'eyelash'	teet gwaq	t e e t g w a q		97_eye-0	2349	t e e t g - w a q	C V V C C C V C	t e e t g - w a q -	t e e t g w a q	C V V C C C V C
1308	nedebang	eye	gatabaga, natabaga	gatabaga	g a t a b a g		97_eye-0	2349	g a - t - a b a g	C V C V C V C	g a - t - a b a g a	g a t a b a g a	C V C V C V C V
1298	teiwa	eye	tet baag	tet baag	t e t b a a g		97_eye-0	2349	t e - t b a - a g	C V C C V V C	t e - t b a - a g -	t e t b a a g	C V C C V V C
1304	westernpantar	eye	naiti	naiti	n a i t i		97_eye-0	2349	n a i t - - - i -	C V V C V	n a i t - - - i - -	n a i t i	C V V C V
1299	abui	eye	tieng bika	tieng bika	t i e ŋ		97_eye-3	2350	t i e ŋ	C V V C	t i e ŋ b i k a	t i e ŋ b i k a	C V V C C V C V
1306	adang	eye	ʔεŋwai	ʔεŋwai	ʔ ɛ ŋ		97_eye-3	2350	ʔ ɛ - ŋ	C V C	ʔ ɛ - ŋ w a - i	ʔ ɛ ŋ w a i	C V C C V V
1300	blagar	eye	teŋkulu	teŋkulu	t e ŋ		97_eye-3	2350	t e - ŋ	C V C	t e - ŋ k u l u	t e ŋ k u l u	C V C C V C V
1301	kamang	eye	-ng	-ng	ŋ		97_eye-3	2350	- - - ŋ	C	- - - ŋ - - - -	ŋ	C
1310	klon	eye	gɛɛn	gɛɛn	g ɛ ɛ n		97_eye-3	2350	g ɛ ɛ n	C V V C	g ɛ ɛ n - - - -	g ɛ ɛ n	C V V C
1305	kui	eye	t-en	t-en	t e n		97_eye-3	2350	t e - n	C V C	t e - n - - - -	t e n	C V C
3346	blagar	fall (from above)	ba héra	ba héra	b a h e r a		98_fallfromabove-0	2352	b a h e r a	C V C V C V	b a h e r a	b a h e r a	C V C V C V
3349	kaera	fall (from above)	ba sero	ba sero	b a s e r o		98_fallfromabove-0	2352	b a s e r o	C V C V C V	b a s e r o	b a s e r o	C V C V C V
3354	nedebang	fall (from above)	ba'a	ba'a	b a ʔ a		98_fallfromabove-0	2352	b a ʔ - - a	C V C V	b a ʔ - - a	b a ʔ a	C V C V
3343	teiwa	fall (from above)	ba'	ba'	b a ʔ		98_fallfromabove-0	2352	b a ʔ - - -	C V C	b a ʔ - - -	b a ʔ	C V C
1115	blagar	fat	təmá	təmá	t ə m a		100_fat-1	3	t ə m a	C V C V	t ə m a - -	t ə m a	C V C V
1118	kaera	fat	qaau, -tema	qaau	q a a		100_fat-1	3	q a - a	C V V	q a - a u -	q a a u	C V V V
1121	kui	fat	tamá	tamá	t a m a		100_fat-1	3	t a m a	C V C V	t a m a - -	t a m a	C V C V
1114	protoalorpantar	fat	tama	tama	t a m a		100_fat-1	3	t a m a	C V C V	t a m a - -	t a m a	C V C V
1112	teiwa	fat	tama'	tama'	t a m a		100_fat-1	3	t a m a	C V C V	t a m a - ʔ	t a m a ʔ	C V C V C
1676	abui	father	mama	mama	m a m a		101_father-2	12	m a m a -	C V C V	m a m a -	m a m a	C V C V
1684	adang	father	nimiŋ	nimiŋ	n i m i ŋ		101_father-2	12	n i m i ŋ	C V C V C	n i m i ŋ	n i m i ŋ	C V C V C
1678	blagar	father	nimaŋ	nimaŋ	n i m a ŋ		101_father-2	12	n i m a ŋ	C V C V C	n i m a ŋ	n i m a ŋ	C V C V C
1681	kaera	father	namam	namam	n a m a m		101_father-2	12	n a m a m	C V C V C	n a m a m	n a m a m	C V C V C
1687	klon	father	nɪmɑn	nɪmɑn	n ɪ m ɑ n		101_father-2	12	n ɪ m ɑ n	C V C V C	n ɪ m ɑ n	n ɪ m ɑ n	C V C V C
1677	protoalorpantar	father	-mam	-mam	m a m		101_father-2	12	m a m - -	C V C	m a m - -	m a m	C V C
1679	kamang	father	-paa	-paa	p a		101_father-6	14	- - p a	C V	- - p a a	p a a	C V V
1685	sawila	father	gipa	gipa	g i p a		101_father-6	14	g i p a	C V C V	g i p a -	g i p a	C V C V
1680	wersing	father	nepa	nepa	n e p a		101_father-6	14	n e p a	C V C V	n e p a -	n e p a	C V C V
1572	abui	feverish	kamura	kamura	k a m u r a		103_feverish-0	15	k a m u r a	C V C V C V	k a m u r a	k a m u r a	C V C V C V
1575	kaera	feverish	qomodi	qomodi	q o m o d i		103_feverish-0	15	q o m o d i	C V C V C V	q o m o d i	q o m o d i	C V C V C V
1571	teiwa	feverish	qamudi	qamudi	q a m u d i		103_feverish-0	15	q a m u d i	C V C V C V	q a m u d i	q a m u d i	C V C V C V
1450	adang	fingernail	ʔataŋ uhuŋ	ʔataŋ uhuŋ	ʔ a t a ŋ u h u ŋ		106_fingernail-1	31	ʔ a - t a ŋ - u h u ŋ	C V C V C V C V C	ʔ a - t a ŋ - u h u ŋ	ʔ a t a ŋ u h u ŋ	C V C V C V C V C
1447	kaera	fingernail	tatang kusing	tatang kusing	t a t a ŋ k u s i ŋ		106_fingernail-1	31	t a - t a ŋ k u s i ŋ	C V C V C C V C V C	t a - t a ŋ k u s i ŋ	t a t a ŋ k u s i ŋ	C V C V C C V C V C
1445	kamang	fingernail	kuising	kuising	k u i s i ŋ		106_fingernail-1	31	k u - - - - - i s i ŋ	C V V C V C	k u - - - - - i s i ŋ	k u i s i ŋ	C V V C V C
1453	klon	fingernail	gətɑnkuh	gətɑnkuh	g ə t ɑ n k u h		106_fingernail-1	31	g ə - t ɑ n k u h - -	C V C V C C V C	g ə - t ɑ n k u h - -	g ə t ɑ n k u h	C V C V C C V C
1449	kui	fingernail	(tatan) kusin	kusin	k u s i n		106_fingernail-1	31	k u - - - - - - s i n	C V C V C	k u - - - - - - s i n	k u s i n	C V C V C
1452	nedebang	fingernail	gatang kucing	gatang kucing	g a t a ŋ k u tʃ i ŋ		106_fingernail-1	31	g a - t a ŋ k u tʃ i ŋ	C V C V C C V C V C	g a - t a ŋ k u tʃ i ŋ	g a t a ŋ k u tʃ i ŋ	C V C V C C V C V C
1443	protoalorpantar	fingernail	kusin	kusin	k u s i n		106_fingernail-1	31	k u - - - - - - s i n	C V C V C	k u - - - - - - s i n	k u s i n	C V C V C
1448	westernpantar	fingernail	nattang kusi	nattang kusi	n a t t a ŋ k u s i		106_fingernail-1	31	n a t t a ŋ k u s i -	C V C C V C C V C V	n a t t a ŋ k u s i -	n a t t a ŋ k u s i	C V C C V C C V C V
524	abui	fire	ara	ara	a r a		107_fire-0	35	- - - - a r a	V C V	- - - - a r a -	a r a	V C V
526	blagar	fire	aad beta	aad beta	a a d b e t a		107_fire-0	35	a a d b e t a	V V C C V C V	a a d b e t a -	a a d b e t a	V V C C V C V
529	kaera	fire	aad wasing 'firewood'	aad wasing	a a d w a s i		107_fire-0	35	a a d w a s i	V V C C V C V	a a d w a s i ŋ	a a d w a s i ŋ	V V C C V C V C
527	kamang	fire	ati	ati	a t i		107_fire-0	35	a - t - - - i	V C V	a - t - - - i -	a t i	V C V
535	klon	fire	ədɑ	ədɑ	ə d ɑ		107_fire-0	35	ə - d - - - ɑ	V C V	ə - d - - - ɑ -	ə d ɑ	V C V
