ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE	ORIGINAL_ALIGNMENT	ORIGINAL_TOKENS	ORIGINAL_STRUCTURE
483	northmansi	feather	pun	p.u.n	p u n		60	200	p u n	C V C	p u n	p u n	C V C
501	obdorskkhanty	feather	puːn	p.uː.n	p uː n		60	200	p uː n	C V C	p uː n	p uː n	C V C
486	pelymkamansi	feather	pun	p.u.n	p u n		60	200	p u n	C V C	p u n	p u n	C V C
498	sherkalykhanty	feather	pun	p.u.n	p u n		60	200	p u n	C V C	p u n	p u n	C V C
500	synjakhanty	feather	pun	p.u.n	p u n		60	200	p u n	C V C	p u n	p u n	C V C
488	tavdamansi	feather	pon	p.o.n	p o n		60	200	p o n	C V C	p o n	p o n	C V C
494	tremjugankhanty	feather	puːn	p.uː.n	p uː n		60	200	p uː n	C V C	p uː n	p uː n	C V C
495	upperdemjankakhanty	feather	pyːn	p.yː.n	p yː n		60	200	p yː n	C V C	p yː n	p yː n	C V C
489	vakhkhanty	feather	puːn	p.uː.n	p uː n		60	200	p uː n	C V C	p uː n	p uː n	C V C
491	vasjugankhanty	feather	puːn	p.uː.n	p uː n		60	200	p uː n	C V C	p uː n	p uː n	C V C
490	verkhnekalymskkhanty	feather	puːn	p.uː.n	p uː n		60	200	p uː n	C V C	p uː n	p uː n	C V C
515	jugankhanty	fire	tewət	t.e.w.ə.t	t e w ə t		62	202	t e w ə t	C V C V C	t e w ə t	t e w ə t	C V C V C
520	kazymkhanty	fire	tut	t.u.t	t u t		62	202	t u - - t	C V C	t u - - t	t u t	C V C
517	kondakhanty	fire	tyːt	t.yː.t	t yː t		62	202	t yː - - t	C V C	t yː - - t	t yː t	C V C
506	kondamansi	fire	tɔut	t.ɔu.t	t ɔu t		62	202	t ɔu - - t	C V C	t ɔu - - t	t ɔu t	C V C
512	likrisovskojekhanty	fire	teɣʷət	t.e.ɣʷ.ə.t	t e ɣʷ ə t		62	202	t e ɣʷ ə t	C V C V C	t e ɣʷ ə t	t e ɣʷ ə t	C V C V C
504	lowerlozvamansi	fire	tɔːt	t.ɔː.t	t ɔː t		62	202	t ɔː - - t	C V C	t ɔː - - t	t ɔː t	C V C
513	malyjjugankhanty	fire	teɣʷət	t.e.ɣʷ.ə.t	t e ɣʷ ə t		62	202	t e ɣʷ ə t	C V C V C	t e ɣʷ ə t	t e ɣʷ ə t	C V C V C
503	middlelozvamansi	fire	toɔt	t.oɔ.t	t oɔ t		62	202	t oɔ - - t	C V C	t oɔ - - t	t oɔ t	C V C
518	nizjamkhanty	fire	tut	t.u.t	t u t		62	202	t u - - t	C V C	t u - - t	t u t	C V C
522	obdorskkhanty	fire	tuːt	t.uː.t	t uː t		62	202	t uː - - t	C V C	t uː - - t	t uː t	C V C
519	sherkalykhanty	fire	tut	t.u.t	t u t		62	202	t u - - t	C V C	t u - - t	t u t	C V C
521	synjakhanty	fire	tut	t.u.t	t u t		62	202	t u - - t	C V C	t u - - t	t u t	C V C
507	tavdamansi	fire	tæut	t.æu.t	t æ u t		62	202	t æ - u t	C V V C	t æ - u t	t æ u t	C V V C
514	tremjugankhanty	fire	teɣʷət	t.e.ɣʷ.ə.t	t e ɣʷ ə t		62	202	t e ɣʷ ə t	C V C V C	t e ɣʷ ə t	t e ɣʷ ə t	C V C V C
516	upperdemjankakhanty	fire	tyːt	t.yː.t	t yː t		62	202	t yː - - t	C V C	t yː - - t	t yː t	C V C
508	vakhkhanty	fire	tœɣət	t.œ.ɣ.ə.t	t œ ɣ ə t		62	202	t œ ɣ ə t	C V C V C	t œ ɣ ə t	t œ ɣ ə t	C V C V C
511	vartovskojekhanty	fire	tœɣət	t.œ.ɣ.ə.t	t œ ɣ ə t		62	202	t œ ɣ ə t	C V C V C	t œ ɣ ə t	t œ ɣ ə t	C V C V C
510	vasjugankhanty	fire	tœɣət	t.œ.ɣ.ə.t	t œ ɣ ə t		62	202	t œ ɣ ə t	C V C V C	t œ ɣ ə t	t œ ɣ ə t	C V C V C
509	verkhnekalymskkhanty	fire	tœɣət	t.œ.ɣ.ə.t	t œ ɣ ə t		62	202	t œ ɣ ə t	C V C V C	t œ ɣ ə t	t œ ɣ ə t	C V C V C
536	jugankhanty	fish	kuːɬ	k.uː.ɬ	k uː ɬ		64	204	k uː ɬ	C V C	k uː ɬ -	k uː ɬ	C V C
541	kazymkhanty	fish	χuɬ	χ.u.ɬ	χ u ɬ		64	204	χ u ɬ	C V C	χ u ɬ -	χ u ɬ	C V C
538	kondakhanty	fish	χuːtj	χ.uː.t.j	χ uː t		64	204	χ uː t	C V C	χ uː t j	χ uː t j	C V C C
527	kondamansi	fish	qul	q.u.l	q u l		64	204	q u l	C V C	q u l -	q u l	C V C
533	likrisovskojekhanty	fish	kuːθ	k.uː.θ	k uː θ		64	204	k uː θ	C V C	k uː θ -	k uː θ	C V C
525	lowerlozvamansi	fish	qul	q.u.l	q u l		64	204	q u l	C V C	q u l -	q u l	C V C
534	malyjjugankhanty	fish	kuːɬ	k.uː.ɬ	k uː ɬ		64	204	k uː ɬ	C V C	k uː ɬ -	k uː ɬ	C V C
524	middlelozvamansi	fish	qul	q.u.l	q u l		64	204	q u l	C V C	q u l -	q u l	C V C
539	nizjamkhanty	fish	χut	χ.u.t	χ u t		64	204	χ u t	C V C	χ u t -	χ u t	C V C
523	northmansi	fish	χul	χ.u.l	χ u l		64	204	χ u l	C V C	χ u l -	χ u l	C V C
543	obdorskkhanty	fish	χuːl	χ.uː.l	χ uː l		64	204	χ uː l	C V C	χ uː l -	χ uː l	C V C
526	pelymkamansi	fish	qul	q.u.l	q u l		64	204	q u l	C V C	q u l -	q u l	C V C
540	sherkalykhanty	fish	χut	χ.u.t	χ u t		64	204	χ u t	C V C	χ u t -	χ u t	C V C
542	synjakhanty	fish	χul	χ.u.l	χ u l		64	204	χ u l	C V C	χ u l -	χ u l	C V C
528	tavdamansi	fish	qol	q.o.l	q o l		64	204	q o l	C V C	q o l -	q o l	C V C
535	tremjugankhanty	fish	kuːɬ	k.uː.ɬ	k uː ɬ		64	204	k uː ɬ	C V C	k uː ɬ -	k uː ɬ	C V C
537	upperdemjankakhanty	fish	χuːtj	χ.uː.t.j	χ uː t		64	204	χ uː t	C V C	χ uː t j	χ uː t j	C V C C
529	vakhkhanty	fish	kuːl	k.uː.l	k uː l		64	204	k uː l	C V C	k uː l -	k uː l	C V C
532	vartovskojekhanty	fish	kuːɬ	k.uː.ɬ	k uː ɬ		64	204	k uː ɬ	C V C	k uː ɬ -	k uː ɬ	C V C
531	vasjugankhanty	fish	kuːl	k.uː.l	k uː l		64	204	k uː l	C V C	k uː l -	k uː l	C V C
530	verkhnekalymskkhanty	fish	kuːl	k.uː.l	k uː l		64	204	k uː l	C V C	k uː l -	k uː l	C V C
552	jugankhanty	fly v.	ɬeɣəɬ	ɬ.e.ɣ.ə.ɬ	ɬ e ɣ ə ɬ		65	205	ɬ e - ɣ ə - ɬ	C V C V C	ɬ e - ɣ ə - ɬ	ɬ e ɣ ə ɬ	C V C V C
554	kondakhanty	fly v.	teɣət	t.e.ɣ.ə.t	t e ɣ ə t		65	205	t e - ɣ ə - t	C V C V C	t e - ɣ ə - t	t e ɣ ə t	C V C V C
548	kondamansi	fly v.	təɨli	t.əɨ.l.i	t ə ɨ l i		65	205	t ə ɨ l i - -	C V V C V	t ə ɨ l i - -	t ə ɨ l i	C V V C V
546	lowerlozvamansi	fly v.	tiːli	t.iː.l.i	t iː l i		65	205	t iː - l i - -	C V C V	t iː - l i - -	t iː l i	C V C V
545	middlelozvamansi	fly v.	tɨːli	t.ɨː.l.i	t ɨː l i		65	205	t ɨː - l i - -	C V C V	t ɨː - l i - -	t ɨː l i	C V C V
544	northmansi	fly v.	tɨːli	t.ɨː.l.i	t ɨː l i		65	205	t ɨː - l i - -	C V C V	t ɨː - l i - -	t ɨː l i	C V C V
547	pelymkamansi	fly v.	təɨli	t.əɨ.l.i	t ə ɨ l i		65	205	t ə ɨ l i - -	C V V C V	t ə ɨ l i - -	t ə ɨ l i	C V V C V
549	tavdamansi	fly v.	tæulænt	t.æu.l.æ.n.t	t æ u l æ n t		65	205	t æ u l æ n t	C V V C V C C	t æ u l æ n t	t æ u l æ n t	C V V C V C C
551	tremjugankhanty	fly v.	ɬeɣəɬ	ɬ.e.ɣ.ə.ɬ	ɬ e ɣ ə ɬ		65	205	ɬ e - ɣ ə - ɬ	C V C V C	ɬ e - ɣ ə - ɬ	ɬ e ɣ ə ɬ	C V C V C
553	upperdemjankakhanty	fly v.	teɣət	t.e.ɣ.ə.t	t e ɣ ə t		65	205	t e - ɣ ə - t	C V C V C	t e - ɣ ə - t	t e ɣ ə t	C V C V C
550	vakhkhanty	fly v.	leɣəl	l.e.ɣ.ə.l	l e ɣ ə l		65	205	l e - ɣ ə - l	C V C V C	l e - ɣ ə - l	l e ɣ ə l	C V C V C
556	kazymkhanty	fly v.	jaŋ	j.a.ŋ	j a ŋ		66	206	j a ŋ -	C V C	j a ŋ -	j a ŋ	C V C
555	sherkalykhanty	fly v.	jaŋχ	j.a.ŋ.χ	j a ŋ χ		66	206	j a ŋ χ	C V C C	j a ŋ χ	j a ŋ χ	C V C C
557	synjakhanty	fly v.	jaŋχ	j.a.ŋ.χ	j a ŋ χ		66	206	j a ŋ χ	C V C C	j a ŋ χ	j a ŋ χ	C V C C
562	kondamansi	foot	ləl	l.ə.l	l ə l		68	208	l ə - - l	C V C	l ə - - l	l ə l	C V C
560	lowerlozvamansi	foot	ləl	l.ə.l	l ə l		68	208	l ə - - l	C V C	l ə - - l	l ə l	C V C
559	middlelozvamansi	foot	ləl	l.ə.l	l ə l		68	208	l ə - - l	C V C	l ə - - l	l ə l	C V C
558	northmansi	foot	laɣɨl	l.a.ɣ.ɨ.l	l a ɣ ɨ l		68	208	l a ɣ ɨ l	C V C V C	l a ɣ ɨ l	l a ɣ ɨ l	C V C V C
561	pelymkamansi	foot	ləl	l.ə.l	l ə l		68	208	l ə - - l	C V C	l ə - - l	l ə l	C V C
563	tavdamansi	foot	laəl	l.aə.l	l a ə l		68	208	l a - ə l	C V V C	l a - ə l	l a ə l	C V V C
568	jugankhanty	foot	kœr	k.œ.r	k œ r		67	207	k œ r	C V C	k œ r	k œ r	C V C
573	kazymkhanty	foot	kur	k.u.r	k u r		67	207	k u r	C V C	k u r	k u r	C V C
570	kondakhanty	foot	kor	k.o.r	k o r		67	207	k o r	C V C	k o r	k o r	C V C
571	nizjamkhanty	foot	kur	k.u.r	k u r		67	207	k u r	C V C	k u r	k u r	C V C
575	obdorskkhanty	foot	kuːr	k.uː.r	k uː r		67	207	k uː r	C V C	k uː r	k uː r	C V C
572	sherkalykhanty	foot	kur	k.u.r	k u r		67	207	k u r	C V C	k u r	k u r	C V C
574	synjakhanty	foot	kur	k.u.r	k u r		67	207	k u r	C V C	k u r	k u r	C V C
567	tremjugankhanty	foot	kœr	k.œ.r	k œ r		67	207	k œ r	C V C	k œ r	k œ r	C V C
569	upperdemjankakhanty	foot	kor	k.o.r	k o r		67	207	k o r	C V C	k o r	k o r	C V C
564	vakhkhanty	foot	kœr	k.œ.r	k œ r		67	207	k œ r	C V C	k œ r	k œ r	C V C
566	vasjugankhanty	foot	kœr	k.œ.r	k œ r		67	207	k œ r	C V C	k œ r	k œ r	C V C
565	verkhnekalymskkhanty	foot	kœr	k.œ.r	k œ r		67	207	k œ r	C V C	k œ r	k œ r	C V C
588	jugankhanty	full	tæɬəɬ	t.æ.ɬ.ə.ɬ	t æ ɬ ə ɬ		69	209	t æ ɬ - ə ɬ	C V C V C	t æ ɬ - ə ɬ	t æ ɬ ə ɬ	C V C V C
593	kazymkhanty	full	tɛːɬ	t.ɛː.ɬ	t ɛː ɬ		69	209	t ɛː - - - ɬ	C V C	t ɛː - - - ɬ	t ɛː ɬ	C V C
590	kondakhanty	full	teːt	t.eː.t	t eː t		69	209	t eː - - - t	C V C	t eː - - - t	t eː t	C V C
580	kondamansi	full	taɣɨl	t.a.ɣ.ɨ.l	t a ɣ ɨ l		69	209	t a - ɣ ɨ l	C V C V C	t a - ɣ ɨ l	t a ɣ ɨ l	C V C V C
585	likrisovskojekhanty	full	tæθ	t.æ.θ	t æ θ		69	209	t æ - - - θ	C V C	t æ - - - θ	t æ θ	C V C
578	lowerlozvamansi	full	taɨl	t.aɨ.l	t a ɨ l		69	209	t a - - ɨ l	C V V C	t a - - ɨ l	t a ɨ l	C V V C
586	malyjjugankhanty	full	tæɬ	t.æ.ɬ	t æ ɬ		69	209	t æ - - - ɬ	C V C	t æ - - - ɬ	t æ ɬ	C V C
577	middlelozvamansi	full	taɨl	t.aɨ.l	t a ɨ l		69	209	t a - - ɨ l	C V V C	t a - - ɨ l	t a ɨ l	C V V C
591	nizjamkhanty	full	teːt	t.eː.t	t eː t		69	209	t eː - - - t	C V C	t eː - - - t	t eː t	C V C
576	northmansi	full	taɣɨl	t.a.ɣ.ɨ.l	t a ɣ ɨ l		69	209	t a - ɣ ɨ l	C V C V C	t a - ɣ ɨ l	t a ɣ ɨ l	C V C V C
595	obdorskkhanty	full	teːl	t.eː.l	t eː l		69	209	t eː - - - l	C V C	t eː - - - l	t eː l	C V C
579	pelymkamansi	full	tæɣɨl	t.æ.ɣ.ɨ.l	t æ ɣ ɨ l		69	209	t æ - ɣ ɨ l	C V C V C	t æ - ɣ ɨ l	t æ ɣ ɨ l	C V C V C
592	sherkalykhanty	full	teːt	t.eː.t	t eː t		69	209	t eː - - - t	C V C	t eː - - - t	t eː t	C V C
594	synjakhanty	full	teːl	t.eː.l	t eː l		69	209	t eː - - - l	C V C	t eː - - - l	t eː l	C V C
581	tavdamansi	full	tæul	t.æu.l	t æ u l		69	209	t æ - - u l	C V V C	t æ - - u l	t æ u l	C V V C
587	tremjugankhanty	full	tæɬ	t.æ.ɬ	t æ ɬ		69	209	t æ - - - ɬ	C V C	t æ - - - ɬ	t æ ɬ	C V C
589	upperdemjankakhanty	full	teːt	t.eː.t	t eː t		69	209	t eː - - - t	C V C	t eː - - - t	t eː t	C V C
582	vakhkhanty	full	teːlɣæːl	t.eː.l.ɣ.æː.l	t eː l ɣ æː l		69	209	t eː l ɣ æː l	C V C C V C	t eː l ɣ æː l	t eː l ɣ æː l	C V C C V C
584	vasjugankhanty	full	teːl	t.eː.l	t eː l		69	209	t eː - - - l	C V C	t eː - - - l	t eː l	C V C
583	verkhnekalymskkhanty	full	teːl	t.eː.l	t eː l		69	209	t eː - - - l	C V C	t eː - - - l	t eː l	C V C
605	jugankhanty	give	me	m.e	m e		70	211	m e	C V	m e - - - -	m e	C V
610	kazymkhanty	give	ma	m.a	m a		70	211	m a	C V	m a - - - -	m a	C V
607	kondakhanty	give	me	m.e	m e		70	211	m e	C V	m e - - - -	m e	C V
600	kondamansi	give	məɨɣ	m.əɨ.ɣ	m ə		70	211	m ə	C V	m ə - ɨ ɣ -	m ə ɨ ɣ	C V V C
598	lowerlozvamansi	give	miː	m.iː	m iː		70	211	m iː	C V	m iː - - - -	m iː	C V
597	middlelozvamansi	give	mij	m.i.j	m i		70	211	m i	C V	m i j - - -	m i j	C V C
608	nizjamkhanty	give	ma	m.a	m a		70	211	m a	C V	m a - - - -	m a	C V
596	northmansi	give	mɨːɣ	m.ɨː.ɣ	m ɨː		70	211	m ɨː	C V	m ɨː - - ɣ -	m ɨː ɣ	C V C
612	obdorskkhanty	give	mæ	m.æ	m æ		70	211	m æ	C V	m æ - - - -	m æ	C V
599	pelymkamansi	give	mæji	m.æ.j.i	m æ		70	211	m æ	C V	m æ j i - -	m æ j i	C V C V
609	sherkalykhanty	give	ma	m.a	m a		70	211	m a	C V	m a - - - -	m a	C V
611	synjakhanty	give	ma	m.a	m a		70	211	m a	C V	m a - - - -	m a	C V
601	tavdamansi	give	mæjænt	m.æ.j.æ.n.t	m æ		70	211	m æ	C V	m æ j æ n t	m æ j æ n t	C V C V C C
604	tremjugankhanty	give	me	m.e	m e		70	211	m e	C V	m e - - - -	m e	C V
606	upperdemjankakhanty	give	me	m.e	m e		70	211	m e	C V	m e - - - -	m e	C V
602	vakhkhanty	give	me	m.e	m e		70	211	m e	C V	m e - - - -	m e	C V
603	vasjugankhanty	give	me	m.e	m e		70	211	m e	C V	m e - - - -	m e	C V
626	jugankhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
631	kazymkhanty	good	jam	j.a.m	j a m		71	212	j a m	C V C	j a m - -	j a m	C V C
628	kondakhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
617	kondamansi	good	jɔməs	j.ɔ.m.ə.s	j ɔ m		71	212	j ɔ m	C V C	j ɔ m ə s	j ɔ m ə s	C V C V C
623	likrisovskojekhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
615	lowerlozvamansi	good	jæməs	j.æ.m.ə.s	j æ m		71	212	j æ m	C V C	j æ m ə s	j æ m ə s	C V C V C
624	malyjjugankhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
614	middlelozvamansi	good	jæməs	j.æ.m.ə.s	j æ m		71	212	j æ m	C V C	j æ m ə s	j æ m ə s	C V C V C
629	nizjamkhanty	good	jam	j.a.m	j a m		71	212	j a m	C V C	j a m - -	j a m	C V C
613	northmansi	good	jɔməs	j.ɔ.m.ə.s	j ɔ m		71	212	j ɔ m	C V C	j ɔ m ə s	j ɔ m ə s	C V C V C
633	obdorskkhanty	good	jiːm	j.iː.m	j iː m		71	212	j iː m	C V C	j iː m - -	j iː m	C V C
616	pelymkamansi	good	jɔməs	j.ɔ.m.ə.s	j ɔ m		71	212	j ɔ m	C V C	j ɔ m ə s	j ɔ m ə s	C V C V C
630	sherkalykhanty	good	jam	j.a.m	j a m		71	212	j a m	C V C	j a m - -	j a m	C V C
632	synjakhanty	good	jam	j.a.m	j a m		71	212	j a m	C V C	j a m - -	j a m	C V C
618	tavdamansi	good	jumɔs	j.u.m.ɔ.s	j u m		71	212	j u m	C V C	j u m ɔ s	j u m ɔ s	C V C V C
625	tremjugankhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
627	upperdemjankakhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
619	vakhkhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
622	vartovskojekhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
621	vasjugankhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
620	verkhnekalymskkhanty	good	jem	j.e.m	j e m		71	212	j e m	C V C	j e m - -	j e m	C V C
637	kondamansi	green	ɲoɔrpom	ɲ.oɔ.r.p.o.m	ɲ oɔ r p o m		72	213	ɲ oɔ r p o m	C V C C V C	ɲ oɔ r p o m	ɲ oɔ r p o m	C V C C V C
635	middlelozvamansi	green	ɲoɔrpum	ɲ.oɔ.r.p.u.m	ɲ oɔ r p u m		72	213	ɲ oɔ r p u m	C V C C V C	ɲ oɔ r p u m	ɲ oɔ r p u m	C V C C V C
634	northmansi	green	ɲaːrpum	ɲ.aː.r.p.u.m	ɲ aː r p u m		72	213	ɲ aː r p u m	C V C C V C	ɲ aː r p u m	ɲ aː r p u m	C V C C V C
636	pelymkamansi	green	ɲɔːrpum	ɲ.ɔː.r.p.u.m	ɲ ɔː r p u m		72	213	ɲ ɔː r p u m	C V C C V C	ɲ ɔː r p u m	ɲ ɔː r p u m	C V C C V C
638	tavdamansi	green	ɲærqɔr	ɲ.æ.r.q.ɔ.r	ɲ æ r q ɔ r		72	213	ɲ æ r q ɔ r	C V C C V C	ɲ æ r q ɔ r	ɲ æ r q ɔ r	C V C C V C
640	jugankhanty	green	wastə	w.a.s.t.ə	w a s t ə		73	214	w a s t ə	C V C C V	w a s t ə	w a s t ə	C V C C V
645	kazymkhanty	green	wostiː	w.o.s.t.iː	w o s t iː		73	214	w o s t iː	C V C C V	w o s t iː	w o s t iː	C V C C V
642	kondakhanty	green	wastə	w.a.s.t.ə	w a s t ə		73	214	w a s t ə	C V C C V	w a s t ə	w a s t ə	C V C C V
643	nizjamkhanty	green	wostə	w.o.s.t.ə	w o s t ə		73	214	w o s t ə	C V C C V	w o s t ə	w o s t ə	C V C C V
647	obdorskkhanty	green	wastiː	w.a.s.t.iː	w a s t iː		73	214	w a s t iː	C V C C V	w a s t iː	w a s t iː	C V C C V
644	sherkalykhanty	green	wostə	w.o.s.t.ə	w o s t ə		73	214	w o s t ə	C V C C V	w o s t ə	w o s t ə	C V C C V
646	synjakhanty	green	wostiː	w.o.s.t.iː	w o s t iː		73	214	w o s t iː	C V C C V	w o s t iː	w o s t iː	C V C C V
639	tremjugankhanty	green	wastə	w.a.s.t.ə	w a s t ə		73	214	w a s t ə	C V C C V	w a s t ə	w a s t ə	C V C C V
641	upperdemjankakhanty	green	wastə	w.a.s.t.ə	w a s t ə		73	214	w a s t ə	C V C C V	w a s t ə	w a s t ə	C V C C V
661	jugankhanty	hair	oːpət	oː.p.ə.t	oː p ə t		74	215	oː p ə t	V C V C	oː p ə t	oː p ə t	V C V C
666	kazymkhanty	hair	ɵːpət	ɵː.p.ə.t	ɵː p ə t		74	215	ɵː p ə t	V C V C	ɵː p ə t	ɵː p ə t	V C V C
663	kondakhanty	hair	uːpət	uː.p.ə.t	uː p ə t		74	215	uː p ə t	V C V C	uː p ə t	uː p ə t	V C V C
652	kondamansi	hair	əːt	əː.t	əː t		74	215	- - əː t	V C	- - əː t	əː t	V C
658	likrisovskojekhanty	hair	oːpət	oː.p.ə.t	oː p ə t		74	215	oː p ə t	V C V C	oː p ə t	oː p ə t	V C V C
650	lowerlozvamansi	hair	əːt	əː.t	əː t		74	215	- - əː t	V C	- - əː t	əː t	V C
659	malyjjugankhanty	hair	oːpət	oː.p.ə.t	oː p ə t		74	215	oː p ə t	V C V C	oː p ə t	oː p ə t	V C V C
649	middlelozvamansi	hair	əːt	əː.t	əː t		74	215	- - əː t	V C	- - əː t	əː t	V C
664	nizjamkhanty	hair	uːpət	uː.p.ə.t	uː p ə t		74	215	uː p ə t	V C V C	uː p ə t	uː p ə t	V C V C
648	northmansi	hair	aːt	aː.t	aː t		74	215	- - aː t	V C	- - aː t	aː t	V C
668	obdorskkhanty	hair	oːpət	oː.p.ə.t	oː p ə t		74	215	oː p ə t	V C V C	oː p ə t	oː p ə t	V C V C
651	pelymkamansi	hair	əːt	əː.t	əː t		74	215	- - əː t	V C	- - əː t	əː t	V C
665	sherkalykhanty	hair	uːpət	uː.p.ə.t	uː p ə t		74	215	uː p ə t	V C V C	uː p ə t	uː p ə t	V C V C
667	synjakhanty	hair	uːpət	uː.p.ə.t	uː p ə t		74	215	uː p ə t	V C V C	uː p ə t	uː p ə t	V C V C
653	tavdamansi	hair	æːt	æː.t	æː t		74	215	- - æː t	V C	- - æː t	æː t	V C
660	tremjugankhanty	hair	oːpət	oː.p.ə.t	oː p ə t		74	215	oː p ə t	V C V C	oː p ə t	oː p ə t	V C V C
662	upperdemjankakhanty	hair	uːpət	uː.p.ə.t	uː p ə t		74	215	uː p ə t	V C V C	uː p ə t	uː p ə t	V C V C
654	vakhkhanty	hair	aːwət	aː.w.ə.t	aː w ə t		74	215	aː w ə t	V C V C	aː w ə t	aː w ə t	V C V C
657	vartovskojekhanty	hair	aːwət	aː.w.ə.t	aː w ə t		74	215	aː w ə t	V C V C	aː w ə t	aː w ə t	V C V C
656	vasjugankhanty	hair	aːwət	aː.w.ə.t	aː w ə t		74	215	aː w ə t	V C V C	aː w ə t	aː w ə t	V C V C
655	verkhnekalymskkhanty	hair	aːwət	aː.w.ə.t	aː w ə t		74	215	aː w ə t	V C V C	aː w ə t	aː w ə t	V C V C
682	jugankhanty	hand	kœt	k.œ.t	k œ t		75	216	k œ - t	C V C	k œ - t	k œ t	C V C
684	kondakhanty	hand	keːt	k.eː.t	k eː t		75	216	k eː - t	C V C	k eː - t	k eː t	C V C
673	kondamansi	hand	koæt	k.oæ.t	k o æ t		75	216	k o æ t	C V V C	k o æ t	k o æ t	C V V C
679	likrisovskojekhanty	hand	kœt	k.œ.t	k œ t		75	216	k œ - t	C V C	k œ - t	k œ t	C V C
671	lowerlozvamansi	hand	kɔːt	k.ɔː.t	k ɔː t		75	216	k ɔː - t	C V C	k ɔː - t	k ɔː t	C V C
680	malyjjugankhanty	hand	kœt	k.œ.t	k œ t		75	216	k œ - t	C V C	k œ - t	k œ t	C V C
670	middlelozvamansi	hand	koɔt	k.oɔ.t	k oɔ t		75	216	k oɔ - t	C V C	k oɔ - t	k oɔ t	C V C
669	northmansi	hand	kaːt	k.aː.t	k aː t		75	216	k aː - t	C V C	k aː - t	k aː t	C V C
672	pelymkamansi	hand	koɔt	k.oɔ.t	k oɔ t		75	216	k oɔ - t	C V C	k oɔ - t	k oɔ t	C V C
674	tavdamansi	hand	kæːt	k.æː.t	k æː t		75	216	k æː - t	C V C	k æː - t	k æː t	C V C
681	tremjugankhanty	hand	kœt	k.œ.t	k œ t		75	216	k œ - t	C V C	k œ - t	k œ t	C V C
683	upperdemjankakhanty	hand	keːt	k.eː.t	k eː t		75	216	k eː - t	C V C	k eː - t	k eː t	C V C
675	vakhkhanty	hand	kœːt	k.œː.t	k œː t		75	216	k œː - t	C V C	k œː - t	k œː t	C V C
678	vartovskojekhanty	hand	kœt	k.œ.t	k œ t		75	216	k œ - t	C V C	k œ - t	k œ t	C V C
677	vasjugankhanty	hand	kœːt	k.œː.t	k œː t		75	216	k œː - t	C V C	k œː - t	k œː t	C V C
676	verkhnekalymskkhanty	hand	kœːt	k.œː.t	k œː t		75	216	k œː - t	C V C	k œː - t	k œː t	C V C
687	kazymkhanty	hand	jɔːʃ	j.ɔː.ʃ	j ɔː ʃ		76	217	j ɔː ʃ	C V C	j ɔː ʃ	j ɔː ʃ	C V C
685	nizjamkhanty	hand	jɔːʃ	j.ɔː.ʃ	j ɔː ʃ		76	217	j ɔː ʃ	C V C	j ɔː ʃ	j ɔː ʃ	C V C
689	obdorskkhanty	hand	jaːs	j.aː.s	j aː s		76	217	j aː s	C V C	j aː s	j aː s	C V C
686	sherkalykhanty	hand	jɔːʃ	j.ɔː.ʃ	j ɔː ʃ		76	217	j ɔː ʃ	C V C	j ɔː ʃ	j ɔː ʃ	C V C
688	synjakhanty	hand	jɔːʃ	j.ɔː.ʃ	j ɔː ʃ		76	217	j ɔː ʃ	C V C	j ɔː ʃ	j ɔː ʃ	C V C
694	kondamansi	head	pæŋk	p.æ.ŋ.k	p æ ŋ k		77	218	p æ ŋ k	C V C C	p æ ŋ k	p æ ŋ k	C V C C
692	lowerlozvamansi	head	pəŋk	p.ə.ŋ.k	p ə ŋ k		77	218	p ə ŋ k	C V C C	p ə ŋ k	p ə ŋ k	C V C C
691	middlelozvamansi	head	pəŋk	p.ə.ŋ.k	p ə ŋ k		77	218	p ə ŋ k	C V C C	p ə ŋ k	p ə ŋ k	C V C C
690	northmansi	head	puŋk	p.u.ŋ.k	p u ŋ k		77	218	p u ŋ k	C V C C	p u ŋ k	p u ŋ k	C V C C
693	pelymkamansi	head	pəŋk	p.ə.ŋ.k	p ə ŋ k		77	218	p ə ŋ k	C V C C	p ə ŋ k	p ə ŋ k	C V C C
695	tavdamansi	head	pəŋ	p.ə.ŋ	p ə ŋ		77	218	p ə ŋ -	C V C	p ə ŋ -	p ə ŋ	C V C
702	jugankhanty	head	oːw	oː.w	oː w		78	219	oː w	V C	oː w	oː w	V C
707	kazymkhanty	head	oχ	o.χ	o χ		78	219	o χ	V C	o χ	o χ	V C
