ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE
2818	nedebang	dirty	blaqqas	blaqqas	b l a q q a s		80_dirty-0	2235	b l a q q - a s -	C C V C C V C
2808	teiwa	dirty	blaqas	blaqas	b l a q a s		80_dirty-0	2235	b l a - q - a s -	C C V C V C
2815	kui	dirty	maakan	maakan	m a a k a n		80_dirty-6	2240	m a a k a n	C V V C V C
2817	sawila	dirty	makaŋ	makaŋ	m a k a ŋ		80_dirty-6	2240	m a - k a ŋ	C V C V C
2812	wersing	dirty	makang	makang	m a k a ŋ		80_dirty-6	2240	m a - k a ŋ	C V C V C
1768	blagar	dog	jabar	jabar	dʒ a b a r		81_dog-0	2243	dʒ a - b a r	C V C V C
1771	kaera	dog	ibar	ibar	i b a r		81_dog-0	2243	- i - b a r	V C V C
1766	teiwa	dog	yifar	yifar	j i f a r		81_dog-0	2243	j i - f a r	C V C V C
1772	westernpantar	dog	yabbe	yabbe	j a b b e		81_dog-0	2243	j a b b e -	C V C C V
1767	abui	dog	kai	kai	k a i		81_dog-1	2244	k a i -	C V V
1769	kamang	dog	kui	kui	k u i		81_dog-1	2244	k u i -	C V V
1777	klon	dog	kʊr	kʊr	k ʊ r		81_dog-1	2244	k ʊ - r	C V C
1773	kui	dog	kur	kur	k u r		81_dog-1	2244	k u - r	C V C
3222	adang	dream	pei	pei	p e i		84_dream-2	2260	- - - p e i -	C V V
3216	blagar	dream	yipár	yipár	j i p a r		84_dream-2	2260	j i - p a - r	C V C V C
3219	kaera	dream	ipar	ipar	i p a r		84_dream-2	2260	- i - p a - r	V C V C
3217	kamang	dream	-foi	-foi	f o i		84_dream-2	2260	- - - f o i -	C V V
3224	klon	dream	eper	eper	e p e r		84_dream-2	2260	- e - p e - r	V C V C
3215	protoalorpantar	dream	hipar	hipar	h i p a r		84_dream-2	2260	h i - p a - r	C V C V C
3220	westernpantar	dream	hippe	hippe	h i p p e		84_dream-2	2260	h i p p e - -	C V C C V
2736	kaera	dry	siso	siso	s i s o		85_dry-3	2267	s i - s o	C V C V
2741	nedebang	dry	cici	cici	tʃ i tʃ i		85_dry-3	2267	tʃ i - tʃ i	C V C V
2731	teiwa	dry	siis	siis	s i i s		85_dry-3	2267	s i i s -	C V V C
2737	westernpantar	dry	sisa	sisa	s i s a		85_dry-3	2267	s i - s a	C V C V
2732	abui	dry	takata	takata	t a k a t a		85_dry-0	2264	t a k a t a	C V C V C V
2739	adang	dry	taʔata	taʔata	t a ʔ a t a		85_dry-0	2264	t a ʔ a t a	C V C V C V
2733	blagar	dry	táta	táta	t a t a		85_dry-0	2264	t a - - t a	C V C V
2742	klon	dry	təkɑt	təkɑt	t ə k ɑ t		85_dry-0	2264	t ə k ɑ t -	C V C V C
2738	kui	dry	takata	takata	t a k a t a		85_dry-0	2264	t a k a t a	C V C V C V
3663	adang	dry in sun	fεd poi	fεd poi	f ɛ d p o i		86_dryinsun-2	2270	f ɛ d p o - i -	C V C C V V
3657	blagar	dry in sun	póriŋ	póriŋ	p o r i ŋ		86_dryinsun-2	2270	p o - - - r i ŋ	C V C V C
3660	kaera	dry in sun	poring	poring	p o r i ŋ		86_dryinsun-2	2270	p o - - - r i ŋ	C V C V C
3666	klon	dry in sun	ʊpur	ʊpur	ʊ p u r		86_dryinsun-2	2270	- ʊ - p u r - -	V C V C
3656	protoalorpantar	dry in sun	por	por	p o r		86_dryinsun-2	2270	p o - - - r - -	C V C
3664	sawila	dry in sun	po:pɒrɔ (not quite dry)	po:pɒrɔ	p oː p ɒ r ɔ		86_dryinsun-2	2270	p oː - p ɒ r ɔ -	C V C V C V
565	kaera	dust/fine earth	braam	braam	b r a a m		87_dustfineearth-0	2275	- - - b - r a a m	C C V V C
560	teiwa	dust/fine earth	di' bəraam	di' bəraam	d i ʔ b ə r a a m		87_dustfineearth-0	2275	d i ʔ b ə r a a m	C V C C V C V V C
566	westernpantar	dust/fine earth	bro	bro	b r o		87_dustfineearth-0	2275	- - - b - r o - -	C C V
1312	abui	ear	tawei	tawei	t a w e i		88_ear-0	2284	t a - w e - - - i -	C V C V V
1317	kaera	ear	tuwar wa	tuwar wa	t u w a r w a		88_ear-0	2284	t u - w a r - w a -	C V C V C C V
1315	kamang	ear	-wai	-wai	w a i		88_ear-0	2284	- - - w a - - - i -	C V V
1323	klon	ear	gəwɛr	gəwɛr	g ə w ɛ r		88_ear-0	2284	g ə - w ɛ r - - - -	C V C V C
1322	nedebang	ear	gowwa'a	gowwa'a	g o w w a ʔ a		88_ear-0	2284	g o w w a ʔ - - a -	C V C C V C V
1313	protoalorpantar	ear	-uar-i	-uar-i	u a r i		88_ear-0	2284	- u - - a r - - i -	V V C V
1321	sawila	ear	wari	wari	w a r i		88_ear-0	2284	- - - w a r - - i -	C V C V
1311	teiwa	ear	-uwar wa'	-uwar wa'	u w a r w a ʔ		88_ear-0	2284	- u - w a r - w a ʔ	V C V C C V C
1316	wersing	ear	neweri lak	neweri lak	n e w e r i l a k		88_ear-0	2284	n e - w e r i l a k	C V C V C V C V C
1318	westernpantar	ear	nauwe	nauwe	n a u w e		88_ear-0	2284	n a - - u w - - e -	C V V C V
214	blagar	earth	por	por	p o r		89_earth-0	2288	p o - r	C V C
216	kaera	earth	par	par	p a r		89_earth-0	2288	p a - r	C V C
212	teiwa	earth	iid, por 'island'	iid	i i d		89_earth-0	2288	- i i d	V V C
2001	abui	egg	ruo bira	ruo bira	r u o b i r a		92_egg-4	2330	r u o - b i r a	C V V C V C V
2008	adang	egg	(hiu) do	do	d o		92_egg-4	2330	d o - - - - - -	C V
2002	blagar	egg	eʔdua	eʔdua	e ʔ d u a		92_egg-4	2330	- e - ʔ d u - a	V C C V V
2525	abui	eleven	kar nuk wal nuku	kar nuk wal nuku	k a r n u k w a l n u k u		94_eleven-2	2337	k a - r n u k - w a - l n u k u	C V C C V C C V C C V C V
2532	adang	eleven	airnu waliŋu	airnu waliŋu	a i r n u w a l i ŋ u		94_eleven-2	2337	- a i r n - - u w a - l - i ŋ u	V V C C V C V C V C V
2527	kamang	eleven	waal	waal	w a a l		94_eleven-2	2337	- - - - - - - - w a a l - - - -	C V V C
2531	kui	eleven	karnuk wail nuku	karnuk wail nuku	k a r n u k w a i l n u k u		94_eleven-2	2337	k a - r n u k - w a i l n u k u	C V C C V C C V V C C V C V
2530	westernpantar	eleven	keanuku wali ye	keanuku wali ye	k e a n u k u w a l i j e		94_eleven-2	2337	k e a - n u k u w a - l - i j e	C V V C V C V C V C V C V
2710	abui	empty	taka	taka	t a k a		95_empty-0	2340	t a k - a -	C V C V
2714	kaera	empty	isik	isik	i s i k		95_empty-0	2340	- i - s i k	V C V C
2713	kamang	empty	saka	saka	s a k a		95_empty-0	2340	s a k - a -	C V C V
2711	protoalorpantar	empty	hasak	hasak	h a s a k		95_empty-0	2340	h a - s a k	C V C V C
2709	teiwa	empty	hasak	hasak	h a s a k		95_empty-0	2340	h a - s a k	C V C V C
2715	westernpantar	empty	hakkas	hakkas	h a k k a s		95_empty-0	2340	h a k k a s	C V C C V C
1240	kamang	excrement	asi	asi	a s i		96_excrement-0	2345	- a s i	V C V
1246	klon	excrement	ǝhi	ǝhi	ǝ h i		96_excrement-0	2345	- ǝ h i	V C V
1243	kui	excrement	es	es	e s		96_excrement-0	2345	- e s -	V C
1238	protoalorpantar	excrement	has	has	h a s		96_excrement-0	2345	h a s -	C V C
1245	sawila	excrement	ɑtʊ	ɑtʊ	ɑ t ʊ		96_excrement-0	2345	- ɑ t ʊ	V C V
1236	teiwa	excrement	xas	xas	ħ a s		96_excrement-0	2345	ħ a s -	C V C
1241	wersing	excrement	atú	atú	a t u		96_excrement-0	2345	- a t u	V C V
1242	westernpantar	excrement	has	has	h a s		96_excrement-0	2345	h a s -	C V C
1303	kaera	eye	teet gwaq, teet mudu' 'eyelash'	teet gwaq	t e e t g w a q		97_eye-0	2349	t e e t g - w a q -	C V V C C C V C
1308	nedebang	eye	gatabaga, natabaga	gatabaga	g a t a b a g a		97_eye-0	2349	g a - t - a b a g a	C V C V C V C V
1298	teiwa	eye	tet baag	tet baag	t e t b a a g		97_eye-0	2349	t e - t b a - a g -	C V C C V V C
1304	westernpantar	eye	naiti	naiti	n a i t i		97_eye-0	2349	n a i t - - - i - -	C V V C V
1299	abui	eye	tieng bika	tieng bika	t i e ŋ b i k a		97_eye-3	2350	t i e ŋ b i k a	C V V C C V C V
1306	adang	eye	ʔεŋwai	ʔεŋwai	ʔ ɛ ŋ w a i		97_eye-3	2350	ʔ ɛ - ŋ w a - i	C V C C V V
1300	blagar	eye	teŋkulu	teŋkulu	t e ŋ k u l u		97_eye-3	2350	t e - ŋ k u l u	C V C C V C V
1301	kamang	eye	-ng	-ng	ŋ		97_eye-3	2350	- - - ŋ - - - -	C
1310	klon	eye	gɛɛn	gɛɛn	g ɛ ɛ n		97_eye-3	2350	g ɛ ɛ n - - - -	C V V C
1305	kui	eye	t-en	t-en	t e n		97_eye-3	2350	t e - n - - - -	C V C
3346	blagar	fall (from above)	ba héra	ba héra	b a h e r a		98_fallfromabove-0	2352	b a h e r a	C V C V C V
3349	kaera	fall (from above)	ba sero	ba sero	b a s e r o		98_fallfromabove-0	2352	b a s e r o	C V C V C V
3354	nedebang	fall (from above)	ba'a	ba'a	b a ʔ a		98_fallfromabove-0	2352	b a ʔ - - a	C V C V
3343	teiwa	fall (from above)	ba'	ba'	b a ʔ		98_fallfromabove-0	2352	b a ʔ - - -	C V C
1115	blagar	fat	təmá	təmá	t ə m a		100_fat-1	3	t ə m a - -	C V C V
1118	kaera	fat	qaau, -tema	qaau	q a a u		100_fat-1	3	q a - a u -	C V V V
1121	kui	fat	tamá	tamá	t a m a		100_fat-1	3	t a m a - -	C V C V
1114	protoalorpantar	fat	tama	tama	t a m a		100_fat-1	3	t a m a - -	C V C V
1112	teiwa	fat	tama'	tama'	t a m a ʔ		100_fat-1	3	t a m a - ʔ	C V C V C
1676	abui	father	mama	mama	m a m a		101_father-2	12	m a m a -	C V C V
1684	adang	father	nimiŋ	nimiŋ	n i m i ŋ		101_father-2	12	n i m i ŋ	C V C V C
1678	blagar	father	nimaŋ	nimaŋ	n i m a ŋ		101_father-2	12	n i m a ŋ	C V C V C
1681	kaera	father	namam	namam	n a m a m		101_father-2	12	n a m a m	C V C V C
1687	klon	father	nɪmɑn	nɪmɑn	n ɪ m ɑ n		101_father-2	12	n ɪ m ɑ n	C V C V C
1677	protoalorpantar	father	-mam	-mam	m a m		101_father-2	12	m a m - -	C V C
1679	kamang	father	-paa	-paa	p a a		101_father-6	14	- - p a a	C V V
1685	sawila	father	gipa	gipa	g i p a		101_father-6	14	g i p a -	C V C V
1680	wersing	father	nepa	nepa	n e p a		101_father-6	14	n e p a -	C V C V
1572	abui	feverish	kamura	kamura	k a m u r a		103_feverish-0	15	k a m u r a	C V C V C V
1575	kaera	feverish	qomodi	qomodi	q o m o d i		103_feverish-0	15	q o m o d i	C V C V C V
1571	teiwa	feverish	qamudi	qamudi	q a m u d i		103_feverish-0	15	q a m u d i	C V C V C V
1450	adang	fingernail	ʔataŋ uhuŋ	ʔataŋ uhuŋ	ʔ a t a ŋ u h u ŋ		106_fingernail-1	31	ʔ a - t a ŋ - u h u ŋ	C V C V C V C V C
1447	kaera	fingernail	tatang kusing	tatang kusing	t a t a ŋ k u s i ŋ		106_fingernail-1	31	t a - t a ŋ k u s i ŋ	C V C V C C V C V C
1445	kamang	fingernail	kuising	kuising	k u i s i ŋ		106_fingernail-1	31	k u - - - - - i s i ŋ	C V V C V C
1453	klon	fingernail	gətɑnkuh	gətɑnkuh	g ə t ɑ n k u h		106_fingernail-1	31	g ə - t ɑ n k u h - -	C V C V C C V C
1449	kui	fingernail	(tatan) kusin	kusin	k u s i n		106_fingernail-1	31	k u - - - - - - s i n	C V C V C
1452	nedebang	fingernail	gatang kucing	gatang kucing	g a t a ŋ k u tʃ i ŋ		106_fingernail-1	31	g a - t a ŋ k u tʃ i ŋ	C V C V C C V C V C
1443	protoalorpantar	fingernail	kusin	kusin	k u s i n		106_fingernail-1	31	k u - - - - - - s i n	C V C V C
1448	westernpantar	fingernail	nattang kusi	nattang kusi	n a t t a ŋ k u s i		106_fingernail-1	31	n a t t a ŋ k u s i -	C V C C V C C V C V
524	abui	fire	ara	ara	a r a		107_fire-0	35	- - - - a r a -	V C V
526	blagar	fire	aad beta	aad beta	a a d b e t a		107_fire-0	35	a a d b e t a -	V V C C V C V
529	kaera	fire	aad wasing 'firewood'	aad wasing	a a d w a s i ŋ		107_fire-0	35	a a d w a s i ŋ	V V C C V C V C
527	kamang	fire	ati	ati	a t i		107_fire-0	35	a - t - - - i -	V C V
535	klon	fire	ədɑ	ədɑ	ə d ɑ		107_fire-0	35	ə - d - - - ɑ -	V C V
531	kui	fire	ar	ar	a r		107_fire-0	35	- - - - a r - -	V C
534	nedebang	fire	ar	ar	a r		107_fire-0	35	- - - - a r - -	V C
525	protoalorpantar	fire	had(a)	had	h a d		107_fire-0	35	- - - h a d - -	C V C
533	sawila	fire	ada	ada	a d a		107_fire-0	35	a - d - - - a -	V C V
523	teiwa	fire	xar	xar	ħ a r		107_fire-0	35	- - - ħ a r - -	C V C
528	wersing	fire	adá war	adá war	a d a w a r		107_fire-0	35	a - d - a w a r	V C V C V C
1867	abui	fish	afu	afu	a f u		109_fish-0	38	- a - f u	V C V
1875	adang	fish	a:b	a:b	aː b		109_fish-0	38	- aː - b -	V C
1869	blagar	fish	aab	aab	a a b		109_fish-0	38	- a a b -	V V C
1872	kaera	fish	ab	ab	a b		109_fish-0	38	- a - b -	V C
1870	kamang	fish	api	api	a p i		109_fish-0	38	- a - p i	V C V
1878	klon	fish	əbi	əbi	ə b i		109_fish-0	38	- ə - b i	V C V
1874	kui	fish	eb	eb	e b		109_fish-0	38	- e - b -	V C
1877	nedebang	fish	aafi	aafi	a a f i		109_fish-0	38	- a a f i	V V C V
1868	protoalorpantar	fish	hab	hab	h a b		109_fish-0	38	h a - b -	C V C
1876	sawila	fish	api	api	a p i		109_fish-0	38	- a - p i	V C V
1866	teiwa	fish	xaf	xaf	ħ a f		109_fish-0	38	ħ a - f -	C V C
1871	wersing	fish	api	api	a p i		109_fish-0	38	- a - p i	V C V
1873	westernpantar	fish	hap	hap	h a p		109_fish-0	38	h a - p -	C V C
2487	abui	five	yeting	yeting	j e t i ŋ		112_five-0	55	j e - - t i ŋ	C V C V C
2495	adang	five	iwεhεŋ	iwεhεŋ	i w ɛ h ɛ ŋ		112_five-0	55	- i w ɛ h ɛ ŋ	V C V C V C
2492	kaera	five	isin	isin	i s i n		112_five-0	55	- i - - s i n	V C V C
2490	kamang	five	iwesing	iwesing	i w e s i ŋ		112_five-0	55	- i w e s i ŋ	V C V C V C
2498	klon	five	əwəh	əwəh	ə w ə h		112_five-0	55	- ə w ə h - -	V C V C
2494	kui	five	yesan	yesan	j e s a n		112_five-0	55	j e - - s a n	C V C V C
2497	nedebang	five	yisin	yisin	j i s i n		112_five-0	55	j i - - s i n	C V C V C
2488	protoalorpantar	five	yiwesin	yiwesin	j i w e s i n		112_five-0	55	j i w e s i n	C V C V C V C
2496	sawila	five	yootiŋ	yootiŋ	j o o t i ŋ		112_five-0	55	j o - o t i ŋ	C V V C V C
2486	teiwa	five	yusan	yusan	j u s a n		112_five-0	55	j u - - s a n	C V C V C
2491	wersing	five	weting	weting	w e t i ŋ		112_five-0	55	w e - - t i ŋ	C V C V C
2493	westernpantar	five	yasing	yasing	j a s i ŋ		112_five-0	55	j a - - s i ŋ	C V C V C
2990	blagar	flat	bira	bira	b i r a		113_flat-2	59	b i - r a	C V C V
2993	kaera	flat	biiro	biiro	b i i r o		113_flat-2	59	b i i r o	C V V C V
3000	klon	flat	bʊʊr	bʊʊr	b ʊ ʊ r		113_flat-2	59	b ʊ ʊ r -	C V V C
3868	adang	float	tεdεʔ	tεdεʔ	t ɛ d ɛ ʔ		116_float-3	88	t ɛ d ɛ ʔ	C V C V C
3862	blagar	float	tediŋ	tediŋ	t e d i ŋ		116_float-3	88	t e d i ŋ	C V C V C
3870	klon	float	tətɛd	tətɛd	t ə t ɛ d		116_float-3	88	t ə t ɛ d	C V C V C
810	kaera	flower	qaaw	qaaw	q a a w		117_flower-0	93	q a a w - -	C V V C
805	teiwa	flower	qaaw	qaaw	q a a w		117_flower-0	93	q a a w - -	C V V C
811	westernpantar	flower	kawang	kawang	k a w a ŋ		117_flower-0	93	k a - w a ŋ	C V C V C
806	abui	flower	kiki	kiki	k i k i		117_flower-5	98	k i k - - - - - i	C V C V
808	kamang	flower	kik	kik	k i k		117_flower-5	98	k i k - - - - - -	C V C
813	sawila	flower	kikileawa	kikileawa	k i k i l e a w a		117_flower-5	98	k i k i l e a w a	C V C V C V V C V
809	wersing	flower	kikilau	kikilau	k i k i l a u		117_flower-5	98	k i k i l - a - u	C V C V C V V
3336	kaera	fly	jiro	jiro	dʒ i r o		118_fly-0	99	dʒ i r o -	C V C V
3341	nedebang	fly	jila	jila	dʒ i l a		118_fly-0	99	dʒ i l a -	C V C V
3332	protoalorpantar	fly	yira(n)	yira	j i r a		118_fly-0	99	j i r a -	C V C V
3340	sawila	fly	iriŋ	iriŋ	i r i ŋ		118_fly-0	99	- i r i ŋ	V C V C
3330	teiwa	fly	jiran	jiran	dʒ i r a n		118_fly-0	99	dʒ i r a n	C V C V C
3335	wersing	fly	ire	ire	i r e		118_fly-0	99	- i r e -	V C V
3337	westernpantar	fly	hilang	hilang	h i l a ŋ		118_fly-0	99	h i l a ŋ	C V C V C
3331	abui	fly	liʔ	liʔ	l i ʔ		118_fly-1	100	l i - - - ʔ	C V C
3339	adang	fly	liliʔ	liliʔ	l i l i ʔ		118_fly-1	100	l i - l i ʔ	C V C V C
3333	blagar	fly	líri	líri	l i r i		118_fly-1	100	l i - r i -	C V C V
3334	kamang	fly	lila	lila	l i l a		118_fly-1	100	l i - l a -	C V C V
3342	klon	fly	liir	liir	l i i r		118_fly-1	100	l i i r - -	C V V C
3338	kui	fly	lir	lir	l i r		118_fly-1	100	l i - r - -	C V C
2041	kaera	fly (n.)	ubar	ubar	u b a r		119_flyn-0	101	- u - - b a r	V C V C
2046	nedebang	fly (n.)	yiifu	yiifu	j i i f u		119_flyn-0	101	j i i - f u -	C V V C V
2036	teiwa	fly (n.)	ufar	ufar	u f a r		119_flyn-0	101	- u - - f a r	V C V C
2042	westernpantar	fly (n.)	hibbi	hibbi	h i b b i		119_flyn-0	101	h i - b b i -	C V C C V
2482	adang	four	wut	wut	w u t		123_four-0	138	w u t -	C V C
2479	kaera	four	ut	ut	u t		123_four-0	138	- u t -	V C
2485	klon	four	ʊt	ʊt	ʊ t		123_four-0	138	- ʊ t -	V C
2484	nedebang	four	utu	utu	u t u		123_four-0	138	- u t u	V C V
2474	teiwa	four	uut	uut	u u t		123_four-0	138	u u t -	V V C
2480	westernpantar	four	atu	atu	a t u		123_four-0	138	- a t u	V C V
780	abui	fruit	iti	iti	i t i		125_fruit-0	155	- - - i t i	V C V
782	blagar	fruit	te hi	te hi	t e h i		125_fruit-0	155	t e - - h i	C V C V
786	kaera	fruit	tei isi	tei isi	t e i i s i		125_fruit-0	155	t e i i s i	C V V V C V
783	kamang	fruit	uh, ih	uh	u h		125_fruit-0	155	- - - u h -	V C
792	klon	fruit	ɪh	ɪh	ɪ h		125_fruit-0	155	- - - ɪ h -	V C
791	nedebang	fruit	ici	ici	i tʃ i		125_fruit-0	155	- - - i tʃ i	V C V
781	protoalorpantar	fruit	is(i)	is	i s		125_fruit-0	155	- - - i s -	V C
779	teiwa	fruit	ge yis	ge yis	g e j i s		125_fruit-0	155	g e j i s -	C V C V C
2701	kaera	full	guali	guali	g u a l i		126_full-0	161	g u - a - l i	C V V C V
2699	kamang	full	awila	awila	a w i l a		126_full-0	161	- a w i - l a	V C V C V
2707	nedebang	full	walla	walla	w a l l a		126_full-0	161	- - w a l l a	C V C C V
2696	teiwa	full	wal	wal	w a l		126_full-0	161	- - w a - l -	C V C
393	adang	garden	butu 'garden used several times', dil 'garden used only once', maʔad 'work in garden'	butu	b u t u		127_garden-0	169	b u - - - t u	C V C V
396	nedebang	garden	maxara	maxara	m a ħ a r a		127_garden-0	169	m a ħ - a r a	C V C V C V
384	teiwa	garden	ar wan, maxar	ar wan	a r w a n		127_garden-0	169	- a r w a n -	V C C V C
390	westernpantar	garden	bunni, maggar	bunni	b u n n i		127_garden-0	169	b u n - - n i	C V C C V
2675	kaera	good	xowo	xowo	ħ o w o		128_good-0	177	ħ o w o	C V C V
2680	nedebang	good	qawa	qawa	q a w a		128_good-0	177	q a w a	C V C V
2670	teiwa	good	qaw	qaw	q a w		128_good-0	177	q a w -	C V C
2671	abui	good	kang	kang	k a ŋ		128_good-5	179	- - k - a ŋ	C V C
2672	blagar	good	auŋ	auŋ	a u ŋ		128_good-5	179	a - - - u ŋ	V V C
2673	kamang	good	kang	kang	k a ŋ		128_good-5	179	- - k - a ŋ	C V C
2679	sawila	good	kaaŋ	kaaŋ	k a a ŋ		128_good-5	179	- - k a a ŋ	C V V C
2674	wersing	good	kang	kang	k a ŋ		128_good-5	179	- - k - a ŋ	C V C
2676	westernpantar	good	akku	akku	a k k u		128_good-5	179	a k k - u -	V C C V
2678	adang	good	noʔo	noʔo	n o ʔ o		128_good-4	178	n o ʔ o	C V C V
2681	klon	good	nok	nok	n o k		128_good-4	178	n o k -	C V C
2677	kui	good	noka	noka	n o k a		128_good-4	178	n o k a	C V C V
602	kaera	grass/brush	te	te	t e		132_grassbrush-0	206	t e -	C V
607	nedebang	grass/brush	to	to	t o		132_grassbrush-0	206	t o -	C V
597	teiwa	grass/brush	ti'	ti'	t i ʔ		132_grassbrush-0	206	t i ʔ	C V C
2084	kaera	grasshopper	ow	ow	o w		133_grasshopper-0	215	o w -	V C
2089	nedebang	grasshopper	o	o	o		133_grasshopper-0	215	o - -	V
2079	teiwa	grasshopper	ow	ow	o w		133_grasshopper-0	215	o w -	V C
2085	westernpantar	grasshopper	au	au	a u		133_grasshopper-0	215	a - u	V V
3112	abui	green	walangai	walangai	w a l a ŋ a i		135_green-8	231	w a l a ŋ a - i	C V C V C V V
3120	sawila	green	walaŋara	walaŋara	w a l a ŋ a r a		135_green-8	231	w a l a ŋ a r a	C V C V C V C V
3115	wersing	green	walar	walar	w a l a r		135_green-8	231	w a l - - a r -	C V C V C
1002	kaera	gum tree/eucalyptus	paal	paal	p a a l		137_gumtreeeucalyptus-0	242	p a a l -	C V V C
1007	nedebang	gum tree/eucalyptus	paala	paala	p a a l a		137_gumtreeeucalyptus-0	242	p a a l a	C V V C V
996	teiwa	gum tree/eucalyptus	pal	pal	p a l		137_gumtreeeucalyptus-0	242	p a - l -	C V C
1005	adang	gum tree/eucalyptus	pu	pu	p u		137_gumtreeeucalyptus-1	243	p u -	C V
999	blagar	gum tree/eucalyptus	puu	puu	p u u		137_gumtreeeucalyptus-1	243	p u u	C V V
1000	kamang	gum tree/eucalyptus	foo, taa	foo	f o o		137_gumtreeeucalyptus-1	243	f o o	C V V
998	protoalorpantar	gum tree/eucalyptus	pu	pu	p u		137_gumtreeeucalyptus-1	243	p u -	C V
1003	westernpantar	gum tree/eucalyptus	pu	pu	p u		137_gumtreeeucalyptus-1	243	p u -	C V
1235	klon	guts	gɛh	gɛh	g ɛ h		138_guts-6	254	g ɛ - - h	C V C
1231	kui	guts	te is	te is	t e i s		138_guts-6	254	t e - i s	C V V C
1233	sawila	guts	gitu	gitu	g i t u		138_guts-6	254	g i t u -	C V C V
1273	blagar	head	tooŋ	tooŋ	t o o ŋ		141_head-0	276	- - - - - - - t o o ŋ	C V V C
1276	kaera	head	toong(kul)	toong	t o o ŋ		141_head-0	276	- - - - - - - t o o ŋ	C V V C
1282	nedebang	head	gungkotang	gungkotang	g u ŋ k o t a ŋ		141_head-0	276	g u - - ŋ k o t - a ŋ	C V C C V C V C
1271	teiwa	head	go'onqul	go'onqul	g o ʔ o n q u l		141_head-0	276	g o ʔ o n q - - - u l	C V C V C C V C
1277	westernpantar	head	na'ung ki	na'ung ki	n a ʔ u ŋ k i		141_head-0	276	n a ʔ u ŋ k - - - i -	C V C V C C V
2113	adang	headlice	ʔony	ʔony	ʔ o n j		142_headlice-0	283	- ʔ o - - - n j	C V C C
2110	kaera	headlice	kuwang	kuwang	k u w a ŋ		142_headlice-0	283	- k u w - a ŋ -	C V C V C
2116	klon	headlice	əkoin	əkoin	ə k o i n		142_headlice-0	283	ə k o - - i n -	V C V V C
2112	kui	headlice	kon	kon	k o n		142_headlice-0	283	- k o - - - n -	C V C
2115	nedebang	headlice	kung	kung	k u ŋ		142_headlice-0	283	- k u - - - ŋ -	C V C
2105	teiwa	headlice	ku'aan	ku'aan	k u ʔ a a n		142_headlice-0	283	- k u ʔ a a n -	C V C V V C
2868	adang	heavy	tarowi	tarowi	t a r o w i		144_heavy-3	303	t a r o w i	C V C V C V
2871	klon	heavy	təkor	təkor	t ə k o r		144_heavy-3	303	t ə k o r -	C V C V C
2860	teiwa	heavy	suxur	suxur	s u ħ u r		144_heavy-3	303	s u ħ u r -	C V C V C
3604	blagar	help	aiŋ moliŋ	aiŋ moliŋ	a i ŋ m o l i ŋ		146_help-0	308	- a i ŋ m o l i ŋ	V V C C V C V C
3613	klon	help	her, moi, moil	her	h e r		146_help-0	308	- - - - h e r - -	C V C
3612	nedebang	help	gomoli	gomoli	g o m o l i		146_help-0	308	g o - - m o l i -	C V C V C V
3602	teiwa	help	gunmola	gunmola	g u n m o l a		146_help-0	308	g u - n m o l a -	C V C C V C V
2239	abui	hit (drum)	padang huwor	padang huwor	p a d a ŋ h u w o r		148_hitdrum-3	319	p a d a ŋ h u w o r	C V C V C C V C V C
2246	adang	hit (drum)	Od	Od	O/ɔ d		148_hitdrum-3	319	- O/ɔ d - - - - - - -	0 C
2240	blagar	hit (drum)	(na) oda	oda	o d a		148_hitdrum-3	319	- o d - - - - - a -	V C V
2241	kamang	hit (drum)	wota	wota	w o t a		148_hitdrum-3	319	w o t - - - - - a -	C V C V
2245	kui	hit (drum)	(padangin) gor	gor	g o r		148_hitdrum-3	319	- - - - - - - g o r	C V C
2242	wersing	hit (drum)	wodo	wodo	w o d o		148_hitdrum-3	319	w o d - - - - - o -	C V C V
229	adang	hole	boe	boe	b o e		149_hole-3	324	- - b o e -	C V V
223	blagar	hole	ilbor	ilbor	i l b o r		149_hole-3	324	i l b o - r	V C C V C
227	westernpantar	hole	bau	bau	b a u		149_hole-3	324	- - b a u -	C V V
1965	abui	horn	haˈmuk	haˈmuk	h a ʔ m u k		151_horn-2	343	h a ʔ m u k -	C V C C V C
1973	adang	horn	ʔamuʔu	ʔamuʔu	ʔ a m u ʔ u		151_horn-2	343	ʔ a - m u ʔ u	C V C V C V
1967	blagar	horn	omú	omú	o m u		151_horn-2	343	- o - m u - -	V C V
1970	kaera	horn	gumuk	gumuk	g u m u k		151_horn-2	343	g u - m u k -	C V C V C
1975	klon	horn	gəmʊk	gəmʊk	g ə m ʊ k		151_horn-2	343	g ə - m ʊ k -	C V C V C
1972	kui	horn	gamuk	gamuk	g a m u k		151_horn-2	343	g a - m u k -	C V C V C
1966	protoalorpantar	horn	-muk	-muk	m u k		151_horn-2	343	- - - m u k -	C V C
3539	kaera	itchy	xaxo	xaxo	ħ a ħ o		157_itchy-0	379	ħ a ħ o	C V C V
3544	klon	itchy	ka:k	ka:k	k aː k		157_itchy-0	379	k aː k -	C V C
3543	nedebang	itchy	qaqa	qaqa	q a q a		157_itchy-0	379	q a q a	C V C V
3534	teiwa	itchy	qa:q	qa:q	q aː q		157_itchy-0	379	q aː q -	C V C
