ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE
1926	Kagoshima	down	site	s.i.t.e	s i t e		446	388	s i t e - - - -	C V C V
1923	Kochi	down	sita	s.i.t.a	s i t a		446	388	s i t a - - - -	C V C V
1920	Kyoto	down	sitae	s.i.t.ae	s i t a e		446	388	s i t a - - e -	C V C V V
1917	Miyako	down	sɨtaːra	s.ɨ.t.aː.r.a	s ɨ t aː r a		446	388	s ɨ t aː - r a -	C V C V C V
1925	Oki	down	sita	s.i.t.a	s i t a		446	388	s i t a - - - -	C V C V
1924	Sado	down	sita	s.i.t.a	s i t a		446	388	s i t a - - - -	C V C V
1922	Shuri	down	siʦaɴkai	s.i.ʦ.a.ɴ.k.ai	s i ts a ɴ k a i		446	388	s i ts a ɴ k a i	C V C V C C V V
1918	Tokyo	down	sitae	s.i.t.ae	s i t a e		446	388	s i t a - - e -	C V C V V
532	Amami	drink	numuri	n.u.m.u.r.i	n u m u r i		120	29	n u m u r i	C V C V C V
534	Hachijo	drink	nomu	n.o.m.u	n o m u		120	29	n o m - - u	C V C V
539	Kagoshima	drink	noɴ	n.o.ɴ	n o ɴ		120	29	n o - - ɴ -	C V C
536	Kochi	drink	nomu	n.o.m.u	n o m u		120	29	n o m - - u	C V C V
533	Kyoto	drink	nomu	n.o.m.u	n o m u		120	29	n o m - - u	C V C V
530	Miyako	drink	num	n.u.m	n u m		120	29	n u m - - -	C V C
538	Oki	drink	nomu	n.o.m.u	n o m u		120	29	n o m - - u	C V C V
537	Sado	drink	nomu	n.o.m.u	n o m u		120	29	n o m - - u	C V C V
535	Shuri	drink	nunuɴ	n.u.n.u.ɴ	n u n u ɴ		120	29	n u n u ɴ -	C V C V C
531	Tokyo	drink	nomu	n.o.m.u	n o m u		120	29	n o m - - u	C V C V
982	Amami	dry	xoraʨaɴ	x.o.r.a.ʨ.a.ɴ	x o r a tɕ a ɴ		217	136	x o r a tɕ a ɴ -	C V C V C V C
980	Miyako	dry	kaːraʦɨ	k.aː.r.a.ʦ.ɨ	k aː r a ts ɨ		217	136	k aː r a ts ɨ - -	C V C V C V
985	Shuri	dry	kaːraʦoːru	k.aː.r.a.ʦ.oː.r.u	k aː r a ts oː r u		217	136	k aː r a ts oː r u	C V C V C V C V
984	Hachijo	dry	kuatːe	k.ua.tː.e	k u a tː e		218	137	k u - - a tː e	C V V C V
989	Kagoshima	dry	kaeta	k.ae.t.a	k a e t a		218	137	k a - - e t a	C V V C V
986	Kochi	dry	kawaita	k.a.w.ai.t.a	k a w a i t a		218	137	k a w a i t a	C V C V V C V
983	Kyoto	dry	kawaita	k.a.w.ai.t.a	k a w a i t a		218	137	k a w a i t a	C V C V V C V
981	Tokyo	dry	kawaita	k.a.w.ai.t.a	k a w a i t a		218	137	k a w a i t a	C V C V V C V
1603	Amami	dull	kiriraɴ	k.i.r.i.r.a.ɴ	k i r i r a ɴ		362	295	k i r i r a ɴ - -	C V C V C V C
1605	Hachijo	dull	kireɴnua	k.i.r.e.ɴ.n.ua	k i r e ɴ n u a		362	295	k i r e ɴ - n u a	C V C V C C V V
1610	Kagoshima	dull	kireɴ	k.i.r.e.ɴ	k i r e ɴ		362	295	k i r e - - ɴ - -	C V C V C
1604	Kyoto	dull	kireheɴ	k.i.r.e.h.e.ɴ	k i r e h e ɴ		362	295	k i r e h e ɴ - -	C V C V C V C
1609	Oki	dull	kireɴ	k.i.r.e.ɴ	k i r e ɴ		362	295	k i r e - - ɴ - -	C V C V C
1602	Tokyo	dull	kirenai	k.i.r.e.n.ai	k i r e n a i		362	295	k i r e - - n a i	C V C V C V V
1951	Hachijo	dust	hokori	h.o.k.o.r.i	h o k o r i		451	394	h o k o r i	C V C V C V
1953	Kochi	dust	hokori	h.o.k.o.r.i	h o k o r i		451	394	h o k o r i	C V C V C V
1950	Kyoto	dust	hokori	h.o.k.o.r.i	h o k o r i		451	394	h o k o r i	C V C V C V
1947	Miyako	dust	puki	p.u.k.i	p u k i		451	394	p u k - - i	C V C V
1955	Oki	dust	hoke	h.o.k.e	h o k e		451	394	h o k - - e	C V C V
1954	Sado	dust	hokori	h.o.k.o.r.i	h o k o r i		451	394	h o k o r i	C V C V C V
1952	Shuri	dust	hukui	h.u.k.ui	h u k ui		451	394	h u k - - ui	C V C V
1948	Tokyo	dust	hokori	h.o.k.o.r.i	h o k o r i		451	394	h o k o r i	C V C V C V
384	Amami	ear	miɴ	m.i.ɴ	m i ɴ		95	456	m i ɴ -	C V C
386	Hachijo	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
391	Kagoshima	ear	miɴ	m.i.ɴ	m i ɴ		95	456	m i ɴ -	C V C
388	Kochi	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
385	Kyoto	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
382	Miyako	ear	mim	m.i.m	m i m		95	456	m i m -	C V C
390	Oki	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
389	Sado	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
387	Shuri	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
383	Tokyo	ear	mimi	m.i.m.i	m i m i		95	456	m i m i	C V C V
782	Amami	earth	miʨa	m.i.ʨ.a	m i tɕ a		178	92	m i tɕ a	C V C V
780	Miyako	earth	mta	m.t.a	m t a		178	92	m - t a	C C V
785	Shuri	earth	ɴʦa	ɴ.ʦ.a	ɴ ts a		178	92	ɴ - ts a	C C V
784	Hachijo	earth	ʨiʨi	ʨ.i.ʨ.i	tɕ i tɕ i		179	93	tɕ i tɕ i	C V C V
786	Kochi	earth	tuti	t.u.t.i	t u t i		179	93	t u t i	C V C V
783	Kyoto	earth	ʦuʨi	ʦ.u.ʨ.i	ts u tɕ i		179	93	ts u tɕ i	C V C V
788	Oki	earth	ʨiʨi	ʨ.i.ʨ.i	tɕ i tɕ i		179	93	tɕ i tɕ i	C V C V
787	Sado	earth	ʦuʨi	ʦ.u.ʨ.i	ts u tɕ i		179	93	ts u tɕ i	C V C V
781	Tokyo	earth	ʦuʨi	ʦ.u.ʨ.i	ts u tɕ i		179	93	ts u tɕ i	C V C V
546	Kochi	eat	taberu	t.a.b.e.r.u	t a b e r u		122	31	t a b e r u	C V C V C V
543	Kyoto	eat	taberu	t.a.b.e.r.u	t a b e r u		122	31	t a b e r u	C V C V C V
541	Tokyo	eat	taberu	t.a.b.e.r.u	t a b e r u		122	31	t a b e r u	C V C V C V
549	Kagoshima	eat	kuː	k.uː	k uː		123	32	k uː	C V
548	Oki	eat	kuː	k.uː	k uː		123	32	k uː	C V
547	Sado	eat	kuː	k.uː	k uː		123	32	k uː	C V
325	Hachijo	egg	tamago	t.a.m.a.g.o	t a m a g o		80	440	t a m a g o	C V C V C V
330	Kagoshima	egg	tamago	t.a.m.a.g.o	t a m a g o		80	440	t a m a g o	C V C V C V
327	Kochi	egg	tamago	t.a.m.a.g.o	t a m a g o		80	440	t a m a g o	C V C V C V
324	Kyoto	egg	tamaŋo	t.a.m.a.ŋ.o	t a m a ŋ o		80	440	t a m a ŋ o	C V C V C V
329	Oki	egg	tamaŋo	t.a.m.a.ŋ.o	t a m a ŋ o		80	440	t a m a ŋ o	C V C V C V
328	Sado	egg	tamago	t.a.m.a.g.o	t a m a g o		80	440	t a m a g o	C V C V C V
322	Tokyo	egg	tamaŋo	t.a.m.a.ŋ.o	t a m a ŋ o		80	440	t a m a ŋ o	C V C V C V
394	Amami	eye	mɨː	m.ɨː	m ɨː		96	457	m ɨː	C V
401	Kagoshima	eye	me	m.e	m e		96	457	m e	C V
398	Kochi	eye	me	m.e	m e		96	457	m e	C V
395	Kyoto	eye	meː	m.eː	m eː		96	457	m eː	C V
392	Miyako	eye	miː	m.iː	m iː		96	457	m iː	C V
400	Oki	eye	me	m.e	m e		96	457	m e	C V
399	Sado	eye	me	m.e	m e		96	457	m e	C V
397	Shuri	eye	miː	m.iː	m iː		96	457	m iː	C V
393	Tokyo	eye	me	m.e	m e		96	457	m e	C V
1811	Amami	fall	ʔuθɨruri	ʔ.u.θ.ɨ.r.u.r.i	ʔ u θ ɨ r u r i		420	360	- ʔ u θ ɨ r u r i	C V C V C V C V
1813	Hachijo	fall	oteru	o.t.e.r.u	o t e r u		420	360	- - o t e r u - -	V C V C V
1818	Kagoshima	fall	oʦu	o.ʦ.u	o ts u		420	360	- - o ts - - u - -	V C V
1812	Kyoto	fall	oʨiru	o.ʨ.i.r.u	o tɕ i r u		420	360	- - o tɕ i r u - -	V C V C V
1809	Miyako	fall	utiɭ	u.t.i.ɭ	u t i ɭ		420	360	- - u t - - i ɭ -	V C V C
1817	Oki	fall	oʨiru	o.ʨ.i.r.u	o tɕ i r u		420	360	- - o tɕ i r u - -	V C V C V
1816	Sado	fall	oʨiru	o.ʨ.i.r.u	o tɕ i r u		420	360	- - o tɕ i r u - -	V C V C V
1814	Shuri	fall	ʔutijuɴ	ʔ.u.t.i.j.u.ɴ	ʔ u t i j u ɴ		420	360	- ʔ u t i j u ɴ -	C V C V C V C
1810	Tokyo	fall	okːoʨiru	o.kː.o.ʨ.i.r.u	o kː o tɕ i r u		420	360	o kː o tɕ i r u - -	V C V C V C V
1543	Amami	far	θuːsari	θ.uː.s.a.r.i	θ uː s a r i		351	283	θ uː s a r i	C V C V C V
1545	Hachijo	far	toːkʲa	t.oː.kʲ.a	t oː kʲ a		351	283	t oː kʲ a - -	C V C V
1550	Kagoshima	far	toie	t.oie	t o i/j e		351	283	t o i/j e - -	C V V V
1547	Kochi	far	toːi	t.oːi	t oː i		351	283	t oː - - - i	C V V
1544	Kyoto	far	toi	t.oi	t o i		351	283	t o - - - i	C V V
1541	Miyako	far	tuː	t.uː	t uː		351	283	t uː - - - -	C V
1549	Oki	far	toweː	t.o.w.eː	t o w eː		351	283	t o w eː - -	C V C V
1548	Sado	far	toːkui	t.oː.k.ui	t oː k ui		351	283	t oː k ui - -	C V C V
1546	Shuri	far	tuːsaɴ	t.uː.s.a.ɴ	t uː s a ɴ		351	283	t uː s a ɴ -	C V C V C
1542	Tokyo	far	toːi	t.oːi	t oː i		351	283	t oː - - - i	C V V
1436	Kagoshima	father	otoʦːaɴ	o.t.o.ʦː.a.ɴ	o t o tsː a ɴ		323	253	o t o tsː a ɴ	V C V C V C
1433	Kochi	father	otoːsaɴ	o.t.oː.s.a.ɴ	o t oː s a ɴ		323	253	o t oː s a ɴ	V C V C V C
1430	Kyoto	father	otoʨːaɴ	o.t.o.ʨː.a.ɴ	o t o tɕː a ɴ		323	253	o t o tɕː a ɴ	V C V C V C
1428	Tokyo	father	otoːsaɴ	o.t.oː.s.a.ɴ	o t oː s a ɴ		323	253	o t oː s a ɴ	V C V C V C
1890	Amami	fear	ʔuθuruɕa	ʔ.u.θ.u.r.u.ɕ.a	ʔ u θ u r u ɕ a		440	382	ʔ u θ u r u ɕ - - a	C V C V C V C V
1897	Kagoshima	fear	otorosːesui	o.t.o.r.o.sː.e.s.ui	o t o r o sː e s ui		440	382	- o t o r o sː e s ui	V C V C V C V C V
1896	Oki	fear	osoreru	o.s.o.r.e.r.u	o s o r e r u		440	382	- o s o r e r - - u	V C V C V C V
1893	Shuri	fear	ʔuturusa	ʔ.u.t.u.r.u.s.a	ʔ u t u r u s a		440	382	ʔ u t u r u s - - a	C V C V C V C V
353	Amami	feather	haɴge	h.a.ɴ.g.e	h a ɴ g e		87	447	h a - ɴ - g e	C V C C V
355	Hachijo	feather	hane	h.a.n.e	h a n e		87	447	h a - n - - e	C V C V
360	Kagoshima	feather	haine	h.ai.n.e	h a i n e		87	447	h a i n - - e	C V V C V
357	Kochi	feather	hane	h.a.n.e	h a n e		87	447	h a - n - - e	C V C V
354	Kyoto	feather	hane	h.a.n.e	h a n e		87	447	h a - n - - e	C V C V
351	Miyako	feather	pani	p.a.n.i	p a n i		87	447	p a - n - - i	C V C V
359	Oki	feather	hane	h.a.n.e	h a n e		87	447	h a - n - - e	C V C V
358	Sado	feather	hane	h.a.n.e	h a n e		87	447	h a - n - - e	C V C V
356	Shuri	feather	hanigiː	h.a.n.i.g.iː	h a n i g iː		87	447	h a - n i g iː	C V C V C V
352	Tokyo	feather	hane	h.a.n.e	h a n e		87	447	h a - n - - e	C V C V
1129	Kagoshima	few	sunːe	s.u.nː.e	s u nː e		256	179	s u - - nː - e	C V C V
1123	Kyoto	few	sukenai	s.u.k.e.n.ai	s u k e n a i		256	179	s u k e n a i	C V C V C V V
1127	Sado	few	sukunai	s.u.k.u.n.ai	s u k u n a i		256	179	s u k u n a i	C V C V C V V
1121	Tokyo	few	sukunai	s.u.k.u.n.ai	s u k u n a i		256	179	s u k u n a i	C V C V C V V
814	Hachijo	fire	hi	h.i	h i		183	98	h - i	C V
819	Kagoshima	fire	hi	h.i	h i		183	98	h - i	C V
816	Kochi	fire	hi	h.i	h i		183	98	h - i	C V
813	Kyoto	fire	hiː	h.iː	h iː		183	98	h - iː	C V
818	Oki	fire	ɸi	ɸ.i	ɸ i		183	98	ɸ - i	C V
817	Sado	fire	hi	h.i	h i		183	98	h - i	C V
815	Shuri	fire	hwiː	h.w.iː	h w iː		183	98	h w iː	C C V
811	Tokyo	fire	hi	h.i	h i		183	98	h - i	C V
183	Amami	fish	ʔʲu	ʔʲ.u	ʔʲ u		59	416	ʔʲ - - u	C V
190	Kagoshima	fish	iːo	iːo	iː o		59	416	- iː - o	V V
187	Kochi	fish	uo	uo	u o		59	416	- u - o	V V
181	Miyako	fish	izo	i.z.o	i z o		59	416	- i z o	V C V
189	Oki	fish	eo	eo	e o		59	416	- e - o	V V
188	Sado	fish	uo	uo	u o		59	416	- u - o	V V
186	Shuri	fish	ʔiju	ʔ.i.j.u	ʔ i j u		59	416	ʔ i j u	C V C V
185	Hachijo	fish	sakana	s.a.k.a.n.a	s a k a n a		58	415	s a k a n a	C V C V C V
184	Kyoto	fish	sakana	s.a.k.a.n.a	s a k a n a		58	415	s a k a n a	C V C V C V
182	Tokyo	fish	sakana	s.a.k.a.n.a	s a k a n a		58	415	s a k a n a	C V C V C V
1112	Amami	five	ʔiʦɨʦɨ	ʔ.i.ʦ.ɨ.ʦ.ɨ	ʔ i ts ɨ ts ɨ		254	177	ʔ i ts ɨ ts ɨ	C V C V C V
1114	Hachijo	five	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u		254	177	- i ts u ts u	V C V C V
1119	Kagoshima	five	iʦu	i.ʦ.u	i ts u		254	177	- i ts - - u	V C V
1116	Kochi	five	itutu	i.t.u.t.u	i t u t u		254	177	- i t u t u	V C V C V
1113	Kyoto	five	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u		254	177	- i ts u ts u	V C V C V
1110	Miyako	five	iʦɨʦɨ	i.ʦ.ɨ.ʦ.ɨ	i ts ɨ ts ɨ		254	177	- i ts ɨ ts ɨ	V C V C V
1118	Oki	five	eʦuʦu	e.ʦ.u.ʦ.u	e ts u ts u		254	177	- e ts u ts u	V C V C V
1117	Sado	five	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u		254	177	- i ts u ts u	V C V C V
1115	Shuri	five	ʔiɕiɕi	ʔ.i.ɕ.i.ɕ.i	ʔ i ɕ i ɕ i		254	177	ʔ i ɕ i ɕ i	C V C V C V
1111	Tokyo	five	iʦuʦu	i.ʦ.u.ʦ.u	i ts u ts u		254	177	- i ts u ts u	V C V C V
1172	Amami	flow	nagareruri	n.a.g.a.r.e.r.u.r.i	n a g a r e r u r i		267	190	n a g a r e r u r i	C V C V C V C V C V
1174	Hachijo	flow	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u		267	190	n a g a r e r u - -	C V C V C V C V
1179	Kagoshima	flow	nagaru	n.a.g.a.r.u	n a g a r u		267	190	n a g a r u - - - -	C V C V C V
1176	Kochi	flow	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u		267	190	n a g a r e r u - -	C V C V C V C V
1173	Kyoto	flow	naŋareru	n.a.ŋ.a.r.e.r.u	n a ŋ a r e r u		267	190	n a ŋ a r e r u - -	C V C V C V C V
1170	Miyako	flow	nagariɭ	n.a.g.a.r.i.ɭ	n a g a r i ɭ		267	190	n a g a r i ɭ - - -	C V C V C V C
1178	Oki	flow	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u		267	190	n a g a r e r u - -	C V C V C V C V
1177	Sado	flow	nagareru	n.a.g.a.r.e.r.u	n a g a r e r u		267	190	n a g a r e r u - -	C V C V C V C V
1175	Shuri	flow	nagarijuɴ	n.a.g.a.r.i.j.u.ɴ	n a g a r i j u ɴ		267	190	n a g a r i j u ɴ -	C V C V C V C V C
1171	Tokyo	flow	naŋareru	n.a.ŋ.a.r.e.r.u	n a ŋ a r e r u		267	190	n a ŋ a r e r u - -	C V C V C V C V
1359	Amami	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1361	Hachijo	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1366	Kagoshima	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1363	Kochi	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1360	Kyoto	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1357	Miyako	flower	pana	p.a.n.a	p a n a		308	236	p a n a	C V C V
1365	Oki	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1364	Sado	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1362	Shuri	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
1358	Tokyo	flower	hana	h.a.n.a	h a n a		308	236	h a n a	C V C V
632	Amami	fly	θuburi	θ.u.b.u.r.i	θ u b u r i		142	53	θ u b u r i	C V C V C V
639	Kagoshima	fly	toi	t.oi	t o i		142	53	t o - - - i	C V V
636	Kochi	fly	tobu	t.o.b.u	t o b u		142	53	t o b - - u	C V C V
633	Kyoto	fly	tobu	t.o.b.u	t o b u		142	53	t o b - - u	C V C V
638	Oki	fly	tobu	t.o.b.u	t o b u		142	53	t o b - - u	C V C V
635	Shuri	fly	tubuɴ	t.u.b.u.ɴ	t u b u ɴ		142	53	t u b u ɴ -	C V C V C
631	Tokyo	fly	tobu	t.o.b.u	t o b u		142	53	t o b - - u	C V C V
1152	Amami	fog	kiri	k.i.r.i	k i r i		264	187	k i r i	C V C V
1154	Hachijo	fog	kiri	k.i.r.i	k i r i		264	187	k i r i	C V C V
1159	Kagoshima	fog	kiːi	k.iːi	k i i/j i		264	187	k i i/j i	C V V V
1156	Kochi	fog	kiri	k.i.r.i	k i r i		264	187	k i r i	C V C V
1153	Kyoto	fog	kiri	k.i.r.i	k i r i		264	187	k i r i	C V C V
1150	Miyako	fog	ʦɨː	ʦ.ɨː	ts ɨː		264	187	ts ɨː - -	C V
1155	Shuri	fog	ʨiri	ʨ.i.r.i	tɕ i r i		264	187	tɕ i r i	C V C V
1151	Tokyo	fog	kiri	k.i.r.i	k i r i		264	187	k i r i	C V C V
456	Hachijo	foot	asi	a.s.i	a s i		104	11	a s i	V C V
461	Kagoshima	foot	aɕ	a.ɕ	a ɕ		104	11	a ɕ -	V C
458	Kochi	foot	asi	a.s.i	a s i		104	11	a s i	V C V
455	Kyoto	foot	asi	a.s.i	a s i		104	11	a s i	V C V
460	Oki	foot	asi	a.s.i	a s i		104	11	a s i	V C V
459	Sado	foot	asi	a.s.i	a s i		104	11	a s i	V C V
453	Tokyo	foot	asi	a.s.i	a s i		104	11	a s i	V C V
1102	Amami	four	juːʦɨ	j.uː.ʦ.ɨ	j uː ts ɨ		253	176	j uː ts ɨ	C V C V
1104	Hachijo	four	joʦːu	j.o.ʦː.u	j o tsː u		253	176	j o tsː u	C V C V
1109	Kagoshima	four	joi	j.oi	j o i		253	176	j o - i	C V V
1106	Kochi	four	jotːu	j.o.tː.u	j o tː u		253	176	j o tː u	C V C V
1103	Kyoto	four	joʦːu	j.o.ʦː.u	j o tsː u		253	176	j o tsː u	C V C V
1100	Miyako	four	juːʦɨ	j.uː.ʦ.ɨ	j uː ts ɨ		253	176	j uː ts ɨ	C V C V
1108	Oki	four	joʦːu	j.o.ʦː.u	j o tsː u		253	176	j o tsː u	C V C V
1107	Sado	four	joʦːu	j.o.ʦː.u	j o tsː u		253	176	j o tsː u	C V C V
1105	Shuri	four	juːɕi	j.uː.ɕ.i	j uː ɕ i		253	176	j uː ɕ i	C V C V
1101	Tokyo	four	joʦːu	j.o.ʦː.u	j o tsː u		253	176	j o tsː u	C V C V
1486	Hachijo	freeze	koːru	k.oː.r.u	k oː r u		343	275	k oː r u	C V C V
1490	Kagoshima	freeze	koː	k.oː	k oː		343	275	k oː - -	C V
1487	Kochi	freeze	koːru	k.oː.r.u	k oː r u		343	275	k oː r u	C V C V
1485	Kyoto	freeze	koːru	k.oː.r.u	k oː r u		343	275	k oː r u	C V C V
1489	Oki	freeze	koːru	k.oː.r.u	k oː r u		343	275	k oː r u	C V C V
1488	Sado	freeze	koːru	k.oː.r.u	k oː r u		343	275	k oː r u	C V C V
1484	Tokyo	freeze	koːru	k.oː.r.u	k oː r u		343	275	k oː r u	C V C V
1349	Amami	fruit	nari	n.a.r.i	n a r i		306	234	n a r i	C V C V
1347	Miyako	fruit	naɭ	n.a.ɭ	n a ɭ		306	234	n a ɭ -	C V C
1352	Shuri	fruit	nai	n.ai	n a i		306	234	n a - i	C V V
1351	Hachijo	fruit	mi	m.i	m i		307	235	m i	C V
1356	Kagoshima	fruit	miː	m.iː	m iː		307	235	m iː	C V
1353	Kochi	fruit	mi	m.i	m i		307	235	m i	C V
1350	Kyoto	fruit	miː	m.iː	m iː		307	235	m iː	C V
1355	Oki	fruit	mi	m.i	m i		307	235	m i	C V
1354	Sado	fruit	mi	m.i	m i		307	235	m i	C V
1348	Tokyo	fruit	mi	m.i	m i		307	235	m i	C V
944	Hachijo	full	ipːia	i.pː.ia	i pː i a		204	122	i pː i a	V C V V
949	Kagoshima	full	pːe	pː.e	pː e		204	122	- pː e -	C V
946	Kochi	full	ipːai	i.pː.ai	i pː a i		204	122	i pː a i	V C V V
943	Kyoto	full	ipːai	i.pː.ai	i pː a i		204	122	i pː a i	V C V V
948	Oki	full	epːeː	e.pː.eː	e pː eː		204	122	e pː eː -	V C V
947	Sado	full	ipːai	i.pː.ai	i pː a i		204	122	i pː a i	V C V V
941	Tokyo	full	ipːai	i.pː.ai	i pː a i		204	122	i pː a i	V C V V
1300	Amami	fur	xɨɴxo	x.ɨ.ɴ.x.o	x ɨ ɴ x o		298	224	x ɨ ɴ - - x o	C V C C V
1302	Hachijo	fur	kegua	k.e.g.ua	k e g u a		298	224	k e g u - - a	C V C V V
1307	Kagoshima	fur	kegaiwa	k.e.g.ai.w.a	k e g a i w a		298	224	k e g a i w a	C V C V V C V
1304	Kochi	fur	kegawa	k.e.g.a.w.a	k e g a w a		298	224	k e g a - w a	C V C V C V
1301	Kyoto	fur	keŋawa	k.e.ŋ.a.w.a	k e ŋ a w a		298	224	k e ŋ a - w a	C V C V C V
1306	Oki	fur	keŋawa	k.e.ŋ.a.w.a	k e ŋ a w a		298	224	k e ŋ a - w a	C V C V C V
1305	Sado	fur	kegawa	k.e.g.a.w.a	k e g a w a		298	224	k e g a - w a	C V C V C V
1299	Tokyo	fur	keŋawa	k.e.ŋ.a.w.a	k e ŋ a w a		298	224	k e ŋ a - w a	C V C V C V
692	Amami	give	kurɨruri	k.u.r.ɨ.r.u.r.i	k u r ɨ r u r i		160	73	k u r ɨ r u r i	C V C V C V C V
699	Kagoshima	give	kuiru	k.ui.r.u	k ui r u		160	73	k ui r - - - - u	C V C V
690	Miyako	give	fiːɭ	f.iː.ɭ	f iː ɭ		160	73	f iː ɭ - - - - -	C V C
695	Shuri	give	kwiːjuɴ	k.w.iː.j.u.ɴ	k w iː j u ɴ		160	73	k - w iː j u ɴ -	C C V C V C
696	Kochi	give	jaru	j.a.r.u	j a r u		159	71	j a r u	C V C V
698	Oki	give	jaru	j.a.r.u	j a r u		159	71	j a r u	C V C V
697	Sado	give	jaru	j.a.r.u	j a r u		159	71	j a r u	C V C V
1369	Amami	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1371	Hachijo	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1376	Kagoshima	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1373	Kochi	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1370	Kyoto	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1367	Miyako	grass	fusa	f.u.s.a	f u s a		309	237	f u s a	C V C V
1375	Oki	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1374	Sado	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1372	Shuri	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
1368	Tokyo	grass	kusa	k.u.s.a	k u s a		309	237	k u s a	C V C V
315	Hachijo	grease (fat)	aburaniku	a.b.u.r.a.n.i.k.u	a b u r a n i k u		78	437	a b u r a n i k u	V C V C V C V C V
320	Kagoshima	grease (fat)	aburami	a.b.u.r.a.m.i	a b u r a m i		78	437	a b u r a m - - i	V C V C V C V
317	Kochi	grease (fat)	abura	a.b.u.r.a	a b u r a		78	437	a b u r - - - - a	V C V C V
314	Kyoto	grease (fat)	abura	a.b.u.r.a	a b u r a		78	437	a b u r - - - - a	V C V C V
311	Miyako	grease (fat)	avːa	a.vː.a	a vː a		78	437	a vː - - - - - - a	V C V
319	Oki	grease (fat)	abura	a.b.u.r.a	a b u r a		78	437	a b u r - - - - a	V C V C V
318	Sado	grease (fat)	aburaniku	a.b.u.r.a.n.i.k.u	a b u r a n i k u		78	437	a b u r a n i k u	V C V C V C V C V
312	Tokyo	grease (fat)	aburami	a.b.u.r.a.m.i	a b u r a m i		78	437	a b u r a m - - i	V C V C V C V
874	Hachijo	green	a.okʲa	a.o.kʲ.a	a o kʲ a		192	108	a o kʲ a	V V C V
879	Kagoshima	green	a.o	a.o	a o		192	108	a - - o	V V
876	Kochi	green	a.oi	a.oi	a o i		192	108	a o - i	V V V
873	Kyoto	green	a.oi	a.oi	a o i		192	108	a o - i	V V V
870	Miyako	green	au	au	a u		192	108	a - - u	V V
878	Oki	green	aweː	a.w.eː	a w eː		192	108	a - w eː	V C V
877	Sado	green	a.oi	a.oi	a o i		192	108	a o - i	V V V
871	Tokyo	green	a.oi	a.oi	a o i		192	108	a o - i	V V V
1319	Amami	guts	waθa	w.a.θ.a	w a θ a		303	231	- - - - w a θ a	C V C V
1321	Hachijo	guts	haruta	h.a.r.u.t.a	h a r u t a		303	231	h a r - - u t a	C V C V C V
1326	Kagoshima	guts	zuzuwata	z.u.z.u.w.a.t.a	z u z u w a t a		303	231	z u z u w a t a	C V C V C V C V
1323	Kochi	guts	harawata	h.a.r.a.w.a.t.a	h a r a w a t a		303	231	h a r a w a t a	C V C V C V C V
1320	Kyoto	guts	harawata	h.a.r.a.w.a.t.a	h a r a w a t a		303	231	h a r a w a t a	C V C V C V C V
1325	Oki	guts	harawata	h.a.r.a.w.a.t.a	h a r a w a t a		303	231	h a r a w a t a	C V C V C V C V
1324	Sado	guts	harawata	h.a.r.a.w.a.t.a	h a r a w a t a		303	231	h a r a w a t a	C V C V C V C V
1318	Tokyo	guts	harawata	h.a.r.a.w.a.t.a	h a r a w a t a		303	231	h a r a w a t a	C V C V C V C V
365	Hachijo	hair	kiː	k.iː	k iː		89	449	k iː -	C V
370	Kagoshima	hair	kei	k.ei	k e i		89	449	k e i	C V V
367	Kochi	hair	ke	k.e	k e		89	449	k e -	C V
364	Kyoto	hair	keː	k.eː	k eː		89	449	k eː -	C V
