ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG	COGID	ALIGNMENT	STRUCTURE
1790	Chimila	ear	ku:sa-ka	ku:sa-ka	k uː s a k a		961	1364	k uː - - s a k a	C V C V C V
1787	Cogui	ear	'ku-ka	'ku-ka	'k/k u k a		961	1364	'k/k u - - k - - a	C V C V
1785	Dorasque	ear	ku-gá	ku-gá	k u g á/a		961	1364	k u - - g - - á/a	C V C V
1789	Malayo	ear	ku'-kwa	ku'-kwa	k 'u/u k w a		961	1364	k 'u/u - - k - w a	C V C C V
1777	Rama	ear	ku-ka:	ku-ka:	k u k aː		961	1364	k u - - k - - aː	C V C V
1782	Teribe	ear	kuòŋ-uó	kuòŋ-uó	k u ò/o ŋ u ó/o		961	1364	k u - ò/o ŋ u - ó/o	C V V C V V
2330	Boruca	earth	táb	táb	t á/a b		1260	289	t á/a - b - -	C V C
2335	Buglere	earth	dbi	dbi	d b i		1260	289	d - - b - i	C C V
2326	Miskito	earth	tasba	tasba	t a s b a		1260	289	t a s b - a	C V C C V
2334	Ngabere	earth	dɔbrɔ	dɔbrɔ	d ɔ b r ɔ		1260	289	d ɔ - b r ɔ	C V C C V
2337	SanBlasKuna	earth	nappa	nappa	n a p a		1260	289	n a - p - a	C V C V
2339	Arhuaco	earth	'kaʔa	'kaʔa	'k/k a ʔ a		1267	296	'k/k a ʔ - - - a	C V C V
2343	CentralTunebo	earth	'kahka	'kahka	'k/k a h k a		1267	296	'k/k a h k - - a	C V C C V
2338	Cogui	earth	'kagi	'kagi	'k/k a g i		1267	296	'k/k a - g - - i	C V C V
2340	Malayo	earth	kɨngɨma	kɨngɨma	k ɨ n g ɨ m a		1267	296	k ɨ n g ɨ m a	C V C C V C V
554	LencaHonduras	eat (v.)	koɾ	koɾ	k o ɾ		300	639	k o ɾ	C V C
556	Mayangna	eat (v.)	kas	kas	k a s		300	639	k a s	C V C
557	Ulwa	eat (v.)	kas	kas	k a s		300	639	k a s	C V C
571	Arhuaco	eat (v.)	'z	'z	'z/z		310	650	'z/z -	C
570	Cogui	eat (v.)	'za	'za	'z/z a		310	650	'z/z a	C V
572	Malayo	eat (v.)	ʒa	ʒa	ʒ a		310	650	ʒ a	C V
1741	Arhuaco	eye	'umɨ	'umɨ	'u/u m ɨ		931	1332	- - - 'u/u m - ɨ	V C V
1746	Bari	eye	o:	o:	oː		931	1332	- - - - - - oː	V
1733	Bribri	eye	uʊ́baɺà	uʊ́baɺà	u ʊ́/ʊ b a ɺ à/a		931	1332	u ʊ́/ʊ b a ɺ - à/a	V V C V C V
1737	Buglere	eye	gwagwa	gwagwa	g w a g w a		931	1332	g - w a g w a	C C V C C V
1734	Cabecar	eye	uʊ́baɺà	uʊ́baɺà	u ʊ́/ʊ b a ɺ à/a		931	1332	u ʊ́/ʊ b a ɺ - à/a	V V C V C V
1745	CentralTunebo	eye	'uba	'uba	'u/u b a		931	1332	- 'u/u b - - - a	V C V
1744	Chibcha	eye	upkua	upkua	u p k u a		931	1332	- u p - k u a	V C C V V
1743	Chimila	eye	wa:kwa	wa:kwa	w aː k w a		931	1332	- - w aː k w a	C V C C V
1740	Cogui	eye	'uba	'uba	'u/u b a		931	1332	- 'u/u b - - - a	V C V
1742	Malayo	eye	uma	uma	u m a		931	1332	- - - u m - a	V C V
1729	Pech	eye	wà	wà	w à/a		931	1332	- - w - - - à/a	C V
1730	Rama	eye	up	up	u p		931	1332	- u p - - - -	V C
1735	Teribe	eye	bòkuò	bòkuò	b ò/o k u ò/o		931	1332	- - b ò/o k u ò/o	C V C V V
347	Bribri	fall (v.)	ã́d	ã́d	ã́/ã d		183	508	- ã́/ã d	V C
348	Cabecar	fall (v.)	hã́d	hã́d	h ã́/ã d		183	508	h ã́/ã d	C V C
343	Pech	fall (v.)	ã̀h	ã̀h	ã̀/ã h		183	508	- ã̀/ã h	V C
1259	Buglere	far	bate	bate	b a t e		666	1040	b a t e	C V C V
1265	Chimila	far	matta	matta	m a t a		666	1040	m a t a	C V C V
1258	Ngabere	far	mẽte	mẽte	m ẽ t e		666	1040	m ẽ t e	C V C V
1261	SanBlasKuna	far	panna	panna	p a n a		666	1040	p a n a	C V C V
51	Cacaopera	fasten	wiri	wiri	w i r i		23	560	w i r i -	C V C V
49	LencaSalvador	fasten	waɾ	waɾ	w a ɾ		23	560	w a ɾ - -	C V C
54	Miskito	fasten	wilk	wilk	w i l k		23	560	w i l - k	C V C C
69	Chimila	fasten	sikke	sikke	s i k e		25	582	s i k e	C V C V
52	Mayangna	fasten	sit	sit	s i t		25	582	s i t -	C V C
53	Ulwa	fasten	sit	sit	s i t		25	582	s i t -	C V C
59	Bribri	fasten	bõ	bõ	b õ		30	638	b õ -	C V
60	Cabecar	fasten	bõ	bõ	b õ		30	638	b õ -	C V
64	Dorasque	fasten	bui	bui	b u i		30	638	b u i	C V V
66	Cogui	fasten	aka-lihi	aka-lihi	a k a l i h i		34	682	a k a l i - h - i	V C V C V C V
68	Malayo	fasten	ɾinʒii	ɾinʒii	ɾ i n ʒ i i		34	682	- - - ɾ i n ʒ i i	C V C C V V
65	SanBlasKuna	fasten	e-tinne	e-tinne	e t i n e		34	682	- - e t i n - - e	V C V C V
1796	Cacaopera	father	wapa	wapa	w a p a		965	1368	w a p a -	C V C V
1795	LencaHonduras	father	papa	papa	p a p a		965	1368	p a p a -	C V C V
1797	Mayangna	father	papaŋ	papaŋ	p a p a ŋ		965	1368	p a p a ŋ	C V C V C
1810	SanBlasKuna	father	papa	papa	p a p a		965	1368	p a p a -	C V C V
1798	Ulwa	father	papaŋ	papaŋ	p a p a ŋ		965	1368	p a p a ŋ	C V C V C
1812	Arhuaco	father	'kakɨ	'kakɨ	'k/k a k ɨ		971	1375	'k/k a k ɨ	C V C V
1814	Atanque	father	káke	káke	k á/a k e		971	1375	k á/a k e	C V C V
1805	Cabecar	father	kákà	kákà	k á/a k à/a		971	1375	k á/a k à/a	C V C V
1806	Teribe	father	kʰók	kʰók	kʰ ó/o k		971	1375	kʰ ó/o k -	C V C
2024	Dorasque	feather	shũl	shũl	s h ũ l		1080	90	s - h ũ l	C C V C
2010	LencaHonduras	feather	suk	suk	s u k		1080	90	s - - u k	C V C
2009	LencaSalvador	feather	ʃumah	ʃumah	ʃ u m a h		1080	90	ʃ u m a h	C V C V C
2018	Boruca	feather	ká	ká	k á/a		1087	97	k á/a	C V
2019	Bribri	feather	kʊ́	kʊ́	k ʊ́/ʊ		1087	97	k ʊ́/ʊ	C V
2023	Buglere	feather	ga	ga	g a		1087	97	g a	C V
2020	Cabecar	feather	kʊ́	kʊ́	k ʊ́/ʊ		1087	97	k ʊ́/ʊ	C V
2022	Ngabere	feather	kɔ	kɔ	k ɔ		1087	97	k ɔ	C V
2031	CentralTunebo	feather	ana'ɾa	ana'ɾa	a n 'a/a ɾ a		1089	99	- a n - 'a/a ɾ a	V C V C V
2029	Chimila	feather	ga:	ga:	g aː		1089	99	- - - g aː - -	C V
2026	Cogui	feather	gala	gala	g a l a		1089	99	- - - g a l a	C V C V
2028	Malayo	feather	dungɨɾa	dungɨɾa	d u n g ɨ ɾ a		1089	99	d u n g ɨ ɾ a	C V C C V C V
2025	SanBlasKuna	feather	apsala	apsala	a p s a l a		1089	99	- a p s a l a	V C C V C V
2043	Bribri	few	uã̂uã̂d	uã̂uã̂d	u ã̂/ã u ã̂/ã d		1102	115	- u - - - ã̂/ã - u ã̂/ã d - - -	V V V V C
2044	Cabecar	few	hũã́hũã́dã̀ɺà	hũã́hũã́dã̀ɺà	h ũ ã́/ã h ũ ã́/ã d ã̀/ã ɺ à/a		1102	115	h ũ - - - ã́/ã h ũ ã́/ã d ã̀/ã ɺ à/a	C V V C V V C V C V
2052	Malayo	few	'ungwɨzi	'ungwɨzi	'u/u n g w ɨ z i		1102	115	- 'u/u n g w ɨ z - - - - - i	V C C C V C V
946	Cabecar	fire	dʒʊkʊ́	dʒʊkʊ́	dʒ ʊ k ʊ́/ʊ		479	834	dʒ ʊ - k - ʊ́/ʊ -	C V C V
936	LencaHonduras	fire	juka	juka	j u k a		479	834	j u - k - a -	C V C V
935	LencaSalvador	fire	ik'aN	ik'aN	i k 'a/a n		479	834	- i - k - 'a/a n	V C V C
948	Ngabere	fire	ɲukwɔ	ɲukwɔ	ɲ u k w ɔ		479	834	ɲ u - k w ɔ -	C V C C V
947	Teribe	fire	iʊ̀k	iʊ̀k	i ʊ̀/ʊ k		479	834	- i ʊ̀/ʊ k - - -	V V C
943	MalekuJaika	fire	kue:	kue:	k u eː		481	837	k u eː -	C V V
938	Mayangna	fire	kuh	kuh	k u h		481	837	k u - h	C V C
939	Ulwa	fire	kuh	kuh	k u h		481	837	k u - h	C V C
953	Arhuaco	fire	gei	gei	g e i		485	841	g e - - i	C V V
944	Boruca	fire	dʒìkɾá	dʒìkɾá	dʒ ì/i k ɾ á/a		485	841	dʒ ì/i k ɾ á/a	C V C C V
949	Buglere	fire	hita	hita	h i t a		485	841	h i t - a	C V C V
956	Chibcha	fire	ɣata	ɣata	ɣ a t a		485	841	ɣ a t - a	C V C V
950	Dorasque	fire	kebú	kebú	k e b ú/u		485	841	k e b - ú/u	C V C V
954	Malayo	fire	gie	gie	g i e		485	841	g i - - e	C V V
957	CentralTunebo	fire	'oka	'oka	'o/o k a		486	842	- 'o/o - k - - a	V C V
952	Cogui	fire	gauk'sei	gauk'sei	g a u k 's/s e i		486	842	g a u k 's/s e i	C V V C C V V
951	SanBlasKuna	fire	so:	so:	s oː		486	842	- - - - s - oː	C V
1907	Arhuaco	fish (animal)	'wakɨ	'wakɨ	'w/w a k ɨ		1035	40	- 'w/w a - k - ɨ -	C V C V
1898	Boruca	fish (animal)	ùŋ	ùŋ	ù/u ŋ		1035	40	- - ù/u ŋ - - - -	V C
1903	Buglere	fish (animal)	ŋwe	ŋwe	ŋ w e		1035	40	ŋ w e - - - - -	C C V
1910	Chibcha	fish (animal)	ɣua	ɣua	ɣ u a		1035	40	- ɣ u - - - a -	C V V
1909	Chimila	fish (animal)	wa:ŋgɾa:ʔ	wa:ŋgɾa:ʔ	w aː ŋ g ɾ aː ʔ		1035	40	- w aː ŋ g ɾ aː ʔ	C V C C C V C
1906	Cogui	fish (animal)	ũa	ũa	ũ a		1035	40	- - ũ - - - a -	V V
1908	Malayo	fish (animal)	waka	waka	w a k a		1035	40	- w a - k - a -	C V C V
1902	Ngabere	fish (animal)	gwa	gwa	g w a		1035	40	g w a - - - - -	C C V
1895	Pech	fish (animal)	ùʃã̀	ùʃã̀	ù/u ʃ ã̀/ã		1035	40	- - ù/u - - ʃ ã̀/ã -	V C V
1905	SanBlasKuna	fish (animal)	ua	ua	u a		1035	40	- - u - - - a -	V V
1901	Teribe	fish (animal)	mà	mà	m à/a		1035	40	- m à/a - - - - -	C V
523	Arhuaco	five	a'sewa	a'sewa	'a/a s e w a		282	618	- 'a/a - s e w - a	V C V C V
527	CentralTunebo	five	e'sia	e'sia	e 's/s i a		282	618	- e - 's/s i - - a	V C V V
526	Chibcha	five	hɨtska	hɨtska	h ɨ t s k a		282	618	h ɨ t s - k - a	C V C C C V
522	Cogui	five	ha'tʃigua	ha'tʃigua	h a 't/t ʃ i g u a		282	618	h a 't/t ʃ i g u a	C V C C V C V V
524	Malayo	five	əhtʃigua	əhtʃigua	ə h tʃ i g u a		282	618	- ə h tʃ i g u a	V C C V C V V
513	MalekuJaika	five	otiŋ	otiŋ	o t i ŋ		282	618	- o - t i ŋ - -	V C V C
514	Boruca	five	ʃìskáŋ	ʃìskáŋ	ʃ ì/i s k á/a ŋ		283	619	ʃ ì/i s k á/a ŋ	C V C C V C
515	Bribri	five	skẽ	skẽ	s k ẽ		283	619	- - s k ẽ -	C C V
519	Buglere	five	tiga	tiga	t i g a		283	619	t i - g a -	C V C V
516	Cabecar	five	skẽ	skẽ	s k ẽ		283	619	- - s k ẽ -	C C V
518	Ngabere	five	ɾike	ɾike	ɾ i k e		283	619	ɾ i - k e -	C V C V
517	Teribe	five	ʃkíŋ	ʃkíŋ	ʃ k í/i ŋ		283	619	- - ʃ k í/i ŋ	C C V C
2003	Arhuaco	flea	ku	ku	k u		1078	87	k u - - - -	C V
2008	Bari	flea	ku	ku	k u		1078	87	k u - - - -	C V
1994	Boruca	flea	kuá	kuá	k u á/a		1078	87	k u - - á/a -	C V V
1995	Bribri	flea	kṹ	kṹ	k ṹ/ũ		1078	87	k ṹ/ũ - - - -	C V
1999	Buglere	flea	kũ	kũ	k ũ		1078	87	k ũ - - - -	C V
1996	Cabecar	flea	kṹ	kṹ	k ṹ/ũ		1078	87	k ṹ/ũ - - - -	C V
2007	CentralTunebo	flea	'kuɾia	'kuɾia	'k/k u ɾ i a		1078	87	'k/k u ɾ i a -	C V C V V
2006	Chibcha	flea	kue	kue	k u e		1078	87	k u - - e -	C V V
2005	Chimila	flea	ku:	ku:	k uː		1078	87	k uː - - - -	C V
2002	Cogui	flea	ku'i	ku'i	k u 'i/i		1078	87	k u - - 'i/i -	C V V
2000	Dorasque	flea	kũ	kũ	k ũ		1078	87	k ũ - - - -	C V
1993	MalekuJaika	flea	ku:	ku:	k uː		1078	87	k uː - - - -	C V
1988	Mayangna	flea	u:bak	u:bak	uː b a k		1078	87	- uː b a - k	V C V C
1990	Miskito	flea	kũa	kũa	k ũ a		1078	87	k ũ - - a -	C V V
1998	Ngabere	flea	kɯ̃	kɯ̃	k ɯ̃		1078	87	k ɯ̃ - - - -	C V
1991	Pech	flea	ù:	ù:	ùː/uː		1078	87	- ùː/uː - - - -	V
1992	Rama	flea	kuŋ	kuŋ	k u ŋ		1078	87	k u ŋ - - -	C V C
2001	SanBlasKuna	flea	ku:	ku:	k uː		1078	87	k uː - - - -	C V
1997	Teribe	flea	kʰṹŋ	kʰṹŋ	kʰ ṹ/ũ ŋ		1078	87	kʰ ṹ/ũ ŋ - - -	C V C
1989	Ulwa	flea	u:bak	u:bak	uː b a k		1078	87	- uː b a - k	V C V C
910	Bari	flower	sũd-ũ	sũd-ũ	s ũ d ũ		454	807	s - ũ d ũ	C V C V
896	Boruca	flower	sɾùt	sɾùt	s ɾ ù/u t		454	807	s ɾ ù/u t -	C C V C
888	LencaHonduras	flower	sun-a	sun-a	s u n a		454	807	s - u n a	C V C V
887	LencaSalvador	flower	ʃil-a	ʃil-a	ʃ i l a		454	807	ʃ - i l a	C V C V
895	MalekuJaika	flower	ɬu:t-u	ɬu:t-u	ɬ uː t u		454	807	ɬ - uː t u	C V C V
903	SanBlasKuna	flower	tutt-u	tutt-u	t u t u		454	807	t - u t u	C V C V
890	Mayangna	flower	pulu	pulu	p u l u		456	809	p u l u	C V C V
900	Ngabere	flower	blɯ	blɯ	b l ɯ		456	809	b - l ɯ	C C V
891	Ulwa	flower	pulu	pulu	p u l u		456	809	p u l u	C V C V
1923	Bribri	foot	kaɺʊ́	kaɺʊ́	k a ɺ ʊ́/ʊ		1044	50	k a ɺ ʊ́/ʊ	C V C V
1924	Cabecar	foot	kaɺʊ́	kaɺʊ́	k a ɺ ʊ́/ʊ		1044	50	k a ɺ ʊ́/ʊ	C V C V
1916	Mayangna	foot	kal	kal	k a l		1044	50	k a l -	C V C
1920	Rama	foot	ka:t	ka:t	k aː t		1044	50	k aː t -	C V C
1917	Ulwa	foot	kal	kal	k a l		1044	50	k a l -	C V C
1931	Arhuaco	foot	'kəttɨ	'kəttɨ	'k/k ə t ɨ		1052	59	'k/k ə - - t ɨ	C V C V
1936	Bari	foot	kihtu:	kihtu:	k i h t uː		1052	59	k i h - t uː	C V C C V
1935	CentralTunebo	foot	'kesa	'kesa	'k/k e s a		1052	59	'k/k e s - - a	C V C V
1934	Chibcha	foot	kihitʲa	kihitʲa	k i h i tʲ a		1052	59	k i h i tʲ a	C V C V C V
1933	Chimila	foot	ka:sa	ka:sa	k aː s a		1052	59	k aː s - - a	C V C V
1930	Cogui	foot	kasa	kasa	k a s a		1052	59	k a s - - a	C V C V
1932	Malayo	foot	kɨ'sa	kɨ'sa	k ɨ 's/s a		1052	59	k ɨ 's/s - - a	C V C V
259	Arhuaco	forest	'kənkəni	'kənkəni	'k/k ə n k ə n i		126	288	'k/k ə n k ə n - i	C V C C V C V
258	Cogui	forest	kal'kala	kal'kala	k a l 'k/k a l a		126	288	k a l 'k/k a l - a	C V C C V C V
256	Dorasque	forest	kalkalgó	kalkalgó	k a l k a l g ó/o		126	288	k a l k a l g ó/o	C V C C V C C V
260	Malayo	forest	kɨnkɨna	kɨnkɨna	k ɨ n k ɨ n a		126	288	k ɨ n k ɨ n - a	C V C C V C V
650	LencaHonduras	four	aɾia	aɾia	a ɾ i a		356	700	a ɾ i - - a	V C V V
652	Mayangna	four	arunka	arunka	a r u n k a		356	700	a r u n k a	V C V C C V
653	Ulwa	four	arunka	arunka	a r u n k a		356	700	a r u n k a	V C V C C V
667	Arhuaco	four	maʔ'keiwa	maʔ'keiwa	m a ʔ 'k/k e i w a		361	706	m a ʔ - 'k/k e i w a	C V C C V V C V
658	Boruca	four	báxkàŋ	báxkàŋ	b á/a x k à/a ŋ		361	706	b á/a x - k - à/a ŋ -	C V C C V C
659	Bribri	four	tkɪ	tkɪ	t k ɪ		361	706	t - - - k - ɪ - -	C C V
663	Buglere	four	baga	baga	b a g a		361	706	b a - - g - - - a	C V C V
660	Cabecar	four	tki	tki	t k i		361	706	t - - - k - i - -	C C V
671	CentralTunebo	four	ba'kaja	ba'kaja	b 'a/a k a j a		361	706	b 'a/a - - k - a j a	C V C V C V
670	Chibcha	four	mɨhɨka	mɨhɨka	m ɨ h ɨ k a		361	706	m ɨ h ɨ k - - - a	C V C V C V
666	Cogui	four	ma'keua	ma'keua	m a 'k/k e u a		361	706	m a - - 'k/k e u - a	C V C V V V
664	Dorasque	four	paka	paka	p a k a		361	706	p a - - k - - - a	C V C V
668	Malayo	four	makegwa	makegwa	m a k e g w a		361	706	m a k e g - - w a	C V C V C C V
657	MalekuJaika	four	pake:kiri:	pake:kiri:	p a k eː k i r iː		361	706	p a k eː k - i r iː	C V C V C V C V
662	Ngabere	four	bɔkɔ	bɔkɔ	b ɔ k ɔ		361	706	b ɔ - - k - - - ɔ	C V C V
665	SanBlasKuna	four	pakke	pakke	p a k e		361	706	p a - - k - - - e	C V C V
661	Teribe	four	bkíŋ	bkíŋ	b k í/i ŋ		361	706	b - - - k - í/i ŋ -	C C V C
699	Cacaopera	give (v.)	a	a	a		383	730	a -	V
700	Mayangna	give (v.)	a:	a:	aː		383	730	aː -	V
703	Pech	give (v.)	ã̀h	ã̀h	ã̀/ã h		383	730	ã̀/ã h	V C
701	Ulwa	give (v.)	a:	a:	aː		383	730	aː -	V
720	Bari	give (v.)	ina	ina	i n a		385	732	- i n a	V C V
718	Chibcha	give (v.)	nɨ	nɨ	n ɨ		385	732	- - n ɨ	C V
705	MalekuJaika	give (v.)	ta:	ta:	t aː		385	732	- - t aː	C V
704	Rama	give (v.)	taŋ	taŋ	t a ŋ		385	732	t a ŋ -	C V C
707	Bribri	give (v.)	abẽ	abẽ	a b ẽ		387	734	a b ẽ	V C V
708	Cabecar	give (v.)	bẽ	bẽ	b ẽ		387	734	- b ẽ	C V
710	Ngabere	give (v.)	bĩ	bĩ	b ĩ		387	734	- b ĩ	C V
266	LencaHonduras	good	sa	sa	s a		131	344	s a - - -	C V
265	LencaSalvador	good	ʃam	ʃam	ʃ a m		131	344	ʃ a m - -	C V C
268	Mayangna	good	jamni	jamni	j a m n i		131	344	j a m n i	C V C C V
270	Miskito	good	jamni	jamni	j a m n i		131	344	j a m n i	C V C C V
269	Ulwa	good	jamka	jamka	j a m k a		131	344	j a m k a	C V C C V
2514	Cacaopera	green	sasaka	sasaka	s a s a k a		1349	385	- s a s - a k a	C V C V C V
2533	Chibcha	green	tʲɨskiko	tʲɨskiko	tʲ ɨ s k i k o		1349	385	- tʲ ɨ s k i k o	C V C C V C V
2512	LencaSalvador	green	ts'ahjaN	ts'ahjaN	t s 'a/a h j a n		1349	385	t s 'a/a h j a n -	C C V C C V C
2520	MalekuJaika	green	ɬa:ŋa	ɬa:ŋa	ɬ aː ŋ a		1349	385	- ɬ aː - - - ŋ a	C V C V
2515	Mayangna	green	saŋni	saŋni	s a ŋ n i		1349	385	- s a ŋ - - n i	C V C C V
2517	Miskito	green	saŋni	saŋni	s a ŋ n i		1349	385	- s a ŋ - - n i	C V C C V
2518	Pech	green	sáʔka	sáʔka	s á/a ʔ k a		1349	385	- s á/a ʔ - - k a	C V C C V
2516	Ulwa	green	saŋka	saŋka	s a ŋ k a		1349	385	- s a ŋ - - k a	C V C C V
2530	Arhuaco	green	'tʃiki'ɾuɾu	'tʃiki'ɾuɾu	't/t ʃ i k i 'ɾ/ɾ u ɾ u		1361	399	- 't/t ʃ i k i 'ɾ/ɾ u ɾ u	C C V C V C V C V
2534	CentralTunebo	green	ti'kaja	ti'kaja	t i 'k/k a j a		1361	399	- t - i 'k/k a j - - a	C V C V C V
2531	Malayo	green	'itiki	'itiki	'i/i t i k i		1361	399	'i/i t - i k - - - - i	V C V C V
2370	LencaHonduras	guts	maNsuliN	maNsuliN	m a n s u l i n		1275	305	m a n s u l i n	C V C C V C V C
2369	LencaSalvador	guts	maNʃuli	maNʃuli	m a n ʃ u l i		1275	305	m a n ʃ u l i -	C V C C V C V
2372	Mayangna	guts	ba	ba	b a		1275	305	- - b - - - a -	C V
2374	Miskito	guts	bjara	bjara	b j a r a		1275	305	- - b j a r a -	C C V C V
2373	Ulwa	guts	ba	ba	b a		1275	305	- - b - - - a -	C V
307	Arhuaco	hair	'sa-gənɨ	'sa-gənɨ	's/s a g ə n ɨ		157	479	- 's/s a g ə n - ɨ	C V C V C V
299	Bribri	hair	tsã́	tsã́	t s ã́/ã		157	479	t s ã́/ã - - - - -	C C V
310	Chibcha	hair	tsɨe	tsɨe	t s ɨ e		157	479	t s ɨ - - - - e	C C V V
306	Cogui	hair	'sã-ĩ	'sã-ĩ	's/s ã ĩ		157	479	- 's/s ã - - - - ĩ	C V V
308	Malayo	hair	ʃa	ʃa	ʃ a		157	479	- ʃ a - - - - -	C V
305	SanBlasKuna	hair	sa-ila	sa-ila	s a i l a		157	479	- s a - i - l a	C V V C V
301	Teribe	hair	kóŋzò	kóŋzò	k ó/o ŋ z ò/o		157	479	- - - k ó/o ŋ z ò/o	C V C C V
1403	Buglere	hand	ko	ko	k o		739	1121	k o - - - -	C V
1406	Cogui	hand	'kokala	'kokala	'k/k o k a l a		739	1121	'k/k o k a l a	C V C V C V
1390	LencaHonduras	hand	kulala	kulala	k u l a l a		739	1121	k u l a l a	C V C V C V
1389	LencaSalvador	hand	koʃaka	koʃaka	k o ʃ a k a		739	1121	k o ʃ a k a	C V C V C V
1407	Arhuaco	hand	'gunnɨ	'gunnɨ	'g/g u n ɨ		745	1128	'g/g u n ɨ -	C V C V
1409	Atanque	hand	gúna	gúna	g ú/u n a		745	1128	g ú/u n a -	C V C V
1398	Boruca	hand	dʒùɾéʔ	dʒùɾéʔ	dʒ ù/u ɾ é/e ʔ		745	1128	dʒ ù/u ɾ é/e ʔ	C V C V C
1399	Bribri	hand	uɺa	uɺa	u ɺ a		745	1128	- u ɺ a -	V C V
1400	Cabecar	hand	huɺà	huɺà	h u ɺ à/a		745	1128	h u ɺ à/a -	C V C V
1404	Dorasque	hand	kul	kul	k u l		745	1128	k u l - -	C V C
1408	Malayo	hand	'gula	'gula	'g/g u l a		745	1128	'g/g u l a -	C V C V
1412	CentralTunebo	hand	'atkaɾa	'atkaɾa	'a/a t k a ɾ a		748	1131	- 'a/a t - k a ɾ a	V C C V C V
1411	Chibcha	hand	ɨta	ɨta	ɨ t a		748	1131	- ɨ t - - - - a	V C V
1410	Chimila	hand	hattakɾa	hattakɾa	h a t a k ɾ a		748	1131	h a t a k - ɾ a	C V C V C C V
825	Boruca	he	ì	ì	ì/i		427	778	- - - ì/i - -	V
826	Bribri	he	iěʔ	iěʔ	i ě/e ʔ		427	778	- i - ě/e ʔ -	V V C
827	Cabecar	he	hié	hié	h i é/e		427	778	h i - é/e - -	C V V
817	LencaHonduras	he	inan	inan	i n a n		427	778	- i n a n -	V C V C
816	LencaSalvador	he	inani	inani	i n a n i		427	778	- i n a n i	V C V C V
823	Rama	he	jaiŋ	jaiŋ	j a i ŋ		427	778	j a - i ŋ -	C V V C
832	SanBlasKuna	he	itti	itti	i t i		427	778	- i t i - -	V C V
838	CentralTunebo	he	'eja	'eja	'e/e j a		430	782	'e/e j a	V C V
837	Chibcha	he	asɨ	asɨ	a s ɨ		430	782	a s ɨ	V C V
822	Pech	he	èkà	èkà	è/e k à/a		430	782	è/e k à/a	V C V
828	Teribe	he	è	è	è/e		430	782	è/e - -	V
834	Arhuaco	he	a	a	a		432	784	- - a	V
830	Buglere	he	ama	ama	a m a		432	784	a m a	V C V
833	Cogui	he	'ale	'ale	'a/a l e		432	784	'a/a l e	V C V
314	LencaHonduras	head	tɾoh	tɾoh	t ɾ o h		166	489	t ɾ o h	C C V C
316	Mayangna	head	tun	tun	t u n		166	489	t - u n	C V C
317	Ulwa	head	tun	tun	t u n		166	489	t - u n	C V C
331	Arhuaco	head	sa'-kuku	sa'-kuku	s 'a/a k u k u		169	492	- s 'a/a k u - k - - u	C V C V C V
336	Bari	head	sa:	sa:	s aː		169	492	- s aː - - - - - - -	C V
322	Boruca	head	sà-gɾá	sà-gɾá	s à/a g ɾ á/a		169	492	- s à/a - - - g - ɾ á/a	C V C C V
324	Cabecar	head	tsã́-kṹ	tsã́-kṹ	t s ã́/ã k ṹ/ũ		169	492	t s ã́/ã - - - k - - ṹ/ũ	C C V C V
334	Chibcha	head	tsɨskɨ	tsɨskɨ	t s ɨ s k ɨ		169	492	t s ɨ s - - k - - ɨ	C C V C C V
330	Cogui	head	'sa-nkala	'sa-nkala	's/s a n k a l a		169	492	- 's/s a - - n k a l a	C V C C V C V
332	Malayo	head	ʃa'-munku	ʃa'-munku	ʃ 'a/a m u n k u		169	492	- ʃ 'a/a m u n k - - u	C V C V C C V
321	MalekuJaika	head	tʃa:	tʃa:	tʃ aː		169	492	- tʃ aː - - - - - - -	C V
319	Pech	head	sã́	sã́	s ã́/ã		169	492	- s ã́/ã - - - - - - -	C V
327	Buglere	head	tʃuga	tʃuga	tʃ u g a		173	497	tʃ u g - a	C V C V
328	Dorasque	head	dukú	dukú	d u k ú/u		173	497	d u k - ú/u	C V C V
326	Ngabere	head	dokwɔ	dokwɔ	d o k w ɔ		173	497	d o k w ɔ	C V C C V
1722	Bari	hear (v.)	ana:	ana:	a n aː		919	1318	a n - - - - aː -	V C V
1701	Cacaopera	hear (v.)	ara	ara	a r a		919	1318	a r - - - - a -	V C V
1721	CentralTunebo	hear (v.)	ɾaʔ	ɾaʔ	ɾ a ʔ		919	1318	- ɾ - - - - a ʔ	C V C
1720	Chibcha	hear (v.)	nɨpkua	nɨpkua	n ɨ p k u a		919	1318	- n ɨ p k u a -	C V C C V V
1704	Miskito	hear (v.)	wal	wal	w a l		919	1318	- w - - - - a l	C V C
1707	MalekuJaika	hear (v.)	tai:ki	tai:ki	t a iː k i		920	1320	t a iː k i	C V V C V
1702	Mayangna	hear (v.)	daka	daka	d a k a		920	1320	d a - k a	C V C V
1703	Ulwa	hear (v.)	daka	daka	d a k a		920	1320	d a - k a	C V C V
1717	Arhuaco	hear (v.)	'noʔkw	'noʔkw	'n/n o ʔ k w		923	1323	'n/n o ʔ k w -	C V C C C
1708	Boruca	hear (v.)	dóxk	dóxk	d ó/o x k		923	1323	d ó/o x k - -	C V C C
1713	Buglere	hear (v.)	tʃuge	tʃuge	tʃ u g e		923	1323	tʃ u - g - e	C V C V
1719	Chimila	hear (v.)	nok	nok	n o k		923	1323	n o - k - -	C V C
